,ind,Zoom_level,Format_RT,Longitude,Latitude
0,0,8.0,0.09999999986030161,14.878758548059636,50.056933548208164
1,1,8.0,4.0,14.78097995558165,50.072448630886605
2,2,8.0,8.099999999860302,14.890294058945788,50.067512538457855
3,3,8.0,14.399999999906868,14.824376087536518,50.04635211725374
4,4,8.0,18.5999999998603,14.829320069502678,50.01635872484215
5,5,8.0,22.5,14.831517134050648,50.01071068549429
6,6,8.0,26.699999999953434,14.807896594684207,49.99235034992969
7,7,8.0,33.0999999998603,14.796361083798057,49.966563534663116
8,8,8.0,38.89999999990687,14.821629505394487,49.95666906053085
9,9,8.0,42.89999999990687,14.807347412366255,49.897967022869565
10,10,8.0,49.199999999953434,14.795262383885992,49.931570361409406
11,11,8.0,55.39999999990687,14.80844577700216,49.95666906053085
12,12,8.0,59.5999999998603,14.823826905218567,49.92025391426246
13,13,8.0,65.5999999998603,14.795811566203945,49.882749219195134
14,14,8.0,70.0,14.787571819777801,49.89265909193633
15,15,8.0,74.0,14.766697862553418,49.874961771938786
16,16,8.0,77.89999999990687,14.765599162641378,49.86398604561474
17,17,8.0,84.0,14.777684191121642,49.85336212565966
18,18,8.0,88.19999999995343,14.778233373439594,49.85159124522683
19,19,8.0,92.29999999981374,14.751866251931098,49.85902863668061
20,20,8.0,98.19999999995343,14.775486791297537,49.85938267699498
21,21,8.0,104.19999999995343,14.751866251931098,49.852653738038995
22,22,8.0,108.19999999995343,14.75241576952521,49.84273586970576
23,23,8.0,112.29999999981374,14.728794894882636,49.83954766711551
24,24,8.0,118.5,14.726597830334667,49.845215581619144
25,25,8.0,122.69999999995343,14.739232041132883,49.830335618452374
26,26,8.0,126.79999999981374,14.738682858814931,49.83671324443658
27,27,8.0,130.79999999981374,14.74747178755905,49.8246659595664
28,28,8.0,137.0,14.734837576760835,49.83742186568298
29,29,8.0,141.0999999998603,14.715061984172381,49.835650401219574
30,30,8.0,145.19999999995343,14.73209099461878,49.8275008720774
31,31,8.0,149.19999999995343,14.718907266226477,49.812261074557405
32,32,8.0,153.19999999995343,14.745274387734947,49.826083328444085
33,33,8.0,157.0999999998603,14.740330741044948,49.81616000885521
34,34,8.0,164.29999999981374,14.743077323187004,49.8275008720774
35,35,8.0,168.39999999990687,14.766148680235466,49.81509671395728
36,36,8.0,172.29999999981374,14.728794894882636,49.80800719573817
37,37,8.0,176.19999999995343,14.755162351667268,49.803398495280284
38,38,8.0,180.19999999995343,14.729893594794675,49.821476349209526
39,39,8.0,184.29999999981374,14.74747178755905,49.80658908092472
40,40,8.0,188.5,14.751866251931098,49.81119769399134
41,41,8.0,192.69999999995343,14.74747178755905,49.809070646401246
42,42,8.0,196.69999999995343,14.75626071630317,49.81474234924633
43,43,8.0,202.89999999990687,14.733738876848797,49.81190647272911
44,44,8.0,207.0999999998603,14.73044311238879,49.80162578470324
45,45,8.0,211.5999999998603,14.738133341220843,49.80056217048164
46,46,8.0,215.79999999981374,14.715061984172381,49.795598039934156
47,47,8.0,219.79999999981374,14.73099229470674,49.80446204719326
48,48,8.0,224.0,14.746373087647012,49.81332443175965
49,49,8.0,228.0999999998603,14.736485458990852,49.801271104958275
50,50,8.0,232.19999999995343,14.736485458990852,49.8115520846577
51,51,8.0,236.39999999990687,14.733189694530845,49.80871623756547
52,52,8.0,242.39999999990687,14.712315402030324,49.8115520846577
53,53,8.0,246.29999999981374,14.71616068408442,49.800916639017494
54,54,8.0,250.39999999990687,14.729893594794675,49.79169744922671
55,55,8.0,254.5999999998603,14.750767552019058,49.80623465391924
56,56,8.0,260.79999999981374,14.735936276672875,49.819704300660156
57,57,8.0,264.89999999990687,14.749119669789067,49.81509671395728
58,58,8.0,269.0,14.74582390532906,49.831044333154665
59,59,8.0,273.0999999998603,14.736485458990852,49.81297005407105
60,60,8.0,277.19999999995343,14.726048312740579,49.80233492000231
61,61,8.0,281.0,14.73978122345086,49.80623465391924
62,62,8.0,287.5,14.734288059166747,49.80375294305078
63,63,8.0,291.79999999981374,14.743626505504956,49.81828674488626
64,64,8.0,297.69999999995343,14.749119669789067,49.81403339569591
65,65,8.0,303.69999999995343,14.755162351667268,49.81013407370007
66,66,8.0,307.79999999981374,14.744725205416994,49.81190647272911
67,67,8.0,314.29999999981374,14.738682858814931,49.80162578470324
68,68,8.0,318.19999999995343,14.719456783820565,49.79027885665089
69,69,8.0,322.0999999998603,14.729893594794675,49.78141225290686
