,ind,Zoom_level,Format_RT,Longitude,Latitude
0,0,8.0,5.199999999953434,15.078160347398304,50.419165357994
1,1,8.0,10.099999999860302,15.089146675966502,50.41391497896242
2,2,8.0,14.399999999906868,15.08365351168239,50.40586331026695
3,3,8.0,20.199999999953434,15.079808229628295,50.38975565429632
4,4,8.0,24.0999999998603,15.068821901060096,50.40866401799744
5,5,8.0,27.899999999906868,15.08255481177035,50.38275067411292
6,6,8.0,31.899999999906868,15.095189022568567,50.39010600439846
7,7,8.0,37.5999999998603,15.056187690261881,50.37119023730571
8,8,8.0,41.699999999953434,15.055638172667768,50.367336203592465
9,9,8.0,45.5999999998603,15.085850576230358,50.37609511278278
10,10,8.0,49.800000000046566,15.065526136600088,50.38870501598586
11,11,8.0,55.5,15.086400093824446,50.387654354396034
12,12,8.0,61.199999999953434,15.07706164748624,50.395008710399715
13,13,8.0,65.0,15.06717401883008,50.38310107597085
14,14,8.0,68.89999999990687,15.068821901060096,50.38625329354699
15,15,8.0,74.69999999995343,15.077610829804192,50.372942006210685
16,16,8.0,80.5,15.089695858284454,50.374343460298796
17,17,8.0,84.19999999995343,15.101231704446766,50.36278097456427
18,18,8.0,88.0999999998603,15.080357411946247,50.379598223724855
19,19,8.0,94.0,15.09244244042651,50.381699880597374
20,20,8.0,98.0,15.085850576230358,50.396059422763585
21,21,8.0,102.0,15.09738642239267,50.39465861026144
22,22,8.0,105.89999999990687,15.053441108119825,50.3704894688648
23,23,8.0,111.5999999998603,15.06607531891804,50.37224126364234
24,24,8.0,117.19999999995343,15.095738540162655,50.35331858552608
25,25,8.0,120.89999999990687,15.047947943835712,50.35542140657703
26,26,8.0,125.0,15.011692858394921,50.34385431024812
27,27,8.0,129.19999999995343,15.052891590525713,50.384502016165904
28,28,8.0,134.5999999998603,15.018834240185187,50.38485240508468
29,29,8.0,140.0999999998603,15.03586291535545,50.38870501598586
30,30,8.0,144.0999999998603,15.045750544011609,50.38555296137768
31,31,8.0,148.0999999998603,15.056187690261881,50.39150673766612
32,32,8.0,152.0,15.065526136600088,50.380649063801435
33,33,8.0,155.89999999990687,15.0364120976734,50.38625329354699
34,34,8.0,160.19999999995343,15.040806897321609,50.37749625991482
35,35,8.0,165.89999999990687,15.038609497497506,50.408314018711856
36,36,8.0,169.89999999990687,15.043003961869552,50.435262806472956
37,37,8.0,173.69999999995343,15.058934272403912,50.42336528496247
38,38,8.0,178.0999999998603,15.05069452597777,50.39921077897993
39,39,8.0,183.89999999990687,15.062779554458032,50.38029885762993
40,40,8.0,189.39999999990687,15.042454779551601,50.3869538291458
41,41,8.0,193.30000000004657,15.02103130473313,50.385202577634864
42,42,8.0,197.39999999990687,15.028721868841346,50.448206894760865
43,43,8.0,203.19999999995343,15.008397093934914,50.45730072087527
44,44,8.0,207.0,15.022679186963146,50.4310641482222
45,45,8.0,210.89999999990687,15.024327404469274,50.41461510585176
46,46,8.0,215.0999999998603,15.023228704557233,50.41461510585176
47,47,8.0,220.89999999990687,15.032017633301354,50.42231539153838
48,48,8.0,224.80000000004657,15.020482122415178,50.421265261222985
49,49,8.0,228.5999999998603,15.013341075901074,50.419165357994
50,50,8.0,232.69999999995343,15.004002629562867,50.443659432955585
51,51,8.0,238.5999999998603,15.007847911616963,50.464294683805946
52,52,8.0,244.5,15.012791558306986,50.47862898936027
53,53,8.0,249.89999999990687,15.016636840361082,50.46534364636105
54,54,8.0,254.19999999995343,15.03091893338929,50.45205456995507
55,55,8.0,258.30000000004657,15.020482122415178,50.46149705199172
56,56,8.0,262.30000000004657,15.02487658678725,50.480027319185346
57,57,8.0,266.0,15.004002629562867,50.47548270268403
58,58,8.0,270.19999999995343,15.001256047420812,50.489464216893964
59,59,8.0,275.80000000004657,15.015538140449044,50.48142539429617
60,60,8.0,279.80000000004657,15.010594493759019,50.48981382973864
61,61,8.0,283.80000000004657,15.028721868841346,50.459398932970174
62,62,8.0,287.80000000004657,14.986973619116442,50.42861461656069
63,63,8.0,293.39999999990687,15.036961615267488,50.42861461656069
64,64,8.0,297.30000000004657,15.062779554458032,50.435962617830334
65,65,8.0,301.0,15.038060315179553,50.4268649040152
66,66,8.0,306.5,15.051793225889808,50.4440091711035
67,67,8.0,310.30000000004657,15.057286390173921,50.42721476626043
68,68,8.0,314.19999999995343,15.053441108119825,50.423715173063144
69,69,8.0,317.89999999990687,15.048497126153665,50.41006441662314
70,70,8.0,323.89999999990687,15.068272718742119,50.442609989483316
71,71,8.0,327.80000000004657,15.044102661781617,50.433163523892475
72,72,8.0,333.30000000004657,15.051793225889808,50.43001421190028
73,73,8.0,337.19999999995343,15.051793225889808,50.43491300369258
74,74,8.0,341.39999999990687,15.037510797585465,50.44121055296947
75,75,8.0,345.89999999990687,15.013341075901074,50.44191027639879
76,76,8.0,349.80000000004657,15.043553479463666,50.444359120179854
77,77,8.0,353.5,15.040806897321609,50.43176380807581
78,78,8.0,357.5,15.03476421544341,50.43176380807581
79,79,8.0,361.5999999998603,15.010594493759019,50.437362209509516
80,80,8.0,365.39999999990687,14.807896597565078,50.462546290031305
81,81,8.0,370.80000000004657,14.671666190374468,50.49226019402991
82,82,8.0,376.5999999998603,14.478855922836686,50.51881201949634
83,83,8.0,381.0999999998603,14.415684533569474,50.50903151617494
84,84,8.0,385.0,14.576084997720585,50.464993852481385
85,85,8.0,390.5999999998603,14.555760222814179,50.466043012943146
86,86,8.0,394.69999999995343,14.581578162004696,50.468140837225235
87,87,8.0,398.5,14.600804236999064,50.47163714647174
88,88,8.0,402.19999999995343,14.586522143970832,50.48527036760107
89,89,8.0,406.0,14.546971294070058,50.50204417126527
90,90,8.0,410.0,14.549717876212116,50.52824138385181
91,91,8.0,413.89999999990687,14.532139683447738,50.5296380322919
92,92,8.0,417.89999999990687,14.502476797479261,50.54883951376123
93,93,8.0,421.69999999995343,14.506321744257221,50.55407492478511
94,94,8.0,426.0,14.506871261851309,50.60465403405757
