,ind,Zoom_level,Duration,Longitude,Latitude,Sync_time
0,0,8.0,190.4,12.872105429347723,50.76266876655972,398.3
1,1,8.0,144.6,11.728978075935807,51.52392751875176,638.6
2,2,8.0,112.2,11.384007425949218,51.681555322253985,842.5
3,3,8.0,104.9,12.125584604303459,51.916294253066155,989.1
4,4,8.0,295.0,10.83084571548455,52.18990437807074,1137.1
5,5,8.0,232.7,10.976963918969375,51.47160550401631,1481.8
6,6,8.0,297.4,9.771763708564228,51.435320988499114,1752.4
7,7,8.0,234.9,9.642124830293659,51.84644202057158,2090.3
8,8,8.0,285.1,9.904698351294805,52.265610014009454,2367.1
9,9,8.0,472.5,9.391087490730936,51.30775461864963,2698.1
10,10,8.0,191.7,8.959933156513307,52.384561311294874,3252.4
11,11,8.0,117.8,8.501253938790482,52.01285873705912,3483.7
12,12,8.0,114.1,8.601778778134388,52.39964633432724,3733.5
13,13,8.0,232.9,8.394137235250424,52.09257813703785,3891.5
14,14,7.0,154.8,4.994125766059109,53.00272139492648,4149.1
15,15,7.0,54.5,5.380844665770601,48.96200931977031,4374.3
16,16,7.0,259.3,5.209458208327427,49.06073203469145,4456.9
17,17,7.0,226.1,7.760483835976511,53.67767841486244,4779.2
18,18,7.0,353.6,11.88035696085662,52.88222623599891,5045.6
19,19,7.0,198.0,12.527451311192907,51.26586825498348,5455.9
20,20,7.0,237.3,12.109970825600872,51.23767544660927,5680.5
21,21,7.0,122.5,9.740219619327283,50.74253917258966,5976.5
22,22,7.0,180.3,9.129380019155649,50.619323545060055,6140.0
23,23,7.0,160.3,12.51207085352877,51.78466471694558,6455.7
24,24,7.0,291.3,13.950180860776232,51.80708700893476,6662.6
25,25,7.0,495.0,12.246201568067592,51.62262158842247,6993.1
26,26,7.0,288.8,11.06956537608083,49.445807847230164,7532.3
27,27,7.0,55.0,11.683701411264742,48.9922939282677,7846.8
28,28,7.0,58.1,10.379624076107625,48.68425204387384,7986.1
29,29,7.0,227.9,10.460923175733301,48.76397475095813,8113.0
30,30,7.0,208.8,11.115708090177755,49.16428604247755,8380.3
31,31,7.0,131.2,11.28819358280913,48.70600713365888,8653.5
32,32,7.0,166.1,13.326157532212296,49.210241681709405,8842.3
33,33,7.0,70.2,13.50193878930368,48.87754203251582,9100.7
34,34,7.0,220.0,13.270127524735322,48.63054955674069,9216.8
35,35,7.0,71.9,16.05626018141277,49.20378159840852,9557.9
36,36,7.0,269.1,12.707627367932472,49.101746787457536,9666.7
