RecordingTime [ms]	Time of Day [h:m:s:ms]	Stimulus	Participant	Point of Regard Right X [px]	Point of Regard Right Y [px]	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Content
2249719.9	08:58:10:800	P04-Kuba-scrrec2.mkv	P04-Kuba	968.2	492.5	-	-	-	-	-	-
2249723.8	08:58:10:804	P04-Kuba-scrrec2.mkv	P04-Kuba	968.1	491.8	-	-	-	-	-	-
2249727.6	08:58:10:807	P04-Kuba-scrrec2.mkv	P04-Kuba	967.6	496.5	-	-	-	-	-	-
2249731.4	08:58:10:811	P04-Kuba-scrrec2.mkv	P04-Kuba	968.5	499.0	-	-	-	-	-	-
2249735.1	08:58:10:815	P04-Kuba-scrrec2.mkv	P04-Kuba	968.0	499.8	-	-	-	-	-	-
2249739.5	08:58:10:819	P04-Kuba-scrrec2.mkv	P04-Kuba	967.4	498.8	-	-	-	-	-	-
2249743.9	08:58:10:824	P04-Kuba-scrrec2.mkv	P04-Kuba	966.5	500.4	-	-	-	-	-	-
2249749.4	08:58:10:829	P04-Kuba-scrrec2.mkv	P04-Kuba	966.9	501.7	-	-	-	-	-	-
2249754.6	08:58:10:835	P04-Kuba-scrrec2.mkv	P04-Kuba	965.9	502.6	-	-	-	-	-	-
2249758.2	08:58:10:838	P04-Kuba-scrrec2.mkv	P04-Kuba	963.2	500.0	-	-	-	-	-	-
2249762.0	08:58:10:842	P04-Kuba-scrrec2.mkv	P04-Kuba	958.2	501.1	-	-	-	-	-	-
2249767.8	08:58:10:848	P04-Kuba-scrrec2.mkv	P04-Kuba	958.2	502.1	-	-	-	-	-	-
2249773.4	08:58:10:853	P04-Kuba-scrrec2.mkv	P04-Kuba	959.9	504.8	-	-	-	-	-	-
2249777.2	08:58:10:857	P04-Kuba-scrrec2.mkv	P04-Kuba	950.2	501.5	-	-	-	-	-	-
2249783.1	08:58:10:863	P04-Kuba-scrrec2.mkv	P04-Kuba	961.0	528.2	-	-	-	-	-	-
2249787.1	08:58:10:867	P04-Kuba-scrrec2.mkv	P04-Kuba	963.0	595.0	-	-	-	-	-	-
2249790.8	08:58:10:871	P04-Kuba-scrrec2.mkv	P04-Kuba	952.0	616.5	-	-	-	-	-	-
2249794.4	08:58:10:874	P04-Kuba-scrrec2.mkv	P04-Kuba	953.4	625.5	-	-	-	-	-	-
2249800.1	08:58:10:880	P04-Kuba-scrrec2.mkv	P04-Kuba	950.9	625.0	-	-	-	-	-	-
2249803.7	08:58:10:884	P04-Kuba-scrrec2.mkv	P04-Kuba	951.6	633.7	-	-	-	-	-	-
2249808.0	08:58:10:888	P04-Kuba-scrrec2.mkv	P04-Kuba	949.0	634.9	-	-	-	-	-	-
2249811.7	08:58:10:892	P04-Kuba-scrrec2.mkv	P04-Kuba	951.8	636.8	-	-	-	-	-	-
2249817.2	08:58:10:897	P04-Kuba-scrrec2.mkv	P04-Kuba	951.1	640.7	-	-	-	-	-	-
2249822.8	08:58:10:903	P04-Kuba-scrrec2.mkv	P04-Kuba	958.8	640.8	-	-	-	-	-	-
2249826.7	08:58:10:907	P04-Kuba-scrrec2.mkv	P04-Kuba	967.4	642.8	-	-	-	-	-	-
2249830.3	08:58:10:910	P04-Kuba-scrrec2.mkv	P04-Kuba	963.0	640.8	-	-	-	-	-	-
2249836.0	08:58:10:916	P04-Kuba-scrrec2.mkv	P04-Kuba	968.5	644.2	-	-	-	-	-	-
2249839.9	08:58:10:920	P04-Kuba-scrrec2.mkv	P04-Kuba	970.1	646.4	-	-	-	-	-	-
2249843.6	08:58:10:923	P04-Kuba-scrrec2.mkv	P04-Kuba	976.1	646.1	-	-	-	-	-	-
2249847.2	08:58:10:927	P04-Kuba-scrrec2.mkv	P04-Kuba	969.2	646.7	-	-	-	-	-	-
2249853.4	08:58:10:933	P04-Kuba-scrrec2.mkv	P04-Kuba	968.1	645.4	-	-	-	-	-	-
2249857.3	08:58:10:937	P04-Kuba-scrrec2.mkv	P04-Kuba	964.5	648.0	-	-	-	-	-	-
2249860.8	08:58:10:941	P04-Kuba-scrrec2.mkv	P04-Kuba	961.0	646.8	-	-	-	-	-	-
2249864.5	08:58:10:944	P04-Kuba-scrrec2.mkv	P04-Kuba	956.2	644.7	-	-	-	-	-	-
2249870.1	08:58:10:950	P04-Kuba-scrrec2.mkv	P04-Kuba	952.3	645.3	-	-	-	-	-	-
2249875.8	08:58:10:956	P04-Kuba-scrrec2.mkv	P04-Kuba	964.0	643.1	-	-	-	-	-	-
2249879.4	08:58:10:959	P04-Kuba-scrrec2.mkv	P04-Kuba	967.3	639.7	-	-	-	-	-	-
2249883.7	08:58:10:964	P04-Kuba-scrrec2.mkv	P04-Kuba	965.3	636.0	-	-	-	-	-	-
2249889.3	08:58:10:969	P04-Kuba-scrrec2.mkv	P04-Kuba	960.3	632.9	-	-	-	-	-	-
2249894.7	08:58:10:975	P04-Kuba-scrrec2.mkv	P04-Kuba	965.3	631.4	-	-	-	-	-	-
2249898.5	08:58:10:978	P04-Kuba-scrrec2.mkv	P04-Kuba	971.4	631.4	-	-	-	-	-	-
2249902.0	08:58:10:982	P04-Kuba-scrrec2.mkv	P04-Kuba	977.9	627.4	-	-	-	-	-	-
2249905.8	08:58:10:986	P04-Kuba-scrrec2.mkv	P04-Kuba	970.5	622.8	-	-	-	-	-	-
2249909.8	08:58:10:990	P04-Kuba-scrrec2.mkv	P04-Kuba	974.7	617.7	-	-	-	-	-	-
2249913.8	08:58:10:994	P04-Kuba-scrrec2.mkv	P04-Kuba	977.9	621.9	-	-	-	-	-	-
2249917.8	08:58:10:998	P04-Kuba-scrrec2.mkv	P04-Kuba	980.8	619.9	-	-	-	-	-	-
2249921.8	08:58:11:002	P04-Kuba-scrrec2.mkv	P04-Kuba	982.4	621.1	-	-	-	-	-	-
2249927.3	08:58:11:007	P04-Kuba-scrrec2.mkv	P04-Kuba	983.1	620.5	-	-	-	-	-	-
2249932.4	08:58:11:012	P04-Kuba-scrrec2.mkv	P04-Kuba	984.2	623.5	-	-	-	-	-	-
2249936.0	08:58:11:016	P04-Kuba-scrrec2.mkv	P04-Kuba	985.8	623.2	-	-	-	-	-	-
2249939.8	08:58:11:020	P04-Kuba-scrrec2.mkv	P04-Kuba	985.6	626.8	-	-	-	-	-	-
2249945.2	08:58:11:025	P04-Kuba-scrrec2.mkv	P04-Kuba	985.0	625.6	-	-	-	-	-	-
2249950.5	08:58:11:030	P04-Kuba-scrrec2.mkv	P04-Kuba	981.1	628.4	-	-	-	-	-	-
2249954.0	08:58:11:034	P04-Kuba-scrrec2.mkv	P04-Kuba	979.8	629.2	-	-	-	-	-	-
2249957.8	08:58:11:038	P04-Kuba-scrrec2.mkv	P04-Kuba	977.9	629.2	-	-	-	-	-	-
2249963.3	08:58:11:043	P04-Kuba-scrrec2.mkv	P04-Kuba	978.5	623.9	-	-	-	-	-	-
2249966.9	08:58:11:047	P04-Kuba-scrrec2.mkv	P04-Kuba	972.6	625.6	-	-	-	-	-	-
2249970.5	08:58:11:050	P04-Kuba-scrrec2.mkv	P04-Kuba	976.2	619.3	-	-	-	-	-	-
2249974.2	08:58:11:054	P04-Kuba-scrrec2.mkv	P04-Kuba	974.4	617.7	-	-	-	-	-	-
2249979.9	08:58:11:060	P04-Kuba-scrrec2.mkv	P04-Kuba	973.3	612.9	-	-	-	-	-	-
2249983.5	08:58:11:063	P04-Kuba-scrrec2.mkv	P04-Kuba	970.9	614.6	-	-	-	-	-	-
2249987.1	08:58:11:067	P04-Kuba-scrrec2.mkv	P04-Kuba	969.6	608.0	-	-	-	-	-	-
2249990.9	08:58:11:071	P04-Kuba-scrrec2.mkv	P04-Kuba	969.0	603.8	-	-	-	-	-	-
2249996.4	08:58:11:076	P04-Kuba-scrrec2.mkv	P04-Kuba	967.3	602.5	-	-	-	-	-	-
2250000.1	08:58:11:080	P04-Kuba-scrrec2.mkv	P04-Kuba	967.6	599.9	-	-	-	-	-	-
2250003.6	08:58:11:084	P04-Kuba-scrrec2.mkv	P04-Kuba	968.8	600.7	-	-	-	-	-	-
2250008.1	08:58:11:088	P04-Kuba-scrrec2.mkv	P04-Kuba	968.9	601.7	-	-	-	-	-	-
2250013.9	08:58:11:094	P04-Kuba-scrrec2.mkv	P04-Kuba	967.6	605.1	-	-	-	-	-	-
2250019.1	08:58:11:099	P04-Kuba-scrrec2.mkv	P04-Kuba	966.6	609.1	-	-	-	-	-	-
2250022.7	08:58:11:103	P04-Kuba-scrrec2.mkv	P04-Kuba	965.3	618.2	-	-	-	-	-	-
2250026.5	08:58:11:106	P04-Kuba-scrrec2.mkv	P04-Kuba	962.0	618.3	-	-	-	-	-	-
2250031.8	08:58:11:112	P04-Kuba-scrrec2.mkv	P04-Kuba	959.0	626.3	-	-	-	-	-	-
2250035.5	08:58:11:115	P04-Kuba-scrrec2.mkv	P04-Kuba	955.3	633.1	-	-	-	-	-	-
2250039.2	08:58:11:119	P04-Kuba-scrrec2.mkv	P04-Kuba	953.2	634.0	-	-	-	-	-	-
2250043.2	08:58:11:123	P04-Kuba-scrrec2.mkv	P04-Kuba	947.2	642.1	-	-	-	-	-	-
2250048.7	08:58:11:129	P04-Kuba-scrrec2.mkv	P04-Kuba	948.6	639.6	-	-	-	-	-	-
2250052.3	08:58:11:132	P04-Kuba-scrrec2.mkv	P04-Kuba	946.6	643.3	-	-	-	-	-	-
2250055.9	08:58:11:136	P04-Kuba-scrrec2.mkv	P04-Kuba	947.3	646.0	-	-	-	-	-	-
2250061.1	08:58:11:141	P04-Kuba-scrrec2.mkv	P04-Kuba	944.9	646.5	-	-	-	-	-	-
2250066.8	08:58:11:147	P04-Kuba-scrrec2.mkv	P04-Kuba	955.3	649.0	-	-	-	-	-	-
2250071.8	08:58:11:152	P04-Kuba-scrrec2.mkv	P04-Kuba	962.1	648.2	-	-	-	-	-	-
2250075.5	08:58:11:155	P04-Kuba-scrrec2.mkv	P04-Kuba	977.0	650.8	-	-	-	-	-	-
2250079.3	08:58:11:159	P04-Kuba-scrrec2.mkv	P04-Kuba	982.4	652.6	-	-	-	-	-	-
2250084.8	08:58:11:165	P04-Kuba-scrrec2.mkv	P04-Kuba	977.9	654.4	-	-	-	-	-	-
2250088.5	08:58:11:168	P04-Kuba-scrrec2.mkv	P04-Kuba	984.8	654.0	-	-	-	-	-	-
2250092.1	08:58:11:172	P04-Kuba-scrrec2.mkv	P04-Kuba	984.0	654.3	-	-	-	-	-	-
2250096.0	08:58:11:176	P04-Kuba-scrrec2.mkv	P04-Kuba	979.7	654.6	-	-	-	-	-	-
2250101.4	08:58:11:181	P04-Kuba-scrrec2.mkv	P04-Kuba	983.5	649.5	-	-	-	-	-	-
2250105.1	08:58:11:185	P04-Kuba-scrrec2.mkv	P04-Kuba	985.9	650.8	-	-	-	-	-	-
2250109.0	08:58:11:189	P04-Kuba-scrrec2.mkv	P04-Kuba	987.8	648.8	-	-	-	-	-	-
2250112.8	08:58:11:193	P04-Kuba-scrrec2.mkv	P04-Kuba	984.1	650.1	-	-	-	-	-	-
2250118.4	08:58:11:198	P04-Kuba-scrrec2.mkv	P04-Kuba	914.1	648.2	-	-	-	-	-	-
2250122.1	08:58:11:202	P04-Kuba-scrrec2.mkv	P04-Kuba	877.4	638.0	-	-	-	-	-	-
2250125.8	08:58:11:206	P04-Kuba-scrrec2.mkv	P04-Kuba	876.0	619.6	-	-	-	-	-	-
2250129.8	08:58:11:210	P04-Kuba-scrrec2.mkv	P04-Kuba	864.8	620.9	-	-	-	-	-	-
2250135.5	08:58:11:215	P04-Kuba-scrrec2.mkv	P04-Kuba	852.5	619.3	-	-	-	-	-	-
2250140.9	08:58:11:221	P04-Kuba-scrrec2.mkv	P04-Kuba	853.2	620.1	-	-	-	-	-	-
2250144.4	08:58:11:224	P04-Kuba-scrrec2.mkv	P04-Kuba	848.7	616.0	-	-	-	-	-	-
2250148.2	08:58:11:228	P04-Kuba-scrrec2.mkv	P04-Kuba	846.5	608.5	-	-	-	-	-	-
2250153.7	08:58:11:234	P04-Kuba-scrrec2.mkv	P04-Kuba	846.5	610.6	-	-	-	-	-	-
2250157.2	08:58:11:237	P04-Kuba-scrrec2.mkv	P04-Kuba	847.5	610.7	-	-	-	-	-	-
2250160.8	08:58:11:241	P04-Kuba-scrrec2.mkv	P04-Kuba	845.0	610.3	-	-	-	-	-	-
2250164.5	08:58:11:244	P04-Kuba-scrrec2.mkv	P04-Kuba	847.3	609.0	-	-	-	-	-	-
2250170.3	08:58:11:250	P04-Kuba-scrrec2.mkv	P04-Kuba	848.9	610.2	-	-	-	-	-	-
2250173.8	08:58:11:254	P04-Kuba-scrrec2.mkv	P04-Kuba	845.8	611.9	-	-	-	-	-	-
2250177.8	08:58:11:258	P04-Kuba-scrrec2.mkv	P04-Kuba	846.4	615.7	-	-	-	-	-	-
2250181.8	08:58:11:262	P04-Kuba-scrrec2.mkv	P04-Kuba	846.6	614.0	-	-	-	-	-	-
2250187.1	08:58:11:267	P04-Kuba-scrrec2.mkv	P04-Kuba	846.9	613.7	-	-	-	-	-	-
2250192.3	08:58:11:272	P04-Kuba-scrrec2.mkv	P04-Kuba	846.2	615.4	-	-	-	-	-	-
2250196.0	08:58:11:276	P04-Kuba-scrrec2.mkv	P04-Kuba	847.2	615.8	-	-	-	-	-	-
2250199.9	08:58:11:280	P04-Kuba-scrrec2.mkv	P04-Kuba	847.4	617.1	-	-	-	-	-	-
2250203.6	08:58:11:284	P04-Kuba-scrrec2.mkv	P04-Kuba	846.2	616.1	-	-	-	-	-	-
2250209.0	08:58:11:289	P04-Kuba-scrrec2.mkv	P04-Kuba	840.7	612.9	-	-	-	-	-	-
2250212.7	08:58:11:293	P04-Kuba-scrrec2.mkv	P04-Kuba	807.2	609.0	-	-	-	-	-	-
2250216.5	08:58:11:296	P04-Kuba-scrrec2.mkv	P04-Kuba	774.6	597.8	-	-	-	-	-	-
2250220.3	08:58:11:300	P04-Kuba-scrrec2.mkv	P04-Kuba	772.1	600.2	-	-	-	-	-	-
2250224.3	08:58:11:304	P04-Kuba-scrrec2.mkv	P04-Kuba	771.1	594.9	-	-	-	-	-	-
2250228.6	08:58:11:308	P04-Kuba-scrrec2.mkv	P04-Kuba	759.6	596.6	-	-	-	-	-	-
2250232.4	08:58:11:312	P04-Kuba-scrrec2.mkv	P04-Kuba	763.9	589.1	-	-	-	-	-	-
2250236.2	08:58:11:316	P04-Kuba-scrrec2.mkv	P04-Kuba	764.9	580.0	-	-	-	-	-	-
2250239.9	08:58:11:320	P04-Kuba-scrrec2.mkv	P04-Kuba	761.9	581.1	-	-	-	-	-	-
2250243.6	08:58:11:323	P04-Kuba-scrrec2.mkv	P04-Kuba	759.1	573.3	-	-	-	-	-	-
2250247.4	08:58:11:327	P04-Kuba-scrrec2.mkv	P04-Kuba	760.5	572.0	-	-	-	-	-	-
2250252.7	08:58:11:333	P04-Kuba-scrrec2.mkv	P04-Kuba	760.3	568.7	-	-	-	-	-	-
2250258.0	08:58:11:338	P04-Kuba-scrrec2.mkv	P04-Kuba	758.5	567.0	-	-	-	-	-	-
2250263.3	08:58:11:343	P04-Kuba-scrrec2.mkv	P04-Kuba	757.4	567.6	-	-	-	-	-	-
2250267.1	08:58:11:347	P04-Kuba-scrrec2.mkv	P04-Kuba	756.2	568.8	-	-	-	-	-	-
2250270.8	08:58:11:351	P04-Kuba-scrrec2.mkv	P04-Kuba	756.3	564.2	-	-	-	-	-	-
2250275.6	08:58:11:355	P04-Kuba-scrrec2.mkv	P04-Kuba	757.5	562.8	-	-	-	-	-	-
2250279.2	08:58:11:359	P04-Kuba-scrrec2.mkv	P04-Kuba	756.5	562.1	-	-	-	-	-	-
2250282.9	08:58:11:363	P04-Kuba-scrrec2.mkv	P04-Kuba	755.9	566.7	-	-	-	-	-	-
2250286.6	08:58:11:366	P04-Kuba-scrrec2.mkv	P04-Kuba	755.9	564.0	-	-	-	-	-	-
2250291.9	08:58:11:372	P04-Kuba-scrrec2.mkv	P04-Kuba	756.5	569.4	-	-	-	-	-	-
2250295.6	08:58:11:375	P04-Kuba-scrrec2.mkv	P04-Kuba	756.4	568.4	-	-	-	-	-	-
2250299.3	08:58:11:379	P04-Kuba-scrrec2.mkv	P04-Kuba	755.7	569.1	-	-	-	-	-	-
2250303.0	08:58:11:383	P04-Kuba-scrrec2.mkv	P04-Kuba	756.2	571.8	-	-	-	-	-	-
2250308.2	08:58:11:388	P04-Kuba-scrrec2.mkv	P04-Kuba	757.2	572.3	-	-	-	-	-	-
2250313.5	08:58:11:393	P04-Kuba-scrrec2.mkv	P04-Kuba	756.4	570.0	-	-	-	-	-	-
2250317.3	08:58:11:397	P04-Kuba-scrrec2.mkv	P04-Kuba	756.5	569.5	-	-	-	-	-	-
2250321.7	08:58:11:402	P04-Kuba-scrrec2.mkv	P04-Kuba	756.8	572.7	-	-	-	-	-	-
2250325.3	08:58:11:405	P04-Kuba-scrrec2.mkv	P04-Kuba	757.2	572.6	-	-	-	-	-	-
2250329.0	08:58:11:409	P04-Kuba-scrrec2.mkv	P04-Kuba	758.9	573.6	-	-	-	-	-	-
2250332.9	08:58:11:413	P04-Kuba-scrrec2.mkv	P04-Kuba	758.6	573.7	-	-	-	-	-	-
2250336.8	08:58:11:417	P04-Kuba-scrrec2.mkv	P04-Kuba	759.2	572.1	-	-	-	-	-	-
2250340.2	08:58:11:420	P04-Kuba-scrrec2.mkv	P04-Kuba	758.6	573.5	-	-	-	-	-	-
2250345.5	08:58:11:425	P04-Kuba-scrrec2.mkv	P04-Kuba	760.5	572.6	-	-	-	-	-	-
2250349.3	08:58:11:429	P04-Kuba-scrrec2.mkv	P04-Kuba	760.4	570.6	-	-	-	-	-	-
2250353.1	08:58:11:433	P04-Kuba-scrrec2.mkv	P04-Kuba	760.3	571.5	-	-	-	-	-	-
2250356.6	08:58:11:436	P04-Kuba-scrrec2.mkv	P04-Kuba	761.3	569.2	-	-	-	-	-	-
2250361.8	08:58:11:442	P04-Kuba-scrrec2.mkv	P04-Kuba	763.2	570.0	-	-	-	-	-	-
2250365.6	08:58:11:446	P04-Kuba-scrrec2.mkv	P04-Kuba	764.7	568.3	-	-	-	-	-	-
2250369.7	08:58:11:450	P04-Kuba-scrrec2.mkv	P04-Kuba	764.4	566.0	-	-	-	-	-	-
2250374.8	08:58:11:455	P04-Kuba-scrrec2.mkv	P04-Kuba	764.8	564.8	-	-	-	-	-	-
2250380.0	08:58:11:460	P04-Kuba-scrrec2.mkv	P04-Kuba	767.5	563.8	-	-	-	-	-	-
2250383.9	08:58:11:464	P04-Kuba-scrrec2.mkv	P04-Kuba	766.5	560.2	-	-	-	-	-	-
2250387.8	08:58:11:468	P04-Kuba-scrrec2.mkv	P04-Kuba	767.1	559.1	-	-	-	-	-	-
2250391.3	08:58:11:471	P04-Kuba-scrrec2.mkv	P04-Kuba	767.7	558.9	-	-	-	-	-	-
2250396.6	08:58:11:476	P04-Kuba-scrrec2.mkv	P04-Kuba	769.2	559.7	-	-	-	-	-	-
2250400.3	08:58:11:480	P04-Kuba-scrrec2.mkv	P04-Kuba	768.8	559.6	-	-	-	-	-	-
2250404.1	08:58:11:484	P04-Kuba-scrrec2.mkv	P04-Kuba	769.8	561.3	-	-	-	-	-	-
2250407.6	08:58:11:487	P04-Kuba-scrrec2.mkv	P04-Kuba	770.0	568.2	-	-	-	-	-	-
2250412.8	08:58:11:493	P04-Kuba-scrrec2.mkv	P04-Kuba	769.5	564.6	-	-	-	-	-	-
2250416.6	08:58:11:496	P04-Kuba-scrrec2.mkv	P04-Kuba	770.4	568.8	-	-	-	-	-	-
2250421.3	08:58:11:501	P04-Kuba-scrrec2.mkv	P04-Kuba	771.3	568.9	-	-	-	-	-	-
2250425.0	08:58:11:505	P04-Kuba-scrrec2.mkv	P04-Kuba	771.7	574.8	-	-	-	-	-	-
2250430.4	08:58:11:510	P04-Kuba-scrrec2.mkv	P04-Kuba	772.5	574.5	-	-	-	-	-	-
2250434.2	08:58:11:514	P04-Kuba-scrrec2.mkv	P04-Kuba	775.3	576.6	-	-	-	-	-	-
2250438.0	08:58:11:518	P04-Kuba-scrrec2.mkv	P04-Kuba	776.4	580.1	-	-	-	-	-	-
2250441.6	08:58:11:522	P04-Kuba-scrrec2.mkv	P04-Kuba	777.2	577.7	-	-	-	-	-	-
2250447.0	08:58:11:527	P04-Kuba-scrrec2.mkv	P04-Kuba	778.9	578.6	-	-	-	-	-	-
2250452.4	08:58:11:532	P04-Kuba-scrrec2.mkv	P04-Kuba	781.0	577.6	-	-	-	-	-	-
2250456.1	08:58:11:536	P04-Kuba-scrrec2.mkv	P04-Kuba	782.3	575.8	-	-	-	-	-	-
2250459.7	08:58:11:540	P04-Kuba-scrrec2.mkv	P04-Kuba	782.4	574.9	-	-	-	-	-	-
2250465.1	08:58:11:545	P04-Kuba-scrrec2.mkv	P04-Kuba	785.4	573.2	-	-	-	-	-	-
2250468.8	08:58:11:549	P04-Kuba-scrrec2.mkv	P04-Kuba	786.8	572.1	-	-	-	-	-	-
2250472.5	08:58:11:552	P04-Kuba-scrrec2.mkv	P04-Kuba	787.8	572.3	-	-	-	-	-	-
2250475.9	08:58:11:556	P04-Kuba-scrrec2.mkv	P04-Kuba	788.9	567.6	-	-	-	-	-	-
2250481.3	08:58:11:561	P04-Kuba-scrrec2.mkv	P04-Kuba	799.9	568.7	-	-	-	-	-	-
2250485.2	08:58:11:565	P04-Kuba-scrrec2.mkv	P04-Kuba	861.5	568.3	-	-	-	-	-	-
2250489.1	08:58:11:569	P04-Kuba-scrrec2.mkv	P04-Kuba	904.1	566.4	-	-	-	-	-	-
2250492.6	08:58:11:572	P04-Kuba-scrrec2.mkv	P04-Kuba	933.1	554.6	-	-	-	-	-	-
2250497.9	08:58:11:578	P04-Kuba-scrrec2.mkv	P04-Kuba	938.5	547.6	-	-	-	-	-	-
2250503.2	08:58:11:583	P04-Kuba-scrrec2.mkv	P04-Kuba	939.7	556.2	-	-	-	-	-	-
2250507.0	08:58:11:587	P04-Kuba-scrrec2.mkv	P04-Kuba	939.4	552.7	-	-	-	-	-	-
2250510.6	08:58:11:590	P04-Kuba-scrrec2.mkv	P04-Kuba	940.5	560.0	-	-	-	-	-	-
2250515.9	08:58:11:596	P04-Kuba-scrrec2.mkv	P04-Kuba	941.5	549.3	-	-	-	-	-	-
2250521.3	08:58:11:601	P04-Kuba-scrrec2.mkv	P04-Kuba	943.0	551.5	-	-	-	-	-	-
2250525.1	08:58:11:605	P04-Kuba-scrrec2.mkv	P04-Kuba	942.9	551.5	-	-	-	-	-	-
2250528.6	08:58:11:608	P04-Kuba-scrrec2.mkv	P04-Kuba	943.7	548.0	-	-	-	-	-	-
2250534.0	08:58:11:614	P04-Kuba-scrrec2.mkv	P04-Kuba	944.2	545.2	-	-	-	-	-	-
2250537.9	08:58:11:618	P04-Kuba-scrrec2.mkv	P04-Kuba	945.6	549.7	-	-	-	-	-	-
2250541.6	08:58:11:622	P04-Kuba-scrrec2.mkv	P04-Kuba	944.8	547.8	-	-	-	-	-	-
2250545.7	08:58:11:626	P04-Kuba-scrrec2.mkv	P04-Kuba	943.5	547.9	-	-	-	-	-	-
2250551.1	08:58:11:631	P04-Kuba-scrrec2.mkv	P04-Kuba	942.9	546.8	-	-	-	-	-	-
2250555.2	08:58:11:635	P04-Kuba-scrrec2.mkv	P04-Kuba	943.4	546.8	-	-	-	-	-	-
2250560.5	08:58:11:640	P04-Kuba-scrrec2.mkv	P04-Kuba	944.0	547.5	-	-	-	-	-	-
2250566.2	08:58:11:646	P04-Kuba-scrrec2.mkv	P04-Kuba	944.3	549.3	-	-	-	-	-	-
2250571.9	08:58:11:652	P04-Kuba-scrrec2.mkv	P04-Kuba	942.2	551.4	-	-	-	-	-	-
2250576.0	08:58:11:656	P04-Kuba-scrrec2.mkv	P04-Kuba	940.7	552.6	-	-	-	-	-	-
2250579.8	08:58:11:660	P04-Kuba-scrrec2.mkv	P04-Kuba	939.8	553.4	-	-	-	-	-	-
