Trial Start Raw Time [ms]	Trial Start Time of Day [h:m:s:ms]	Stimulus	Participant	Index	Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Fixation Position X [px]	Fixation Position Y [px]	Saccade Start Position X [px]	Saccade Start Position Y [px]	Saccade End Position X [px]	Saccade End Position Y [px]	Saccade Amplitude [°]	Saccade Acceleration Average [°/s²]	Saccade Acceleration Peak [°/s²]	Saccade Deceleration Peak [°/s²]	Saccade Velocity Average [°/s]	Saccade Velocity Peak [°/s]	Saccade Peak Velocity at [%]	Annotation Name	Annotation Description	Annotation Tags
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	32	8936.8	8994.0	57.2	-	-	1401.6	848.3	1540.4	906.0	6.3	6021.4	13453.3	-9652.6	109.3	284.1	23.8	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	17	8994.0	9264.6	270.6	1544.2	930.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	33	9264.6	9308.1	43.5	-	-	1543.0	944.5	1379.4	857.8	4.6	8560.6	13403.7	-12655.7	106.5	318.6	47.0	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	18	9308.1	9447.2	139.1	1368.8	845.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	34	9447.2	9485.1	37.9	-	-	1365.2	840.5	1422.5	786.5	2.8	4342.8	7881.1	-5980.0	74.2	190.4	35.3	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	19	9485.1	9652.0	166.9	1414.2	779.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	9	9621.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	35	9652.0	9699.3	47.3	-	-	1389.4	784.3	1390.6	917.0	6.1	6984.8	13721.7	-9581.2	128.7	292.3	42.4	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	20	9699.3	10515.8	816.5	1317.8	855.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	36	10515.8	10543.2	27.4	-	-	1270.0	803.5	1241.0	797.0	0.7	1302.2	1990.1	-1449.3	25.0	48.6	52.3	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	21	10568.8	10924.4	355.6	1251.5	799.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	37	10924.4	10950.1	25.7	-	-	1246.3	796.8	1195.5	784.7	1.0	2075.8	3249.4	-2337.4	38.8	72.8	46.8	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	22	10950.1	11304.2	354.1	1201.0	763.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	38	11304.2	11330.8	26.5	-	-	1202.0	761.7	1206.1	798.0	0.7	1436.0	2051.5	-1868.0	27.8	46.7	49.7	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	23	11330.8	13865.2	2534.4	1210.5	753.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	39	13865.2	13891.1	26.0	-	-	1197.2	704.1	1175.4	744.6	0.8	1333.0	1711.7	-2000.3	29.3	52.9	65.0	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	24	13891.1	13997.1	105.9	1162.9	730.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	40	13997.1	14021.5	24.5	-	-	1160.7	747.3	1083.6	864.0	2.4	5837.8	8767.7	-7290.1	97.8	201.7	47.5	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	41	14088.2	14124.4	36.1	-	-	1113.2	834.5	1107.9	817.0	1.1	1059.0	1373.3	-1593.8	30.4	48.9	37.5	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	25	14124.4	14294.6	170.2	1099.5	809.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	42	14294.6	14320.1	25.5	-	-	1102.6	821.8	1082.7	830.4	0.7	1274.9	1578.2	-1909.3	27.7	55.3	47.2	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	43	14350.8	14390.5	39.6	-	-	1072.0	829.4	1092.4	802.8	1.2	1394.7	2087.4	-2046.2	31.5	60.9	40.2	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	26	14390.5	14921.8	531.4	1073.0	770.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	6	14921.8	15133.1	211.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	44	15133.1	15160.9	27.8	-	-	1053.4	776.6	1055.5	795.1	0.8	766.6	1964.8	-827.1	27.2	66.6	79.7	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	27	15160.9	15597.8	436.9	1046.7	793.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	45	15597.8	15625.2	27.4	-	-	1048.1	790.8	1092.3	785.3	0.9	1834.7	2352.3	-2577.7	33.2	60.2	53.5	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	28	15625.2	15731.9	106.6	1088.4	784.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	46	15731.9	15757.9	26.0	-	-	1069.3	789.3	1062.8	721.9	1.4	3424.3	5090.1	-4574.6	55.2	115.9	50.0	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	29	15757.9	16297.8	539.9	1083.6	702.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	47	16297.8	16379.7	81.9	-	-	0.0	0.0	1437.9	804.5	49.8	43528.2	145335.9	-128676.9	608.6	3437.3	25.3	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	30	16379.7	16462.7	82.9	1432.5	813.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	48	16462.7	16507.4	44.8	-	-	1433.1	813.5	1022.3	778.4	9.2	15058.4	23435.2	-22393.4	205.6	495.3	45.0	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	49	16507.4	16535.5	28.1	-	-	1022.3	778.4	1017.1	747.5	0.6	1563.1	343.0	-5262.7	22.5	44.8	32.5	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	31	16535.5	16596.7	61.2	1001.1	760.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	32	16645.3	16699.6	54.4	1016.5	735.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	50	16699.6	16761.0	61.4	-	-	1027.9	730.5	1087.3	742.9	3.0	2408.2	5382.5	-4704.5	49.3	138.7	36.6	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	51	16827.8	16885.2	57.3	-	-	1122.2	704.0	1096.5	736.8	2.7	1067.9	2930.4	-2683.4	46.3	97.2	22.2	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	52	16885.2	16922.5	37.3	-	-	1096.5	736.8	1117.8	707.6	1.2	724.6	415.1	-1754.8	31.7	58.3	24.4	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	53	17066.2	17097.9	31.7	-	-	1103.4	716.3	1092.1	741.7	1.4	1624.2	1249.1	-3433.3	44.0	99.9	42.8	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	54	17129.2	17171.5	42.3	-	-	1034.9	791.9	1115.0	703.6	1.8	2258.8	3385.8	-3788.2	42.9	100.8	40.2	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	55	17171.5	17203.6	32.1	-	-	1115.0	703.6	1032.9	802.9	1.7	2155.4	5040.6	-3154.2	53.4	148.0	51.9	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	56	17282.9	17309.2	26.3	-	-	1039.6	778.8	1132.7	693.4	1.9	3071.9	893.1	-6799.6	72.7	214.0	36.4	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	7	17352.6	18386.0	1033.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	10	18221.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	33	18386.0	18540.6	154.6	1104.1	694.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	8	18540.6	18676.7	136.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	34	18676.7	18831.8	155.1	880.6	629.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	57	18831.8	18889.5	57.7	-	-	872.7	623.8	1034.7	613.4	5.4	4589.7	11370.2	-8906.5	92.8	268.3	23.3	-	-	-
1808037.9	08:50:49:114	P03-Radek-scrrec2.mkv	P03-Radek	35	18889.5	18990.1	100.6	1008.8	600.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-
