Trial Start Raw Time [ms]	Trial Start Time of Day [h:m:s:ms]	Stimulus	Participant	Index	Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Fixation Position X [px]	Fixation Position Y [px]	Saccade Start Position X [px]	Saccade Start Position Y [px]	Saccade End Position X [px]	Saccade End Position Y [px]	Saccade Amplitude [°]	Saccade Acceleration Average [°/s²]	Saccade Acceleration Peak [°/s²]	Saccade Deceleration Peak [°/s²]	Saccade Velocity Average [°/s]	Saccade Velocity Peak [°/s]	Saccade Peak Velocity at [%]	Annotation Name	Annotation Description	Annotation Tags
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	7	1711.0	1767.3	56.3	-	-	744.6	549.0	0.0	0.0	35.0	41433.2	66154.4	-89565.8	621.1	2097.1	78.5	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	2	1767.3	2677.8	910.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	4	2143.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	5	2358.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	8	2909.2	2931.5	22.3	-	-	698.2	557.9	698.0	543.8	2.5	4043.4	10294.3	-299.5	111.1	218.0	44.6	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	9	2931.5	2969.0	37.5	-	-	698.0	543.8	713.8	833.5	3.3	3311.9	1262.4	-8713.8	89.1	222.1	39.2	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	10	2969.0	3023.7	54.7	-	-	713.8	833.5	710.2	537.1	7.8	10628.4	19689.1	-22285.2	143.0	554.9	59.8	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	11	3023.7	3074.7	51.0	-	-	710.2	537.1	0.0	0.0	36.3	47683.4	74096.5	-99652.9	711.6	2292.6	70.8	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	3	3074.7	3756.2	681.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	6	3398.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	7	3694.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	8	3870.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	7	3953.0	4050.9	97.8	775.5	583.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	9	4047.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	12	4050.9	4094.3	43.5	-	-	773.7	587.1	731.7	549.0	1.3	1306.3	1989.9	-1611.4	28.9	44.6	38.1	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	8	4094.3	4402.1	307.8	735.5	567.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	13	4402.1	4485.8	83.6	-	-	733.3	583.4	0.0	0.0	55.4	39471.3	91420.4	-117530.8	661.9	2778.1	77.8	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	4	4485.8	4789.1	303.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	14	4789.1	4909.0	119.9	-	-	0.0	0.0	812.7	625.0	60.6	24411.4	56061.9	-84656.2	505.2	2708.4	32.0	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	10	4838.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	9	4909.0	5132.8	223.8	817.4	646.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	11	4934.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	15	5132.8	5180.4	47.6	-	-	824.2	661.3	0.0	0.0	31.6	47426.6	72789.3	-86626.0	664.8	2032.0	72.9	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	5	5180.4	5483.2	302.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	10	5592.1	6204.6	612.6	835.6	544.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	12	5598.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	16	6204.6	6256.3	51.7	-	-	844.4	530.7	1254.2	726.2	9.9	14090.3	22366.0	-20284.6	192.4	462.5	37.4	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	11	6256.3	6585.7	329.4	1235.2	728.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	17	6585.7	6653.1	67.5	-	-	1232.3	741.6	1850.3	1189.4	16.7	14751.1	26303.9	-21086.4	247.9	558.3	39.6	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	12	6653.1	6795.1	142.0	1848.3	1180.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	18	6813.4	6835.6	22.2	-	-	1851.9	1148.4	1853.2	1205.4	1.1	2185.8	2605.0	-4275.7	49.1	93.4	35.7	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	19	7010.6	7082.1	71.5	-	-	1667.1	149.3	1615.2	131.6	2.3	597.0	909.4	-1493.9	32.3	49.0	26.2	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	13	7082.1	7170.6	88.4	1628.6	138.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	20	7170.6	7232.2	61.6	-	-	1637.3	152.4	1812.8	299.9	6.0	5822.0	12112.1	-11490.7	96.7	277.1	30.1	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	21	7232.2	7315.6	83.4	-	-	1812.8	299.9	1823.2	229.9	3.2	893.3	1401.7	-1662.6	38.2	70.9	26.4	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	22	7315.6	7386.5	70.9	-	-	1823.2	229.9	1840.3	178.1	2.7	1216.2	2267.9	-1949.1	38.6	75.1	44.8	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	23	7396.5	7532.2	135.7	-	-	1859.7	185.5	1163.6	163.0	27.4	9087.0	15898.9	-22987.8	201.7	509.5	80.0	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	14	7532.2	7939.0	406.8	1192.0	226.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	24	7939.0	7999.2	60.2	-	-	1203.8	269.3	1525.6	837.6	14.5	17587.8	30040.0	-30530.9	241.6	642.9	36.2	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	15	7999.2	8235.6	236.3	1515.1	822.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	13	8028.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	25	8235.6	8443.8	208.2	-	-	1479.5	789.5	60.2	326.6	41.9	7195.2	34858.6	-14727.8	201.3	760.2	27.9	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	26	8443.8	8472.6	28.8	-	-	60.2	326.6	10.3	316.3	1.0	1067.2	1548.4	499.9	35.3	55.8	64.8	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	27	8472.6	8509.5	36.9	-	-	10.3	316.3	3.7	316.1	1.9	1016.8	1308.0	-2237.2	50.6	95.2	21.4	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	28	8509.5	8600.5	91.0	-	-	3.7	316.1	-7.9	382.9	4.3	1625.6	3907.1	-5128.8	46.9	139.4	68.1	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	29	8629.5	8730.9	101.4	-	-	8.2	378.6	162.3	1280.9	28.9	12552.8	30180.8	-19589.0	285.1	736.9	48.5	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	16	8730.9	8893.3	162.4	153.4	1267.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	30	8893.3	8941.1	47.8	-	-	152.9	1258.4	-12.1	1185.0	4.0	5749.7	8325.4	-7764.1	84.2	172.9	39.8	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	17	8941.1	9001.2	60.1	-6.6	1183.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	31	9001.2	9083.4	82.3	-	-	0.6	1184.3	1431.4	974.8	31.8	17253.7	29739.1	-21471.0	386.8	786.0	45.3	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	18	9083.4	9332.8	249.3	1378.2	969.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	14	9132.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	32	9332.8	9414.9	82.1	-	-	1349.0	942.3	1278.3	851.2	2.8	754.3	1259.6	-1553.3	34.3	55.4	64.1	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	33	9443.9	9486.7	42.8	-	-	1253.5	871.1	1224.0	778.5	1.6	1352.0	2388.9	-3170.9	37.5	91.7	24.1	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	19	9486.7	9557.1	70.4	1199.0	771.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	34	9557.1	9609.3	52.2	-	-	1180.6	772.3	1304.9	813.5	2.8	3484.6	6729.7	-6222.9	53.8	165.7	32.9	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	20	9609.3	9870.5	261.1	1301.8	813.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	35	9870.5	9993.3	122.8	-	-	1294.5	811.7	1591.9	698.8	19.8	9080.1	20068.3	-18678.7	161.5	462.0	23.6	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	21	9993.3	10148.0	154.7	1588.6	681.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	36	10148.0	10199.5	51.6	-	-	1585.4	681.1	1854.8	1045.1	10.2	14458.1	20944.7	-21373.5	197.3	440.8	53.7	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	15	10193.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	22	10199.5	10533.0	333.4	1842.5	1032.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	37	10533.0	10607.3	74.3	-	-	1806.7	1029.1	1498.3	867.6	8.2	7194.8	13655.9	-12403.2	110.0	309.5	40.6	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	23	10607.3	10931.3	324.1	1490.6	863.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	38	10931.3	11000.3	68.9	-	-	1486.7	871.7	1322.8	751.4	4.6	3208.9	5703.2	-4752.4	66.1	127.5	44.7	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	24	11000.3	11335.2	334.9	1311.7	757.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	16	11118.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	39	11335.2	11374.6	39.5	-	-	1258.4	706.4	1390.9	885.5	4.6	7204.6	10236.1	-10589.6	115.6	235.0	48.2	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	40	11374.6	11435.6	61.0	-	-	1390.9	885.5	1369.9	873.3	2.6	1197.2	1263.3	-4603.4	42.9	89.6	58.1	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	25	11435.6	11512.6	77.0	1350.2	846.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	41	11512.6	11564.6	52.0	-	-	1335.8	837.5	1476.7	996.3	4.7	6949.0	10973.5	-11400.8	91.1	266.8	57.3	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	26	11564.6	11703.3	138.7	1473.4	992.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	42	11703.3	11761.1	57.8	-	-	1470.6	986.1	1516.3	1167.4	3.7	4022.0	8198.2	-6240.1	63.4	179.0	34.9	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	17	11752.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	27	11761.1	11915.7	154.7	1514.6	1154.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	43	11915.7	12010.0	94.3	-	-	1503.7	1119.8	1224.4	742.4	10.9	6352.3	14526.0	-13149.6	115.5	323.2	47.1	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	28	12010.0	12106.6	96.6	1215.1	709.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	44	12106.6	12168.4	61.8	-	-	1213.5	687.6	1322.8	738.4	2.9	2821.2	6209.8	-5559.1	46.3	138.8	24.2	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	29	12168.4	12606.0	437.6	1340.5	753.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	6	12606.0	12752.9	146.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	30	12752.9	15060.6	2307.7	1247.6	819.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	45	15060.6	15132.7	72.1	-	-	1206.6	925.1	993.0	382.6	12.7	7286.3	12712.1	-10072.1	176.6	358.9	48.6	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	46	15132.7	15155.2	22.5	-	-	993.0	382.6	1023.6	414.5	0.7	2115.5	63.7	-6139.6	33.3	78.1	62.1	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	47	15155.2	15197.0	41.8	-	-	1023.6	414.5	1049.3	392.4	1.3	1379.2	1815.5	-2465.7	32.1	62.7	66.1	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	48	15219.5	15251.9	32.4	-	-	1055.6	402.9	1027.9	363.0	1.2	1764.0	2700.9	-2249.2	37.8	66.7	38.2	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	31	15251.9	15312.6	60.7	1012.1	368.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	49	15312.6	15389.8	77.2	-	-	1006.2	361.8	1178.4	874.7	11.9	10251.0	24383.0	-20002.1	153.9	499.0	28.0	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	32	15389.8	16098.5	708.7	1163.6	886.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	50	16098.5	16159.9	61.4	-	-	1150.4	890.5	1078.8	852.9	2.6	1686.2	2788.0	-2754.5	42.0	86.8	42.5	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	33	16159.9	17092.2	932.3	1081.2	806.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	51	17092.2	17139.3	47.1	-	-	1052.0	769.1	1101.6	813.3	1.9	1961.2	3071.3	-2211.6	39.4	67.0	28.6	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	52	17166.9	17196.2	29.2	-	-	1097.8	823.2	1105.5	772.0	1.3	2696.0	4024.0	-3652.7	43.8	92.8	54.4	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	53	17206.4	17275.1	68.7	-	-	1101.6	770.8	1118.9	772.5	3.8	1989.2	3636.7	-4302.5	54.7	141.4	59.1	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	54	17297.3	17334.4	37.1	-	-	1106.8	800.2	1104.6	763.8	1.5	832.8	2017.2	-1491.5	40.5	68.7	27.6	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	55	17334.4	17391.7	57.3	-	-	1104.6	763.8	1152.7	685.3	2.4	617.3	1103.6	-771.8	42.1	61.9	27.3	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	56	17391.7	17424.0	32.3	-	-	1152.7	685.3	1199.9	691.7	1.4	1192.9	976.7	-2261.7	42.1	80.6	43.1	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	57	17424.0	17474.4	50.4	-	-	1199.9	691.7	1105.7	686.6	2.5	2457.3	4678.0	-4611.7	49.3	146.4	56.9	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	58	17474.4	17513.3	38.9	-	-	1105.7	686.6	1073.0	739.6	1.4	1260.0	2170.7	-2548.6	36.2	96.0	21.5	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	59	17560.3	17620.3	60.0	-	-	1066.6	729.0	947.0	610.0	3.8	3129.8	4713.4	-4771.0	63.4	109.6	60.8	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	34	17620.3	18349.3	729.0	952.0	619.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	60	18349.3	18437.9	88.6	-	-	945.3	629.1	555.3	828.4	11.2	7392.4	14743.2	-17072.1	126.1	391.0	34.9	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	61	18437.9	18543.7	105.8	-	-	555.3	828.4	598.7	666.7	4.3	533.0	1311.3	-803.5	40.5	66.1	26.8	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	62	18543.7	18591.4	47.7	-	-	598.7	666.7	495.9	842.0	4.8	7314.4	13033.1	-13598.0	99.6	332.0	47.8	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	35	18591.4	18751.1	159.7	500.2	854.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	63	18751.1	18782.5	31.4	-	-	519.4	863.4	522.7	817.9	0.9	814.1	1496.0	-721.7	28.5	40.8	54.3	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	64	18782.5	18816.7	34.2	-	-	522.7	817.9	519.9	874.3	1.1	1281.4	1273.0	-2107.4	33.2	52.3	50.8	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	36	18816.7	19013.6	196.8	513.8	872.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	65	19013.6	19174.9	161.4	-	-	515.3	878.6	866.5	662.4	18.7	4880.7	12345.1	-13397.2	115.7	409.5	64.9	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	37	19174.9	19418.7	243.7	861.4	665.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	66	19418.7	19454.4	35.7	-	-	865.3	671.3	752.4	708.6	2.4	4509.5	6262.0	-5983.8	65.9	141.2	52.8	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	38	19454.4	19683.9	229.5	749.2	705.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	67	19683.9	19735.4	51.5	-	-	752.8	699.6	961.4	610.5	4.8	6347.3	11570.1	-9739.4	93.6	257.2	32.9	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	39	19735.4	20715.3	979.9	955.5	610.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	68	20715.3	20770.3	55.0	-	-	954.7	594.7	0.0	0.0	35.8	41194.4	68143.6	-96860.8	650.4	2292.1	79.0	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	7	20770.3	21224.6	454.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	18	21215.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	40	21224.6	21511.3	286.7	915.2	560.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1472036.5	08:45:13:108	P02-Terka-scrrec2.mkv	P02-Terka	69	21511.3	21558.3	47.1	-	-	918.2	566.1	973.3	594.2	1.3	1058.6	1462.8	-1344.3	27.7	42.5	55.2	-	-	-
