RecordingTime [ms]	Time of Day [h:m:s:ms]	Stimulus	Participant	Point of Regard Right X [px]	Point of Regard Right Y [px]	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Content
1472337.5	08:45:13:409	P02-Terka-scrrec2.mkv	P02-Terka	905.8	599.1	-	-	-	-	-	-
1472343.2	08:45:13:415	P02-Terka-scrrec2.mkv	P02-Terka	903.1	601.8	-	-	-	-	-	-
1472347.1	08:45:13:419	P02-Terka-scrrec2.mkv	P02-Terka	901.3	597.4	-	-	-	-	-	-
1472350.8	08:45:13:422	P02-Terka-scrrec2.mkv	P02-Terka	900.9	590.2	-	-	-	-	-	-
1472354.9	08:45:13:426	P02-Terka-scrrec2.mkv	P02-Terka	904.2	592.8	-	-	-	-	-	-
1472361.1	08:45:13:433	P02-Terka-scrrec2.mkv	P02-Terka	897.8	599.2	-	-	-	-	-	-
1472365.7	08:45:13:437	P02-Terka-scrrec2.mkv	P02-Terka	897.7	592.8	-	-	-	-	-	-
1472369.6	08:45:13:441	P02-Terka-scrrec2.mkv	P02-Terka	895.1	593.5	-	-	-	-	-	-
1472373.6	08:45:13:445	P02-Terka-scrrec2.mkv	P02-Terka	892.5	594.9	-	-	-	-	-	-
1472379.5	08:45:13:451	P02-Terka-scrrec2.mkv	P02-Terka	894.7	594.6	-	-	-	-	-	-
1472385.1	08:45:13:457	P02-Terka-scrrec2.mkv	P02-Terka	895.1	595.7	-	-	-	-	-	-
1472389.0	08:45:13:460	P02-Terka-scrrec2.mkv	P02-Terka	896.7	597.6	-	-	-	-	-	-
1472392.8	08:45:13:464	P02-Terka-scrrec2.mkv	P02-Terka	898.6	598.9	-	-	-	-	-	-
1472396.6	08:45:13:468	P02-Terka-scrrec2.mkv	P02-Terka	905.4	599.9	-	-	-	-	-	-
1472400.5	08:45:13:472	P02-Terka-scrrec2.mkv	P02-Terka	907.4	601.6	-	-	-	-	-	-
1472404.7	08:45:13:476	P02-Terka-scrrec2.mkv	P02-Terka	924.0	600.9	-	-	-	-	-	-
1472408.8	08:45:13:480	P02-Terka-scrrec2.mkv	P02-Terka	927.4	599.4	-	-	-	-	-	-
1472414.4	08:45:13:486	P02-Terka-scrrec2.mkv	P02-Terka	915.6	600.1	-	-	-	-	-	-
1472418.3	08:45:13:490	P02-Terka-scrrec2.mkv	P02-Terka	932.0	599.7	-	-	-	-	-	-
1472422.2	08:45:13:494	P02-Terka-scrrec2.mkv	P02-Terka	932.5	596.8	-	-	-	-	-	-
1472426.3	08:45:13:498	P02-Terka-scrrec2.mkv	P02-Terka	936.7	596.7	-	-	-	-	-	-
1472432.1	08:45:13:504	P02-Terka-scrrec2.mkv	P02-Terka	939.7	596.6	-	-	-	-	-	-
1472436.0	08:45:13:508	P02-Terka-scrrec2.mkv	P02-Terka	932.6	595.9	-	-	-	-	-	-
1472440.0	08:45:13:512	P02-Terka-scrrec2.mkv	P02-Terka	934.9	594.0	-	-	-	-	-	-
1472444.7	08:45:13:516	P02-Terka-scrrec2.mkv	P02-Terka	934.3	593.3	-	-	-	-	-	-
1472450.7	08:45:13:522	P02-Terka-scrrec2.mkv	P02-Terka	932.5	591.7	-	-	-	-	-	-
1472456.4	08:45:13:528	P02-Terka-scrrec2.mkv	P02-Terka	931.5	591.8	-	-	-	-	-	-
1472460.4	08:45:13:532	P02-Terka-scrrec2.mkv	P02-Terka	930.8	591.7	-	-	-	-	-	-
1472464.6	08:45:13:536	P02-Terka-scrrec2.mkv	P02-Terka	932.2	591.0	-	-	-	-	-	-
1472470.6	08:45:13:542	P02-Terka-scrrec2.mkv	P02-Terka	931.4	592.0	-	-	-	-	-	-
1472474.5	08:45:13:546	P02-Terka-scrrec2.mkv	P02-Terka	930.0	592.9	-	-	-	-	-	-
1472478.7	08:45:13:550	P02-Terka-scrrec2.mkv	P02-Terka	928.6	592.6	-	-	-	-	-	-
1472482.6	08:45:13:554	P02-Terka-scrrec2.mkv	P02-Terka	927.2	592.2	-	-	-	-	-	-
1472488.4	08:45:13:560	P02-Terka-scrrec2.mkv	P02-Terka	933.0	592.7	-	-	-	-	-	-
1472492.6	08:45:13:564	P02-Terka-scrrec2.mkv	P02-Terka	937.7	593.1	-	-	-	-	-	-
1472496.2	08:45:13:568	P02-Terka-scrrec2.mkv	P02-Terka	940.8	592.1	-	-	-	-	-	-
1472500.0	08:45:13:572	P02-Terka-scrrec2.mkv	P02-Terka	883.3	597.6	-	-	-	-	-	-
1472505.7	08:45:13:577	P02-Terka-scrrec2.mkv	P02-Terka	880.3	597.6	-	-	-	-	-	-
1472511.4	08:45:13:583	P02-Terka-scrrec2.mkv	P02-Terka	877.7	601.4	-	-	-	-	-	-
1472515.1	08:45:13:587	P02-Terka-scrrec2.mkv	P02-Terka	876.7	607.2	-	-	-	-	-	-
1472518.8	08:45:13:590	P02-Terka-scrrec2.mkv	P02-Terka	875.7	613.3	-	-	-	-	-	-
1472524.7	08:45:13:596	P02-Terka-scrrec2.mkv	P02-Terka	875.7	613.4	-	-	-	-	-	-
1472530.4	08:45:13:602	P02-Terka-scrrec2.mkv	P02-Terka	879.9	617.3	-	-	-	-	-	-
1472534.2	08:45:13:606	P02-Terka-scrrec2.mkv	P02-Terka	874.5	619.6	-	-	-	-	-	-
1472540.1	08:45:13:612	P02-Terka-scrrec2.mkv	P02-Terka	877.3	621.1	-	-	-	-	-	-
1472544.0	08:45:13:616	P02-Terka-scrrec2.mkv	P02-Terka	875.8	625.1	-	-	-	-	-	-
1472548.0	08:45:13:620	P02-Terka-scrrec2.mkv	P02-Terka	875.7	627.5	-	-	-	-	-	-
1472552.0	08:45:13:623	P02-Terka-scrrec2.mkv	P02-Terka	877.1	625.4	-	-	-	-	-	-
1472558.0	08:45:13:630	P02-Terka-scrrec2.mkv	P02-Terka	877.0	625.6	-	-	-	-	-	-
1472561.8	08:45:13:633	P02-Terka-scrrec2.mkv	P02-Terka	869.0	641.8	-	-	-	-	-	-
1472565.5	08:45:13:637	P02-Terka-scrrec2.mkv	P02-Terka	861.6	644.9	-	-	-	-	-	-
1472569.3	08:45:13:641	P02-Terka-scrrec2.mkv	P02-Terka	874.3	631.5	-	-	-	-	-	-
1472573.4	08:45:13:645	P02-Terka-scrrec2.mkv	P02-Terka	862.2	629.2	-	-	-	-	-	-
1472577.5	08:45:13:649	P02-Terka-scrrec2.mkv	P02-Terka	831.3	620.9	-	-	-	-	-	-
1472581.4	08:45:13:653	P02-Terka-scrrec2.mkv	P02-Terka	807.8	597.7	-	-	-	-	-	-
1472585.1	08:45:13:657	P02-Terka-scrrec2.mkv	P02-Terka	788.2	595.6	-	-	-	-	-	-
1472588.8	08:45:13:660	P02-Terka-scrrec2.mkv	P02-Terka	779.0	584.5	-	-	-	-	-	-
1472592.6	08:45:13:664	P02-Terka-scrrec2.mkv	P02-Terka	773.1	584.1	-	-	-	-	-	-
1472598.1	08:45:13:670	P02-Terka-scrrec2.mkv	P02-Terka	767.5	573.0	-	-	-	-	-	-
1472601.9	08:45:13:673	P02-Terka-scrrec2.mkv	P02-Terka	765.8	567.6	-	-	-	-	-	-
1472606.3	08:45:13:678	P02-Terka-scrrec2.mkv	P02-Terka	762.0	570.1	-	-	-	-	-	-
1472610.1	08:45:13:682	P02-Terka-scrrec2.mkv	P02-Terka	760.0	568.8	-	-	-	-	-	-
1472615.7	08:45:13:687	P02-Terka-scrrec2.mkv	P02-Terka	760.4	563.6	-	-	-	-	-	-
1472619.6	08:45:13:691	P02-Terka-scrrec2.mkv	P02-Terka	760.0	562.3	-	-	-	-	-	-
1472623.5	08:45:13:695	P02-Terka-scrrec2.mkv	P02-Terka	757.9	560.8	-	-	-	-	-	-
1472627.3	08:45:13:699	P02-Terka-scrrec2.mkv	P02-Terka	757.9	560.5	-	-	-	-	-	-
1472633.0	08:45:13:704	P02-Terka-scrrec2.mkv	P02-Terka	756.5	558.6	-	-	-	-	-	-
1472636.7	08:45:13:708	P02-Terka-scrrec2.mkv	P02-Terka	754.9	558.1	-	-	-	-	-	-
1472640.6	08:45:13:712	P02-Terka-scrrec2.mkv	P02-Terka	754.7	558.0	-	-	-	-	-	-
1472644.5	08:45:13:716	P02-Terka-scrrec2.mkv	P02-Terka	755.7	556.9	-	-	-	-	-	-
1472650.3	08:45:13:722	P02-Terka-scrrec2.mkv	P02-Terka	754.8	557.1	-	-	-	-	-	-
1472655.9	08:45:13:727	P02-Terka-scrrec2.mkv	P02-Terka	754.1	555.3	-	-	-	-	-	-
1472659.8	08:45:13:731	P02-Terka-scrrec2.mkv	P02-Terka	753.5	554.0	-	-	-	-	-	-
1472663.5	08:45:13:735	P02-Terka-scrrec2.mkv	P02-Terka	752.0	553.1	-	-	-	-	-	-
1472669.2	08:45:13:741	P02-Terka-scrrec2.mkv	P02-Terka	751.3	553.3	-	-	-	-	-	-
1472673.0	08:45:13:744	P02-Terka-scrrec2.mkv	P02-Terka	752.0	554.7	-	-	-	-	-	-
1472676.9	08:45:13:748	P02-Terka-scrrec2.mkv	P02-Terka	752.3	556.1	-	-	-	-	-	-
1472680.6	08:45:13:752	P02-Terka-scrrec2.mkv	P02-Terka	753.7	559.0	-	-	-	-	-	-
1472685.9	08:45:13:757	P02-Terka-scrrec2.mkv	P02-Terka	754.0	556.7	-	-	-	-	-	-
1472689.5	08:45:13:761	P02-Terka-scrrec2.mkv	P02-Terka	756.2	562.5	-	-	-	-	-	-
1472694.7	08:45:13:766	P02-Terka-scrrec2.mkv	P02-Terka	756.0	574.8	-	-	-	-	-	-
1472700.1	08:45:13:772	P02-Terka-scrrec2.mkv	P02-Terka	754.2	680.2	-	-	-	-	-	-
1472705.6	08:45:13:777	P02-Terka-scrrec2.mkv	P02-Terka	743.7	885.5	-	-	-	-	-	-
1472709.4	08:45:13:781	P02-Terka-scrrec2.mkv	P02-Terka	707.4	1023.5	-	-	-	-	-	-
1472713.3	08:45:13:785	P02-Terka-scrrec2.mkv	P02-Terka	665.7	1160.5	-	-	-	-	-	-
1472717.4	08:45:13:789	P02-Terka-scrrec2.mkv	P02-Terka	702.0	1261.7	-	-	-	-	-	-
1472723.2	08:45:13:795	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472727.2	08:45:13:799	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472731.1	08:45:13:803	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472735.0	08:45:13:807	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472740.6	08:45:13:812	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472744.3	08:45:13:816	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472748.1	08:45:13:820	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472751.9	08:45:13:823	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472756.0	08:45:13:827	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472761.4	08:45:13:833	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472765.2	08:45:13:837	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472769.1	08:45:13:841	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472774.8	08:45:13:846	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472780.7	08:45:13:852	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472784.7	08:45:13:856	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472788.6	08:45:13:860	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472794.4	08:45:13:866	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472798.3	08:45:13:870	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472802.2	08:45:13:874	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472806.2	08:45:13:878	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472812.2	08:45:13:884	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472816.3	08:45:13:888	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472822.2	08:45:13:894	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472826.1	08:45:13:898	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472831.9	08:45:13:903	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472835.7	08:45:13:907	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472839.9	08:45:13:911	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472843.6	08:45:13:915	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472849.3	08:45:13:921	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472854.0	08:45:13:925	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472859.5	08:45:13:931	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472868.9	08:45:13:940	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472874.5	08:45:13:946	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472878.4	08:45:13:950	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472883.9	08:45:13:955	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472889.6	08:45:13:961	P02-Terka-scrrec2.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1472893.7	08:45:13:965	P02-Terka-scrrec2.mkv	P02-Terka	611.4	1292.6	-	-	-	-	-	-
1472897.7	08:45:13:969	P02-Terka-scrrec2.mkv	P02-Terka	613.9	1194.0	-	-	-	-	-	-
1472901.9	08:45:13:973	P02-Terka-scrrec2.mkv	P02-Terka	619.3	1102.2	-	-	-	-	-	-
1472906.1	08:45:13:978	P02-Terka-scrrec2.mkv	P02-Terka	687.8	1039.3	-	-	-	-	-	-
1472909.9	08:45:13:981	P02-Terka-scrrec2.mkv	P02-Terka	731.9	934.5	-	-	-	-	-	-
1472915.2	08:45:13:987	P02-Terka-scrrec2.mkv	P02-Terka	762.6	891.4	-	-	-	-	-	-
1472920.9	08:45:13:992	P02-Terka-scrrec2.mkv	P02-Terka	834.7	723.2	-	-	-	-	-	-
1472924.8	08:45:13:996	P02-Terka-scrrec2.mkv	P02-Terka	843.3	656.5	-	-	-	-	-	-
1472928.4	08:45:14:000	P02-Terka-scrrec2.mkv	P02-Terka	860.4	592.1	-	-	-	-	-	-
1472932.2	08:45:14:004	P02-Terka-scrrec2.mkv	P02-Terka	863.4	577.1	-	-	-	-	-	-
1472938.0	08:45:14:010	P02-Terka-scrrec2.mkv	P02-Terka	876.3	541.7	-	-	-	-	-	-
1472942.0	08:45:14:013	P02-Terka-scrrec2.mkv	P02-Terka	881.5	496.5	-	-	-	-	-	-
1472947.4	08:45:14:019	P02-Terka-scrrec2.mkv	P02-Terka	885.8	475.5	-	-	-	-	-	-
1472951.1	08:45:14:023	P02-Terka-scrrec2.mkv	P02-Terka	884.9	462.2	-	-	-	-	-	-
1472957.3	08:45:14:029	P02-Terka-scrrec2.mkv	P02-Terka	878.0	472.9	-	-	-	-	-	-
1472961.0	08:45:14:033	P02-Terka-scrrec2.mkv	P02-Terka	880.8	490.9	-	-	-	-	-	-
1472965.0	08:45:14:036	P02-Terka-scrrec2.mkv	P02-Terka	885.5	507.5	-	-	-	-	-	-
1472968.7	08:45:14:040	P02-Terka-scrrec2.mkv	P02-Terka	884.9	536.2	-	-	-	-	-	-
1472974.1	08:45:14:046	P02-Terka-scrrec2.mkv	P02-Terka	885.4	519.7	-	-	-	-	-	-
1472978.1	08:45:14:050	P02-Terka-scrrec2.mkv	P02-Terka	883.3	535.9	-	-	-	-	-	-
1472982.0	08:45:14:053	P02-Terka-scrrec2.mkv	P02-Terka	884.8	529.3	-	-	-	-	-	-
1472985.7	08:45:14:057	P02-Terka-scrrec2.mkv	P02-Terka	884.8	533.6	-	-	-	-	-	-
1472989.5	08:45:14:061	P02-Terka-scrrec2.mkv	P02-Terka	883.0	539.4	-	-	-	-	-	-
1472993.4	08:45:14:065	P02-Terka-scrrec2.mkv	P02-Terka	882.6	530.8	-	-	-	-	-	-
1472997.3	08:45:14:069	P02-Terka-scrrec2.mkv	P02-Terka	881.0	537.4	-	-	-	-	-	-
1473001.2	08:45:14:073	P02-Terka-scrrec2.mkv	P02-Terka	881.0	543.5	-	-	-	-	-	-
1473006.9	08:45:14:078	P02-Terka-scrrec2.mkv	P02-Terka	881.2	548.3	-	-	-	-	-	-
1473012.6	08:45:14:084	P02-Terka-scrrec2.mkv	P02-Terka	878.5	552.6	-	-	-	-	-	-
1473016.3	08:45:14:088	P02-Terka-scrrec2.mkv	P02-Terka	877.6	550.5	-	-	-	-	-	-
1473020.0	08:45:14:092	P02-Terka-scrrec2.mkv	P02-Terka	875.3	553.7	-	-	-	-	-	-
1473025.6	08:45:14:097	P02-Terka-scrrec2.mkv	P02-Terka	876.3	552.8	-	-	-	-	-	-
1473031.7	08:45:14:103	P02-Terka-scrrec2.mkv	P02-Terka	874.3	556.0	-	-	-	-	-	-
1473035.4	08:45:14:107	P02-Terka-scrrec2.mkv	P02-Terka	873.1	556.3	-	-	-	-	-	-
1473039.1	08:45:14:111	P02-Terka-scrrec2.mkv	P02-Terka	870.7	563.1	-	-	-	-	-	-
1473044.9	08:45:14:116	P02-Terka-scrrec2.mkv	P02-Terka	870.4	563.8	-	-	-	-	-	-
1473048.9	08:45:14:120	P02-Terka-scrrec2.mkv	P02-Terka	869.9	564.3	-	-	-	-	-	-
1473052.9	08:45:14:124	P02-Terka-scrrec2.mkv	P02-Terka	869.6	565.4	-	-	-	-	-	-
1473056.6	08:45:14:128	P02-Terka-scrrec2.mkv	P02-Terka	869.4	565.0	-	-	-	-	-	-
1473060.6	08:45:14:132	P02-Terka-scrrec2.mkv	P02-Terka	870.3	563.7	-	-	-	-	-	-
1473064.3	08:45:14:136	P02-Terka-scrrec2.mkv	P02-Terka	869.9	566.5	-	-	-	-	-	-
1473068.2	08:45:14:140	P02-Terka-scrrec2.mkv	P02-Terka	870.6	565.6	-	-	-	-	-	-
1473073.9	08:45:14:145	P02-Terka-scrrec2.mkv	P02-Terka	869.8	570.1	-	-	-	-	-	-
1473077.9	08:45:14:149	P02-Terka-scrrec2.mkv	P02-Terka	869.7	572.8	-	-	-	-	-	-
1473083.1	08:45:14:155	P02-Terka-scrrec2.mkv	P02-Terka	869.3	577.4	-	-	-	-	-	-
1473086.9	08:45:14:158	P02-Terka-scrrec2.mkv	P02-Terka	870.7	578.1	-	-	-	-	-	-
1473090.7	08:45:14:162	P02-Terka-scrrec2.mkv	P02-Terka	870.3	574.0	-	-	-	-	-	-
1473096.4	08:45:14:168	P02-Terka-scrrec2.mkv	P02-Terka	870.3	574.8	-	-	-	-	-	-
