RecordingTime [ms]	Time of Day [h:m:s:ms]	Stimulus	Participant	Point of Regard Right X [px]	Point of Regard Right Y [px]	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Content
1176690.5	08:40:17:760	P01-Honza-scrrec2.mkv	P01-Honza	936.0	613.0	-	-	-	-	-	-
1176694.2	08:40:17:764	P01-Honza-scrrec2.mkv	P01-Honza	935.0	589.3	-	-	-	-	-	-
1176698.0	08:40:17:768	P01-Honza-scrrec2.mkv	P01-Honza	929.0	606.9	-	-	-	-	-	-
1176703.5	08:40:17:773	P01-Honza-scrrec2.mkv	P01-Honza	930.4	606.5	-	-	-	-	-	-
1176709.1	08:40:17:779	P01-Honza-scrrec2.mkv	P01-Honza	925.8	605.0	-	-	-	-	-	-
1176714.6	08:40:17:784	P01-Honza-scrrec2.mkv	P01-Honza	923.5	602.0	-	-	-	-	-	-
1176718.4	08:40:17:788	P01-Honza-scrrec2.mkv	P01-Honza	920.6	595.2	-	-	-	-	-	-
1176723.9	08:40:17:794	P01-Honza-scrrec2.mkv	P01-Honza	918.1	590.6	-	-	-	-	-	-
1176727.5	08:40:17:797	P01-Honza-scrrec2.mkv	P01-Honza	916.8	593.5	-	-	-	-	-	-
1176731.0	08:40:17:801	P01-Honza-scrrec2.mkv	P01-Honza	917.0	592.6	-	-	-	-	-	-
1176734.9	08:40:17:805	P01-Honza-scrrec2.mkv	P01-Honza	916.1	589.6	-	-	-	-	-	-
1176740.3	08:40:17:810	P01-Honza-scrrec2.mkv	P01-Honza	916.8	589.7	-	-	-	-	-	-
1176743.9	08:40:17:814	P01-Honza-scrrec2.mkv	P01-Honza	916.1	590.5	-	-	-	-	-	-
1176748.1	08:40:17:818	P01-Honza-scrrec2.mkv	P01-Honza	918.6	593.6	-	-	-	-	-	-
1176751.9	08:40:17:822	P01-Honza-scrrec2.mkv	P01-Honza	917.1	592.9	-	-	-	-	-	-
1176757.5	08:40:17:827	P01-Honza-scrrec2.mkv	P01-Honza	915.5	592.9	-	-	-	-	-	-
1176761.2	08:40:17:831	P01-Honza-scrrec2.mkv	P01-Honza	915.4	592.4	-	-	-	-	-	-
1176765.0	08:40:17:835	P01-Honza-scrrec2.mkv	P01-Honza	914.2	597.7	-	-	-	-	-	-
1176768.8	08:40:17:839	P01-Honza-scrrec2.mkv	P01-Honza	915.1	603.5	-	-	-	-	-	-
1176774.8	08:40:17:845	P01-Honza-scrrec2.mkv	P01-Honza	916.2	602.7	-	-	-	-	-	-
1176778.5	08:40:17:848	P01-Honza-scrrec2.mkv	P01-Honza	915.1	598.4	-	-	-	-	-	-
1176782.3	08:40:17:852	P01-Honza-scrrec2.mkv	P01-Honza	914.0	591.0	-	-	-	-	-	-
1176786.1	08:40:17:856	P01-Honza-scrrec2.mkv	P01-Honza	912.7	593.1	-	-	-	-	-	-
1176791.6	08:40:17:862	P01-Honza-scrrec2.mkv	P01-Honza	911.5	589.2	-	-	-	-	-	-
1176795.2	08:40:17:865	P01-Honza-scrrec2.mkv	P01-Honza	910.6	586.8	-	-	-	-	-	-
1176798.9	08:40:17:869	P01-Honza-scrrec2.mkv	P01-Honza	910.9	586.4	-	-	-	-	-	-
1176802.6	08:40:17:873	P01-Honza-scrrec2.mkv	P01-Honza	911.6	586.4	-	-	-	-	-	-
1176806.5	08:40:17:876	P01-Honza-scrrec2.mkv	P01-Honza	912.3	583.3	-	-	-	-	-	-
1176810.0	08:40:17:880	P01-Honza-scrrec2.mkv	P01-Honza	914.5	582.4	-	-	-	-	-	-
1176813.7	08:40:17:884	P01-Honza-scrrec2.mkv	P01-Honza	915.0	582.4	-	-	-	-	-	-
1176817.7	08:40:17:888	P01-Honza-scrrec2.mkv	P01-Honza	916.2	580.5	-	-	-	-	-	-
1176821.5	08:40:17:891	P01-Honza-scrrec2.mkv	P01-Honza	916.0	585.2	-	-	-	-	-	-
1176826.8	08:40:17:897	P01-Honza-scrrec2.mkv	P01-Honza	915.7	588.5	-	-	-	-	-	-
