,ind,Zoom_level,Format_RT,Longitude,Latitude
0,0,7.0,3.5,13.9405258249888,49.57916926717969
1,1,7.0,7.399999999906868,13.917454803216447,49.4871898476536
2,2,7.0,11.399999999906868,13.846043667523093,49.47719696958717
3,3,7.0,17.100000000093132,13.795506153777959,49.42505920153509
4,4,7.0,21.0,13.879002653227714,49.50716905066858
5,5,7.0,24.899999999906868,13.986668539085723,49.67737447482115
6,6,7.0,28.699999999720603,13.921848932312384,49.659598343842134
7,7,7.0,34.799999999813735,14.053684875130896,49.609790614974294
8,8,7.0,39.799999999813735,14.035008653006779,49.49646687386655
9,9,7.0,43.6999999997206,13.963597517313397,49.458633854899404
10,10,7.0,47.6999999997206,13.941624860176976,49.485048377157796
11,11,7.0,53.39999999990687,13.943821589448808,49.66955395107649
12,12,7.0,58.89999999990687,14.05148814585909,49.707223839080115
13,13,7.0,62.6999999997206,14.019627524790371,49.77041548144051
14,14,7.0,68.60000000009313,14.061375439239113,49.773963122660334
15,15,7.0,72.60000000009313,14.036107017642681,49.91353365642575
16,16,7.0,76.60000000009313,13.999852267478053,49.96868363772145
17,17,7.0,80.39999999990687,13.93942746035287,50.04423562176238
18,18,7.0,84.5,13.869114689295419,49.982814512378276
19,19,7.0,88.5,13.820775245926662,49.8080071802222
20,20,7.0,92.5,13.905369439460047,49.87319166761275
21,21,7.0,98.10000000009313,13.97348481069342,49.84769493464319
22,22,7.0,104.0,14.107518153336063,49.86611066346818
23,23,7.0,109.79999999981374,14.019627524790371,49.90575074390412
24,24,7.0,113.79999999981374,14.002049667302131,49.87035921765568
25,25,7.0,119.60000000009313,13.753758239329192,49.89301287027803
26,26,7.0,123.6999999997206,13.865818924835411,49.933338294074055
27,27,7.0,127.5,13.737278746476882,49.95737569117496
28,28,7.0,131.29999999981374,13.709812925056346,49.88735056165044
29,29,7.0,137.0,13.751560839505114,49.91211863558048
30,30,7.0,141.10000000009313,14.15036510297298,49.88593477268549
31,31,7.0,145.0,14.089940295847823,49.898674514621916
32,32,7.0,148.79999999981374,14.193211382057651,49.910703573215955
33,33,7.0,154.6999999997206,14.113011317620149,49.851945540707234
34,34,7.0,159.6999999997206,14.035008653006779,49.884518942194646
35,35,7.0,165.6999999997206,13.826268410210774,49.871067561807244
36,36,7.0,169.6999999997206,13.768040332357424,49.85619534065211
37,37,7.0,173.5,13.718601853800466,49.84627841528425
38,38,7.0,177.39999999990687,14.066868603523226,49.854070487395646
39,39,7.0,181.6999999997206,14.175633524569411,49.88168758871658
40,40,7.0,187.39999999990687,14.198704546341762,49.834941738506046
41,41,7.0,191.29999999981374,14.03940278210269,49.78034796267913
42,42,7.0,195.5,13.987766903721653,49.799498300967144
43,43,7.0,199.29999999981374,13.929539496420576,49.80020768383219
44,44,7.0,204.79999999981374,13.908665874472353,49.812970038556685
45,45,7.0,208.60000000009313,14.062474474427313,49.82572902868053
46,46,7.0,212.60000000009313,14.125096010824278,49.74344500800856
47,47,7.0,216.60000000009313,14.092137025119655,49.75125364474653
48,48,7.0,222.39999999990687,13.998753232289852,49.701539762448235
49,49,7.0,227.5,14.174534489381236,49.68519417491549
50,50,7.0,231.29999999981374,14.111912952984246,49.63612399064785
51,51,7.0,235.29999999981374,14.069066003347304,49.5713329625567
52,52,7.0,242.6999999997206,13.96579424658523,49.659598343842134
53,53,7.0,247.39999999990687,14.21847980365408,49.61904482094254
54,54,7.0,251.29999999981374,14.199803581529938,49.573470221796846
55,55,7.0,257.1999999997206,14.15146346760891,49.541400200881554
56,56,7.0,261.10000000009313,14.062474474427313,49.5848676470635
57,57,7.0,265.0,13.932835260880584,49.56634537045335
58,58,7.0,269.1999999997206,13.928441131784671,49.63256626978914
59,59,7.0,274.89999999990687,14.228367767586377,49.66457640211373
60,60,7.0,278.6999999997206,14.029515488722668,49.72569303734915
61,61,7.0,282.6999999997206,13.976780575153429,49.686615842895016
62,62,7.0,288.1999999997206,13.920750567676455,49.71574892391881
63,63,7.0,294.0,13.900975310364137,49.66884308982817
64,64,7.0,298.29999999981374,13.924046332136463,49.66884308982817
65,65,7.0,302.1999999997206,13.982273739437542,49.71930056485882
66,66,7.0,307.89999999990687,14.06467120369912,49.805880208802066
67,67,7.0,311.79999999981374,13.999852267478053,49.93545965991106
68,68,7.0,315.39999999990687,13.981175374801637,49.966563734859214
69,69,7.0,319.10000000009313,14.07565753226732,49.75409307367489
70,70,7.0,325.29999999981374,14.011936960682155,49.657464858407266
71,71,7.0,329.0,14.055882274955001,49.617621177900126
72,72,7.0,332.60000000009313,14.088841260659647,49.609790614974294
73,73,7.0,336.29999999981374,14.117406117268358,49.629720166581734
74,74,7.0,342.0,14.148167703148902,49.760480531228275
75,75,7.0,347.60000000009313,14.318455795956172,49.58914132127682
76,76,7.0,351.39999999990687,14.877659517746743,49.30700898695725
77,77,7.0,357.1999999997206,15.79172218873236,48.816781446244654
78,78,7.0,362.79999999981374,17.138646473526418,48.51712008536247
79,79,7.0,366.79999999981374,17.27707394526497,48.418781227061054
80,80,7.0,370.6999999997206,17.000219001787865,47.93085206533562
81,81,7.0,376.29999999981374,16.954075617138642,48.110151691886536
82,82,7.0,380.5,16.938694488922234,48.291752477120994
83,83,7.0,384.10000000009313,16.847508766468835,48.23031457250564
84,84,7.0,387.79999999981374,16.905735503217613,48.23763245963631
85,85,7.0,393.39999999990687,16.922214996069926,48.29248325542823
86,86,7.0,397.60000000009313,17.0276848232084,48.36698597511909
87,87,7.0,401.39999999990687,17.015598788899727,48.33778222995688
88,88,7.0,405.0,17.03757144603615,48.332669764519565
89,89,7.0,410.5,16.97714663891097,48.31806015039486
90,90,7.0,416.6999999997206,17.080418395673068,48.28298009056459
91,91,7.0,420.60000000009313,17.169407388854662,48.297599749023014
92,92,7.0,424.29999999981374,16.941990923934515,48.209086602381255
93,93,7.0,429.6999999997206,17.030979917116134,48.29540715629702
94,94,7.0,434.79999999981374,16.985936238207362,48.22153163706691
95,95,7.0,438.89999999990687,17.039769516412527,48.274206197172525
96,96,7.0,442.6999999997206,17.158421060286464,48.2902904429746
97,97,7.0,448.10000000009313,17.076023596024886,48.18785027641667
98,98,7.0,452.10000000009313,17.05185420961663,48.28298009056459
99,99,7.0,455.79999999981374,17.06503726745666,48.21860395484401
100,100,7.0,459.5,17.0035140956956,48.25007055517129
101,101,7.0,464.89999999990687,17.02219165892429,48.42388505251664
102,102,7.0,469.0,16.99033103785557,48.420239578771636
103,103,7.0,474.60000000009313,16.97494990963916,48.459597037943304
104,104,7.0,478.29999999981374,17.13425167387821,48.43992212002972
105,105,7.0,482.29999999981374,16.99033103785557,48.37866260868249
106,106,7.0,486.10000000009313,17.041966245684335,48.36844581212057
107,107,7.0,490.0,16.94968081749046,48.43117521567016
108,108,7.0,493.89999999990687,17.113377381377717,48.50037961312841
109,109,7.0,499.29999999981374,17.05624900926484,48.31806015039486
110,110,7.0,503.10000000009313,16.957372052150923,48.42388505251664
111,111,7.0,506.79999999981374,17.067235337833036,48.39836124569487
112,112,7.0,510.6999999997206,16.985936238207362,48.26689354264602
113,113,7.0,516.1999999997206,17.124363709945914,47.97794161303766
114,114,7.0,520.1000000000931,17.09689788852538,48.35895634637618
115,115,7.0,524.0,17.058445738536644,48.25665388966936
116,116,7.0,527.6999999997206,17.129856874230025,48.26689354264602
117,117,7.0,531.3999999999069,17.10239105280949,48.425343257804386
118,118,7.0,535.1999999997206,17.11008228746998,48.30344635129383
119,119,7.0,538.8999999999069,17.101292688173586,48.241291010731615
120,120,7.0,542.6999999997206,17.112279016741788,48.29906157388802
121,121,7.0,546.6000000000931,17.08591155995718,48.21860395484401
122,122,7.0,551.8999999999069,17.133153309242307,48.077130984422574
123,123,7.0,557.5,17.133153309242307,48.37428429624443
124,124,7.0,561.3999999999069,17.078221666401262,48.37136491513733
125,125,7.0,564.8999999999069,17.177098623515153,48.31221522215849
126,126,7.0,570.5,17.06393890282076,48.35019595590411
127,127,7.0,574.2999999998137,17.026585117467928,48.384499921341856
128,128,7.0,578.0,17.111180652105883,48.351655828503375
129,129,7.0,581.5,17.10239105280949,48.326095777700914
130,130,7.0,585.5,17.077123301765358,48.215675658378004
131,131,7.0,589.1999999997206,17.049657480344823,48.3107537739819
132,132,7.0,595.0,17.113377381377717,48.359686607959084
133,133,7.0,598.6999999997206,17.115575451754093,48.29248325542823
134,134,7.0,603.8999999999069,17.133153309242307,48.31148428031652
135,135,7.0,609.3999999999069,17.081516760308972,48.291752477120994
136,136,7.0,613.1000000000931,17.018895223912008,48.31952138930738
137,137,7.0,616.6999999997206,17.028783187844304,48.32755678643525
138,138,7.0,622.1000000000931,16.99033103785557,48.35895634637618
139,139,7.0,626.1000000000931,16.941990923934515,48.298330443644666
140,140,7.0,629.6000000000931,16.979344709287346,48.2895591871226
141,141,6.0,633.1000000000931,18.397679469416396,46.76824767712173
142,142,6.0,638.5,18.571263997235945,46.78479997809721
143,143,6.0,642.1000000000931,18.645971567941608,46.798339653129666
144,144,6.0,646.1999999997206,18.549291340099522,46.76222689599084
145,145,6.0,649.6999999997206,18.674534412893475,46.86448316363315
146,146,6.0,655.1999999997206,17.613256682529755,47.13422130225793
147,147,6.0,661.0,16.896945914115104,47.30435076416234
148,148,6.0,664.3999999999069,17.10568615691111,48.020583403441385
149,149,6.0,668.1000000000931,16.5409899413887,48.16734105475047
150,150,6.0,672.0,16.444309713546613,48.07640047516945
151,151,6.0,675.7999999998137,15.607152013090763,47.970590010602045
152,152,6.0,679.6000000000931,15.829075313726799,48.051436898369516
153,153,6.0,683.1999999997206,16.872776527706847,47.84687064578304
154,154,6.0,687.1000000000931,16.470678511435818,47.776040029548064
155,155,6.0,692.6000000000931,16.382787882890124,47.851294126797676
156,156,6.0,696.1999999997206,16.08615567044386,47.91024022180703
157,157,6.0,699.7999999998137,15.980687184409927,47.9337995217729
158,158,6.0,703.6000000000931,16.121312726524856,47.85571723053117
159,159,6.0,708.8999999999069,16.19601895612597,47.854243204508634
160,160,6.0,712.3999999999069,16.534397071364136,47.8999293169165
161,161,6.0,717.3999999999069,16.571752197821514,47.81884500347565
162,162,6.0,721.1000000000931,16.48386156927582,47.82769636760645
163,163,6.0,726.7999999998137,16.332249698592694,47.82769636760645
164,164,6.0,732.3999999999069,16.261936927535242,47.7745637399144
165,165,6.0,736.0,16.033422097979166,47.7435447605151
166,166,6.0,739.8999999999069,16.11911465614848,47.72581093919923
167,167,6.0,743.6000000000931,16.18503262755775,47.73763385715545
168,168,6.0,747.1999999997206,16.114719856500297,47.730244735221504
169,169,6.0,750.6999999997206,16.12790425544487,47.625206396727904
170,170,6.0,754.5,16.29709398361624,47.613357070532956
171,171,6.0,758.6000000000931,16.34982889718548,47.62668692175412
172,172,6.0,763.6000000000931,16.34982889718548,47.64001337443028
173,173,6.0,767.1000000000931,16.250950598967016,47.598542540534226
174,174,6.0,771.0,16.29050111359168,47.59706121850835
175,175,6.0,774.5,16.338842568617277,47.598542540534226
176,176,6.0,779.7999999998137,16.420140327138384,47.684409136379934
177,177,6.0,784.8999999999069,16.46408564141123,47.68145041291886
178,178,6.0,788.6000000000931,16.492651168572237,47.70067776201512
179,179,6.0,792.1999999997206,16.48386156927582,47.70067776201512
180,180,6.0,797.3999999999069,16.470678511435818,47.7775171785051
181,181,6.0,802.6999999997206,16.428929926434776,47.7745637399144
182,182,6.0,806.5,16.3718015543219,47.7789933842855
183,183,6.0,811.1000000000931,16.160863241149517,47.75536365230942
184,184,6.0,816.3999999999069,15.943333399057096,47.78342265128162
185,185,6.0,820.0,15.932347070488898,47.73763385715545
186,186,6.0,823.7999999998137,16.026829227954604,47.69919933398391
187,187,6.0,827.5,16.204808555422364,47.616319653849644
188,188,6.0,832.6999999997206,16.04440842654739,47.616319653849644
189,189,6.0,836.5,16.048801885091027,47.61483883519894
190,190,6.0,841.7999999998137,15.974095655489936,47.573348933693964
191,191,6.0,845.3999999999069,15.958714527273528,47.56445337881917
192,192,6.0,849.1000000000931,15.910374413352475,47.53034201872942
193,193,6.0,852.7999999998137,15.930150341217091,47.519955657708884
194,194,6.0,858.6999999997206,15.912572483728852,47.586688076416365
195,195,6.0,862.6000000000931,15.969700855841728,47.58520641879971
196,196,6.0,867.7999999998137,15.97849045513812,47.62224431694551
197,197,6.0,871.3999999999069,16.007054641194557,47.68588798376967
198,198,6.0,875.2999999998137,15.934545140865275,47.69180475950935
199,199,6.0,879.0,15.943333399057096,47.7139853370708
200,200,6.0,884.2999999998137,15.894993285136067,47.730244735221504
201,201,6.0,888.0,15.820287055534976,47.70807107818884
202,202,6.0,891.7999999998137,15.802709198046736,47.70067776201512
203,203,6.0,895.6999999997206,15.802709198046736,47.67109401082344
204,204,6.0,901.0,15.804905927318568,47.716941312534736
205,205,6.0,904.6999999997206,15.793919598750344,47.70215614812185
206,206,6.0,909.6999999997206,15.796116328022176,47.7287671458458
207,207,6.0,913.5,15.767552141965739,47.69919933398391
208,208,6.0,919.0,15.747777555205692,47.69328339721725
209,209,6.0,924.1000000000931,15.938938599408912,47.74206664666606
210,210,6.0,928.1000000000931,16.11911465614848,47.79670908898146
211,211,6.0,931.6000000000931,16.3718015543219,47.83654712270283
212,212,6.0,936.8999999999069,16.088353740820235,47.87782798968318
213,213,6.0,940.6000000000931,16.00046311227454,47.842445887370175
214,214,6.0,944.5,15.815892255886768,47.88961635805227
215,215,6.0,948.2999999998137,15.662083655931808,47.87045878465969
216,216,6.0,951.7999999998137,15.809300726966752,47.91907599195722
217,217,6.0,955.3999999999069,15.728001627341076,47.88961635805227
218,218,6.0,959.7999999998137,15.85104797086322,47.922021212967344
219,219,6.0,963.5,15.853246041239599,47.94557514833685
220,220,6.0,968.6000000000931,15.888401756216052,47.929383082627346
221,221,6.0,973.7999999998137,16.081760870795648,47.948518860458165
222,222,6.0,979.1999999997206,16.259740198263408,47.91907599195722
223,223,6.0,983.5,16.448705854299394,47.92643828077019
224,224,6.0,988.0,16.14548211293311,47.8999293169165
225,225,6.0,991.8999999999069,15.873020627999644,47.91907599195722
226,226,6.0,995.5,15.822483784806783,47.98677006670689
227,227,6.0,999.5,15.675266713771839,47.955876958196164
228,228,6.0,1003.1999999997206,15.804905927318568,47.96029113432859
229,229,6.0,1006.6000000000931,15.877415427647852,48.0176437981657
230,230,6.0,1012.0,15.771946941613923,48.047030515457664
231,231,6.0,1015.6999999997206,15.72141009842106,48.19371277532277
232,232,6.0,1019.2999999998137,15.848851241591415,48.2273902819813
233,233,6.0,1022.7999999998137,15.853246041239599,48.215678995201294
234,234,6.0,1028.6000000000931,15.80051112767036,48.2273902819813
235,235,5.0,1033.7999999998137,16.21579356327373,46.5722388878182
236,236,5.0,1037.2999999998137,16.453099333230742,46.84344519255856
237,237,5.0,1040.8999999999069,16.50583424679998,46.52992801725698
238,238,5.0,1044.5,16.49704464750359,46.72910243884187
239,239,5.0,1048.1999999997206,16.52341076318365,46.813378445068516
240,240,5.0,1051.8999999999069,16.470678531823527,46.927542251427816
241,241,5.0,1055.5,16.43991627539071,47.05044817098206
242,242,5.0,1059.1999999997206,16.5673560774565,46.993526684143546
243,243,5.0,1064.6000000000931,16.479465448910805,46.72608902612571
244,244,5.0,1068.2999999998137,16.43991627539071,46.57828086873019
245,245,5.0,1071.8999999999069,16.378391762525084,46.232833754318854
