,ind,Zoom_level,Format_RT,Longitude,Latitude
0,0,8.0,5.899999999906868,15.743381408989585,48.4741658889919
1,1,8.0,9.899999999906868,15.743381408989585,48.47780749373403
2,2,8.0,13.800000000046566,15.737339062387521,48.490187083586186
3,3,8.0,17.699999999953434,15.759311719523945,48.482905390137525
4,4,8.0,24.100000000093132,15.753269037645746,48.495283513620635
5,5,8.0,29.699999999953434,15.749973273185738,48.490187083586186
6,6,8.0,33.699999999953434,15.759311719523945,48.495283513620635
7,7,8.0,39.89999999990687,15.760410419435985,48.501107663468346
8,8,8.0,46.199999999953434,15.736789544793433,48.497831647627024
9,9,8.0,50.199999999953434,15.748874573273673,48.50147155342445
10,10,8.0,56.300000000046566,15.764255366213943,48.5007435487425
11,11,8.0,60.39999999990687,15.767551465950087,48.495283513620635
12,12,8.0,64.39999999990687,15.777988276924223,48.503291408312634
13,13,8.0,68.30000000004657,15.781284376660368,48.51093421860697
14,14,8.0,72.5,15.78348144120831,48.523669452404505
15,15,8.0,76.60000000009313,15.790073305404487,48.52148636359496
16,16,8.0,81.0,15.793918587458583,48.52949011849551
17,17,8.0,85.10000000009313,15.782932258890359,48.51930340276822
18,18,8.0,89.10000000009313,15.78073485906628,48.532036532803254
19,19,8.0,93.30000000004657,15.775791212376255,48.53567398196394
20,20,8.0,97.39999999990687,15.767551465950087,48.52512457062002
21,21,8.0,101.39999999990687,15.771396748004209,48.53640148483747
22,22,8.0,107.60000000009313,15.771396748004209,48.54331168581379
23,23,8.0,114.10000000009313,15.766452766038048,48.53531011560391
24,24,8.0,118.39999999990687,15.755466437469849,48.53967478541886
25,25,8.0,122.80000000004657,15.757663837293928,48.53167264030121
26,26,8.0,126.69999999995343,15.75711431969984,48.523669452404505
27,27,8.0,132.5,15.751621155415728,48.516392567963884
28,28,8.0,136.80000000004657,15.75711431969984,48.51566477760622
29,29,8.0,140.80000000004657,15.756015619787801,48.51166185480879
30,30,8.0,144.80000000004657,15.752719855327793,48.498195783269274
31,31,8.0,150.89999999990687,15.751621155415728,48.483633650977026
32,32,8.0,157.0,15.757663837293928,48.477443433926105
33,33,8.0,161.10000000009313,15.745029291219577,48.471616565687825
34,34,8.0,167.19999999995343,15.73184589810341,48.46178261103431
35,35,8.0,174.0,15.735141662563418,48.47562265116247
36,36,8.0,178.19999999995343,15.735141662563418,48.47380180305141
37,37,8.0,184.39999999990687,15.727451433731362,48.47780749373403
38,38,8.0,188.5,15.73184589810341,48.48399766636017
