,ind,Zoom_level,Duration,Longitude,Latitude,Sync_time
100,100,16.0,148.8,19.049865960618387,47.49038783650158,30542.2
101,101,16.0,197.4,19.045185089099046,47.49368245871797,30727.6
102,102,16.0,216.9,19.044058561267345,47.49318951291132,30949.5
103,103,16.0,202.6,19.04699397066972,47.490600021945426,31231.7
104,104,16.0,187.5,19.057266712725934,47.480782094651005,33070.8
105,105,16.0,108.8,19.042003630760778,47.48832836106794,33488.8
106,106,17.0,588.6,19.058163881504697,47.479646798060735,34602.7
107,107,17.0,122.6,19.05790102501064,47.48009781502734,35247.5
108,108,17.0,249.8,19.05708885195719,47.480769257684784,35417.0
109,109,17.0,1451.8,19.056374311053894,47.481067270765855,35704.9
110,110,17.0,950.0,19.055687665518374,47.48082723121794,37180.3
111,111,17.0,227.5,19.057186484107344,47.48046468279614,38160.2
112,112,17.0,323.2,19.056771278004106,47.47984906966813,38433.4
113,113,17.0,751.4,19.058054447241506,47.48003397184243,38792.0
114,114,16.0,87.2,19.06271386152303,47.48032374587501,39605.7
115,115,16.0,94.4,19.06209802604644,47.481005336666854,39794.0
116,116,16.0,109.4,19.06145858765343,47.48098358390584,39950.8
117,117,16.0,302.4,19.059454440472766,47.480542725654345,40114.6
118,118,16.0,160.9,19.060411453473698,47.48012216697543,40455.3
119,119,16.0,220.7,19.052961349151435,47.486991354022514,40672.2
120,120,16.0,312.2,19.06026339500622,47.48457846830775,40976.0
121,121,16.0,278.3,19.076747179346896,47.468748197544315,41445.3
122,122,15.0,54.6,19.083764552328592,47.45221121267139,41928.3
123,123,15.0,121.1,19.074108599485445,47.45774495344529,42120.0
124,124,15.0,223.9,19.06589889432531,47.46451407006257,42313.7
125,125,15.0,139.3,19.06293344534397,47.46516792724568,42614.0
126,126,15.0,307.4,19.055427550286154,47.47007369739685,42996.5
127,127,15.0,322.1,19.052093028692056,47.47070491801208,43433.8
128,128,15.0,225.4,19.048234938041652,47.46626049558993,43803.0
129,129,15.0,167.0,19.044222353193486,47.461444315536504,44091.6
130,130,15.0,272.9,19.057740687173908,47.478177197521646,44343.3
131,131,15.0,275.7,19.05440950308275,47.48089163579541,44692.6
132,132,15.0,332.9,19.053559779756426,47.48374552681616,45012.7
133,133,15.0,213.2,19.044496058163798,47.495968516009405,45401.5
134,134,15.0,219.9,19.044143675712462,47.49456228367553,45681.8
135,135,15.0,358.8,19.041663169239296,47.498450528116045,45946.5
136,136,15.0,711.8,19.04043579139231,47.50058444650338,46376.4
137,137,16.0,1669.0,19.040606737327373,47.50704732721597,47134.3
138,138,15.0,204.0,19.03756141586423,47.51586723813705,48846.2
139,139,15.0,137.8,19.040883064690007,47.51550493158625,49091.2
140,140,15.0,211.2,19.04624748293619,47.52037991836083,49272.8
141,141,15.0,202.7,19.05328130656899,47.511133868580146,49536.6
142,142,15.0,276.1,19.044821739319342,47.53040309474736,49800.4
143,143,15.0,304.6,19.03894662740837,47.52441623080761,50229.4
144,144,15.0,801.5,19.03847026811584,47.52512622868846,50560.8
145,145,15.0,233.3,19.04284000356387,47.51725672573109,51409.2
146,146,15.0,221.8,19.03953123143735,47.516503145251264,51678.4
147,147,15.0,376.8,19.043827056521184,47.51818709303247,51926.2
148,148,15.0,263.8,19.038905143746117,47.487670096213456,52369.5
149,149,15.0,155.9,19.0428705201421,47.49522405184433,52709.8
150,150,17.0,203.3,19.03716289942001,47.49962192227343,56313.8
151,151,17.0,266.6,19.038051247605434,47.499641492900764,56552.2
152,152,17.0,271.6,19.042549848615742,47.497998266976566,56897.2
153,153,17.0,125.9,19.04123449286886,47.501754343351884,57221.0
154,154,17.0,92.4,19.04099178276485,47.50577753738631,57383.3
155,155,17.0,229.0,19.039945721206852,47.50554271793114,57518.5
156,156,17.0,214.0,19.039499401870682,47.5064645959469,57802.3
157,157,17.0,166.3,19.039325594588554,47.50624499900335,58037.8
158,158,17.0,213.0,19.041107416277853,47.50672108806379,58322.0
159,159,17.0,207.9,19.040051698505057,47.506336976105345,58586.1
160,160,17.0,117.5,19.039621472096233,47.50823938989395,58846.7
161,161,17.0,74.3,19.039574265281143,47.50807125544073,58983.3
162,162,17.0,121.9,19.03964722123833,47.50803501951572,59078.1
163,163,17.0,177.1,19.0461306569997,47.50665006388878,59281.1
164,164,17.0,289.9,19.045354962907115,47.507845142992345,59492.1
165,165,17.0,145.1,19.04736387686248,47.508279803977466,59855.3
166,166,17.0,97.4,19.046764135950305,47.50810877104828,60099.1
167,167,17.0,612.9,19.047105312164966,47.50739854286556,60777.8
168,168,17.0,668.7,19.046681523123503,47.50744927376875,61424.8
169,169,16.0,230.2,19.05010032564203,47.508113652900335,62117.8
170,170,15.0,62.0,19.047877787985744,47.5044653223759,62648.4
