,ind,Zoom_level,Format_RT,Longitude,Latitude
0,0,8.0,1.2000000001862645,17.767062891085775,48.354577457434374
1,1,8.0,6.800000000046566,17.770908508416035,48.3428950781795
2,2,8.0,10.700000000186265,17.747287633773457,48.3337663907716
3,3,8.0,14.600000000093132,17.757175597705753,48.32427091099975
4,4,8.0,18.800000000046566,17.743442686995497,48.30929340295618
5,5,8.0,24.9000000001397,17.752231615739618,48.31038963587594
6,6,8.0,30.5,17.74783681609141,48.30563971784359
7,7,8.0,34.5,17.730258958603194,48.31112014742337
8,8,8.0,39.60000000009313,17.723117576812932,48.32500144673628
9,9,8.0,43.60000000009313,17.724216612001133,48.34143473175321
10,10,8.0,47.60000000009313,17.714877830386786,48.320983482171776
11,11,8.0,51.5,17.708835483784725,48.32427091099975
12,12,8.0,55.5,17.70828630146677,48.33851346765092
13,13,8.0,59.5,17.722019212177027,48.33814840930202
14,14,8.0,63.5,17.73904788734729,48.340339165902755
15,15,8.0,67.30000000004657,17.724765794319083,48.33047979688676
16,16,8.0,71.4000000001397,17.7099345189729,48.34326032538399
17,17,8.0,75.4000000001397,17.70279313718266,48.34508585363126
18,18,8.0,79.5,17.704990537006765,48.3512919823603
19,19,8.0,83.4000000001397,17.703342319500614,48.361877556689926
20,20,8.0,87.4000000001397,17.70224395486471,48.337418061889586
21,21,8.0,91.4000000001397,17.70608890164267,48.34435560560997
22,22,8.0,96.60000000009313,17.691806808614437,48.33887874625162
23,23,8.0,100.60000000009313,17.68301787987034,48.31915709081776
24,24,8.0,104.80000000004657,17.690158591108307,48.320983482171776
25,25,8.0,108.5,17.694004208438542,48.311850871497235
26,26,8.0,112.60000000009313,17.680271297728286,48.32354036479975
27,27,8.0,116.70000000018626,17.689060226472407,48.33230578282903
28,28,8.0,122.5,17.687961861836477,48.36990650222285
29,29,8.0,126.60000000009313,17.67697553326828,48.34946667640703
30,30,8.0,130.30000000004657,17.695651755392422,48.311850871497235
31,31,8.0,134.20000000018626,17.81760040483091,48.28736736859061
32,32,8.0,140.4000000001397,18.185642411865988,48.290291562398224
33,33,8.0,145.10000000009313,18.173007865791636,48.241292131228946
34,34,8.0,148.80000000004657,18.20541766917833,48.19444296244372
35,35,8.0,154.60000000009313,18.177402665439846,48.217506872616845
36,36,8.0,160.60000000009313,18.143894497417246,48.19883694213921
37,37,8.0,164.70000000018626,18.197727105070115,48.190414723547626
38,38,8.0,170.10000000009313,18.19058639383215,48.17576440042059
39,39,8.0,176.0,18.185642411865988,48.191879614968805
40,40,8.0,180.20000000018626,18.194431340610105,48.18968248565095
41,41,8.0,183.9000000001397,18.202121904718325,48.186752535316245
42,42,8.0,187.60000000009313,18.212009198098322,48.173566580234095
43,43,8.0,193.60000000009313,18.19058639383215,48.17210116537581
44,44,8.0,197.60000000009313,18.19498052292806,48.17100218854832
45,45,8.0,201.4000000001397,18.19168475846805,48.172467634812776
46,46,8.0,205.10000000009313,18.19662874043421,48.19004860590714
