,ind,Zoom_level,Format_RT,Longitude,Latitude
0,0,8.0,0.5,15.57858745408523,47.530710946015944
1,1,8.0,5.100000000093132,15.59232036479551,47.52811479321148
2,2,8.0,10.700000000186265,15.61923700389807,47.533307196677654
3,3,8.0,14.5,15.573643807395232,47.53479077545109
4,4,8.0,18.0,15.559361379090864,47.5422075870826
5,5,8.0,21.800000000279397,15.574742172031135,47.56222760227479
6,6,8.0,27.40000000037253,15.57858745408523,47.59705934176201
7,7,8.0,31.0,15.600560111221654,47.60076347262206
8,8,8.0,35.0,15.570347707659089,47.574458554984105
9,9,8.0,39.0,15.578038271767278,47.58965029330687
10,10,8.0,44.40000000037253,15.579686153997296,47.62261259727772
11,11,8.0,48.200000000186265,15.556614796948807,47.62483393122884
12,12,8.0,51.90000000037253,15.569249007747024,47.635569575164894
13,13,8.0,55.5,15.551671150258809,47.65370381241313
14,14,8.0,61.0,15.570897225253177,47.668502714936395
15,15,8.0,66.40000000037253,15.571446407571127,47.663323711720224
16,16,8.0,70.0,15.578038271767278,47.662583747653926
17,17,8.0,73.90000000037253,15.576390389537288,47.642231867855365
18,18,8.0,77.60000000009313,15.582432736139351,47.63779035848437
19,19,8.0,81.3000000002794,15.572545107483167,47.647783167123926
20,20,8.0,85.3000000002794,15.585728500599334,47.64852334095882
21,21,8.0,89.20000000018626,15.556614796948807,47.65444390234067
22,22,8.0,93.0,15.539586121778544,47.662583747653926
23,23,8.0,96.90000000037253,15.558812196772912,47.67553081438324
24,24,8.0,100.60000000009313,15.569798525341136,47.67035228279099
25,25,8.0,104.60000000009313,15.543980586150592,47.68625581552131
26,26,8.0,108.3000000002794,15.558262679178824,47.711765470421334
27,27,8.0,113.60000000009313,15.546177985974698,47.726917325977574
28,28,8.0,118.90000000037253,15.557164314542922,47.71767885892046
29,29,8.0,122.70000000018626,15.529148975528297,47.73209024210502
30,30,8.0,126.5,15.539586121778544,47.74797494998231
31,31,8.0,131.90000000037253,15.527501093298282,47.711765470421334
32,32,8.0,137.10000000009313,15.531346375352378,47.58149908317811
33,33,8.0,141.10000000009313,15.522557111332121,47.57519954113526
34,34,8.0,144.8000000002794,15.509922900533907,47.55852074392092
35,35,8.0,150.0,15.5472763506106,47.55852074392092
36,36,8.0,153.70000000018626,15.554417732400864,47.53108197619406
37,37,8.0,157.40000000037253,15.53079685775829,47.56630497927295
38,38,8.0,161.20000000018626,15.569798525341136,47.5759407429825
39,39,8.0,166.5,15.517613464642123,47.580387507578024
40,40,8.0,170.10000000009313,15.530247675440338,47.6107633612659
41,41,8.0,174.5,15.521458746696219,47.58965029330687
42,42,8.0,179.90000000037253,15.55112163266472,47.599652306115296
43,43,8.0,185.40000000037253,15.511570782763922,47.58705683329574
44,44,8.0,189.20000000018626,15.57858745408523,47.59594809658556
45,45,8.0,193.3000000002794,15.575840871943175,47.60113378085576
46,46,8.0,197.20000000018626,15.550572450346744,47.59002068019492
47,47,8.0,200.90000000037253,15.540684821690585,47.5955775255512
48,48,8.0,206.20000000018626,15.541234004008537,47.49212374716911
49,49,8.0,210.0,15.552220332576761,47.57223485502587
