Trial Start Raw Time [ms]	Trial Start Time of Day [h:m:s:ms]	Stimulus	Participant	Index	Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Fixation Position X [px]	Fixation Position Y [px]	Saccade Start Position X [px]	Saccade Start Position Y [px]	Saccade End Position X [px]	Saccade End Position Y [px]	Saccade Amplitude [°]	Saccade Acceleration Average [°/s²]	Saccade Acceleration Peak [°/s²]	Saccade Deceleration Peak [°/s²]	Saccade Velocity Average [°/s]	Saccade Velocity Peak [°/s]	Saccade Peak Velocity at [%]	Annotation Name	Annotation Description	Annotation Tags
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	3	2209.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	5	2229.2	2262.0	32.8	-	-	976.7	577.9	756.2	593.3	4.5	9452.8	12486.7	-12631.6	136.5	293.8	46.3	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	6	2262.0	2708.0	446.0	760.7	590.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	6	2708.0	2735.7	27.7	-	-	750.9	591.7	851.6	635.4	2.2	4981.6	6677.6	-6646.1	78.8	155.3	48.6	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	7	2735.7	2885.4	149.8	855.6	643.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	7	2885.4	2942.0	56.6	-	-	862.6	645.0	0.0	0.0	36.4	44118.9	74561.3	-97357.9	643.1	2300.4	70.6	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	1	2942.0	4240.3	1298.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	4	3607.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	2	3740.0	4240.3	500.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	5	3964.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	8	4449.4	4878.0	428.5	828.8	579.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	6	4932.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	8	4942.5	4973.0	30.5	-	-	888.3	648.0	774.4	620.1	2.2	4974.2	6908.5	-6616.4	73.5	158.7	57.6	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	9	4973.0	5142.0	169.0	779.5	611.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	7	5147.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	10	5152.0	5397.8	245.9	770.8	610.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	9	5397.8	5444.4	46.5	-	-	752.7	615.1	821.1	699.3	2.5	3016.6	5275.1	-4000.5	53.4	122.0	40.5	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	11	5444.4	5626.4	182.0	843.7	708.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	10	5626.4	5681.8	55.5	-	-	849.2	714.4	0.0	0.0	37.3	45744.6	79170.6	-103022.4	671.6	2442.8	70.4	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	3	5681.8	6114.2	432.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	11	6114.2	6170.5	56.3	-	-	0.0	0.0	1074.0	709.6	31.1	41643.3	101910.3	-97041.5	552.2	2348.0	21.4	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	12	6170.5	6293.3	122.9	1068.5	711.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	12	6411.2	6446.4	35.3	-	-	1064.6	741.3	1051.3	742.6	1.4	1576.5	6629.7	-1436.0	39.3	66.2	70.0	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	13	6446.4	6502.7	56.2	-	-	1051.3	742.6	0.0	0.0	40.8	51557.0	86344.2	-101922.5	725.6	2422.8	68.4	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	4	6502.7	8024.3	1521.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	5	7712.4	8024.3	311.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	13	8257.4	8590.2	332.7	765.7	583.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	8	8564.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	14	8590.2	8636.3	46.2	-	-	769.4	589.7	1010.9	623.1	5.6	8087.1	11032.3	-10612.6	121.4	233.1	41.9	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	14	8636.3	8937.1	300.8	1022.0	608.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	15	8937.1	9024.1	87.0	-	-	1024.0	602.0	828.4	523.4	5.0	2301.9	4457.4	-3852.7	56.9	96.5	20.1	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	15	9024.1	9158.6	134.5	821.2	511.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	16	9158.6	9216.3	57.7	-	-	826.1	501.4	431.4	732.5	9.8	10974.8	19143.2	-14259.1	170.2	401.8	40.9	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	16	9216.3	9359.3	143.0	421.6	739.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	17	9359.3	9387.6	28.3	-	-	432.4	748.6	408.1	860.3	2.3	5009.7	7155.5	-6419.6	82.4	168.7	52.5	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	17	9387.6	9596.2	208.6	385.9	854.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	18	9596.2	9648.6	52.4	-	-	378.2	855.1	263.5	714.4	4.5	5313.9	7854.7	-6629.8	85.6	165.3	40.0	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	18	9648.6	9784.3	135.7	263.6	716.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	19	9784.3	9811.3	27.0	-	-	268.5	723.5	217.0	699.9	1.1	2180.0	3142.2	-2779.5	41.0	72.7	44.3	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	19	9811.3	10705.2	893.9	212.6	695.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	9	10426.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	20	10705.2	10743.5	38.2	-	-	297.4	692.0	391.3	690.9	2.1	3001.1	4075.5	-4316.5	53.7	100.2	56.1	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	20	10743.5	12247.9	1504.4	464.0	657.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	21	12247.9	12306.5	58.6	-	-	457.1	646.3	1056.7	928.0	13.2	13164.3	21023.8	-19182.4	225.6	480.6	42.8	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	21	12306.5	12470.9	164.4	1052.2	925.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	22	12470.9	12526.7	55.8	-	-	1057.7	939.7	1456.5	987.4	8.5	8784.1	13832.3	-12196.2	151.7	289.6	46.5	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	22	12526.7	12659.9	133.2	1463.1	1010.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	10	12560.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	23	12659.9	12702.3	42.4	-	-	1460.0	1001.1	1385.5	965.8	1.9	2116.3	4012.8	-2967.2	44.2	92.0	38.5	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	23	12702.3	12782.3	80.1	1362.2	948.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	24	12890.4	12948.1	57.8	1203.2	961.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	24	12948.1	12973.8	25.6	-	-	1191.1	966.5	1157.9	980.2	0.8	831.3	1636.6	-745.5	29.7	42.9	53.6	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	25	12973.8	13196.4	222.6	1074.2	945.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	25	13196.4	13230.0	33.6	-	-	1030.2	929.9	1042.0	984.1	1.1	1599.6	2050.5	-2147.1	31.9	52.9	40.4	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	26	13230.0	15007.6	1777.6	1056.1	982.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	26	15007.6	15082.8	75.2	-	-	1058.3	972.7	1174.5	350.0	13.5	7923.4	13634.0	-11564.1	179.6	352.4	46.2	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	27	15082.8	15197.7	114.9	1179.6	343.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	27	15197.7	15244.4	46.6	-	-	1163.3	340.5	1210.2	263.3	1.9	1616.6	2525.9	-2008.9	41.5	66.4	49.9	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	28	15244.4	15386.4	142.1	1223.7	269.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	29	15473.2	15613.1	139.8	1489.1	357.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	30	15634.0	15712.7	78.7	1491.8	281.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	28	15712.7	15767.7	55.0	-	-	1496.3	270.5	1081.6	183.5	8.9	7605.0	13523.4	-12263.6	161.3	279.7	28.8	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	29	15798.5	15824.2	25.7	-	-	1064.4	159.7	1070.0	196.6	0.7	1238.8	1961.0	-1518.7	28.8	54.0	61.2	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	30	15849.3	15897.9	48.5	-	-	1075.6	185.5	1047.7	165.9	3.1	2749.9	5389.7	-4389.4	64.2	130.8	31.9	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	31	15897.9	15963.4	65.5	1058.8	169.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	31	15963.4	15992.0	28.6	-	-	1073.9	175.9	1025.9	196.8	0.9	1630.1	2200.1	-2184.4	33.2	53.5	50.4	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	11	15990.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	32	15992.0	16208.4	216.4	1030.3	226.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	32	16208.4	16244.1	35.7	-	-	1024.3	234.8	1108.0	187.5	1.9	3210.6	4299.3	-4298.7	54.2	99.0	49.9	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	33	16244.1	18398.8	2154.7	1108.0	223.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	33	18398.8	18493.3	94.5	-	-	1114.5	196.0	259.6	648.6	21.7	8392.5	22155.1	-13310.7	229.6	469.7	25.5	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	34	18493.3	18627.8	134.5	266.9	648.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	34	18627.8	18657.3	29.4	-	-	272.7	649.6	235.7	743.4	1.9	4203.5	5949.4	-5503.0	63.0	125.0	58.8	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	35	18657.3	18789.6	132.3	218.2	730.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	35	18789.6	18833.2	43.6	-	-	205.0	723.1	22.0	723.1	3.6	5609.5	9096.5	-7954.0	82.5	205.5	36.5	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	36	18833.2	19218.9	385.7	47.9	713.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	12	19020.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	36	19218.9	19246.2	27.3	-	-	118.0	698.7	159.8	699.5	0.7	768.3	916.2	-1393.0	27.0	40.4	64.5	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	37	19246.2	20540.7	1294.5	139.2	692.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	37	20540.7	20643.9	103.3	-	-	127.4	695.6	1055.0	1027.7	22.8	7633.3	20139.9	-13672.4	220.5	423.3	24.0	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	38	20643.9	20788.6	144.7	1046.2	1011.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	38	20788.6	20824.4	35.8	-	-	1052.2	984.5	1090.8	1099.9	2.5	5101.0	7423.7	-7299.6	69.5	163.3	48.3	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	39	20824.4	21762.1	937.7	1089.5	1087.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	39	21762.1	21879.9	117.9	-	-	1092.4	1078.9	1293.0	208.2	36.4	11016.5	29772.8	-26974.7	308.8	968.7	59.0	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	40	21879.9	22027.3	147.4	1264.5	212.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	40	22027.3	22057.0	29.7	-	-	1257.8	205.7	1218.5	190.0	0.9	1345.6	2240.4	-1428.2	30.6	49.6	52.7	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	41	22057.0	22183.8	126.9	1201.2	199.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	42	22200.8	23334.2	1133.4	1194.6	187.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	41	23334.2	23430.7	96.5	-	-	1181.0	204.3	269.4	615.5	22.4	7996.1	20605.8	-13295.9	231.8	447.1	23.7	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	43	23430.7	23558.5	127.8	263.5	617.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	42	23558.5	23608.0	49.5	-	-	261.4	621.8	157.5	682.9	2.8	3498.6	5729.6	-5034.8	55.7	135.0	33.6	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	44	23608.0	23687.0	79.0	161.1	685.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	43	23687.0	23722.5	35.5	-	-	162.6	689.6	131.1	655.1	1.1	1541.2	2093.9	-2044.4	32.4	58.5	61.0	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	45	23722.5	24955.4	1233.0	146.6	686.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	44	24955.4	25046.0	90.6	-	-	171.2	699.7	1060.1	1049.0	21.2	8342.6	18432.5	-12534.6	233.7	422.3	37.6	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	46	25046.0	25187.7	141.7	1071.6	1050.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	45	25187.7	25209.8	22.0	-	-	1077.8	1049.2	1102.4	1071.8	0.8	1411.7	2063.0	-1826.5	35.1	56.2	63.3	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	47	25209.8	26162.2	952.5	1086.6	1082.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	46	26162.2	26244.2	82.0	-	-	1068.1	1089.1	1279.0	195.9	20.3	9478.6	17868.2	-17283.2	248.1	392.9	45.1	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	48	26244.2	26400.4	156.1	1282.4	203.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	47	26400.4	26435.4	35.0	-	-	1278.7	200.0	1204.5	181.9	1.4	2037.4	3208.4	-3338.6	41.1	85.7	77.0	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	49	26435.4	28200.3	1765.0	1187.1	176.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	6	28302.2	29220.8	918.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	13	29027.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	48	29220.8	29272.8	52.0	-	-	0.0	0.0	1024.0	674.5	32.0	44812.8	103285.5	-88424.3	615.4	2379.4	21.5	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	50	29272.8	29473.3	200.5	1055.3	661.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	49	29473.3	29506.8	33.5	-	-	1065.0	643.4	913.3	651.1	3.3	6886.9	9401.4	-9202.1	97.5	223.9	58.8	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	51	29506.8	29614.5	107.7	918.5	623.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	52	29645.0	29979.7	334.7	923.3	626.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	50	29979.7	30021.0	41.3	-	-	919.5	615.6	1042.8	629.3	2.6	4043.8	6223.6	-5706.9	63.5	135.5	46.8	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	53	30021.0	30535.0	514.0	1049.1	631.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	51	30535.0	30571.7	36.7	-	-	1072.6	639.7	931.8	637.2	2.9	5077.1	6927.8	-6689.5	78.6	152.1	52.5	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	54	30571.7	30712.3	140.6	933.6	637.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	52	30712.3	30798.1	85.8	-	-	949.4	638.8	1797.6	1059.1	22.0	11237.7	25349.8	-15343.3	255.9	560.5	33.4	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	55	30798.1	30989.1	191.0	1787.3	1089.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	53	30989.1	31084.6	95.5	-	-	1783.8	1102.6	1061.7	687.9	19.6	7900.2	16544.8	-11007.6	205.1	396.3	46.5	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	56	31084.6	31655.9	571.3	1078.9	662.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	54	31655.9	31680.8	24.9	-	-	1082.0	656.7	1110.6	643.1	0.6	1118.3	1614.5	-1509.3	23.7	40.1	60.6	-	-	-
1074476.2	08:38:35:546	P01-Honza-scrrec.mkv	P01-Honza	57	31680.8	31860.2	179.3	1112.2	641.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-
