RecordingTime [ms]	Time of Day [h:m:s:ms]	Stimulus	Participant	Point of Regard Right X [px]	Point of Regard Right Y [px]	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Content
2365278.5	09:00:06:362	P05-Olda-scrrec.mkv	P05-Olda	903.8	430.7	-	-	-	-	-	-
2365282.2	09:00:06:366	P05-Olda-scrrec.mkv	P05-Olda	902.6	430.3	-	-	-	-	-	-
2365287.5	09:00:06:371	P05-Olda-scrrec.mkv	P05-Olda	902.0	414.1	-	-	-	-	-	-
2365291.3	09:00:06:375	P05-Olda-scrrec.mkv	P05-Olda	900.4	412.5	-	-	-	-	-	-
2365295.0	09:00:06:379	P05-Olda-scrrec.mkv	P05-Olda	900.0	412.3	-	-	-	-	-	-
2365299.1	09:00:06:383	P05-Olda-scrrec.mkv	P05-Olda	899.8	409.3	-	-	-	-	-	-
2365304.2	09:00:06:388	P05-Olda-scrrec.mkv	P05-Olda	899.2	416.9	-	-	-	-	-	-
2365309.2	09:00:06:393	P05-Olda-scrrec.mkv	P05-Olda	896.3	412.4	-	-	-	-	-	-
2365314.6	09:00:06:398	P05-Olda-scrrec.mkv	P05-Olda	894.6	414.9	-	-	-	-	-	-
2365320.5	09:00:06:404	P05-Olda-scrrec.mkv	P05-Olda	893.9	422.1	-	-	-	-	-	-
2365325.8	09:00:06:410	P05-Olda-scrrec.mkv	P05-Olda	894.3	417.5	-	-	-	-	-	-
2365329.3	09:00:06:413	P05-Olda-scrrec.mkv	P05-Olda	891.6	424.4	-	-	-	-	-	-
2365333.2	09:00:06:417	P05-Olda-scrrec.mkv	P05-Olda	892.9	427.8	-	-	-	-	-	-
2365337.0	09:00:06:421	P05-Olda-scrrec.mkv	P05-Olda	894.6	427.9	-	-	-	-	-	-
2365340.9	09:00:06:425	P05-Olda-scrrec.mkv	P05-Olda	895.5	433.4	-	-	-	-	-	-
2365344.7	09:00:06:428	P05-Olda-scrrec.mkv	P05-Olda	893.7	434.3	-	-	-	-	-	-
2365348.7	09:00:06:432	P05-Olda-scrrec.mkv	P05-Olda	892.6	436.1	-	-	-	-	-	-
2365352.5	09:00:06:436	P05-Olda-scrrec.mkv	P05-Olda	895.0	437.3	-	-	-	-	-	-
2365357.9	09:00:06:442	P05-Olda-scrrec.mkv	P05-Olda	899.0	437.9	-	-	-	-	-	-
2365361.5	09:00:06:445	P05-Olda-scrrec.mkv	P05-Olda	902.0	435.7	-	-	-	-	-	-
2365365.2	09:00:06:449	P05-Olda-scrrec.mkv	P05-Olda	902.1	429.8	-	-	-	-	-	-
2365369.0	09:00:06:453	P05-Olda-scrrec.mkv	P05-Olda	903.1	428.8	-	-	-	-	-	-
2365374.3	09:00:06:458	P05-Olda-scrrec.mkv	P05-Olda	903.0	426.1	-	-	-	-	-	-
2365379.7	09:00:06:463	P05-Olda-scrrec.mkv	P05-Olda	900.2	417.9	-	-	-	-	-	-
2365384.2	09:00:06:468	P05-Olda-scrrec.mkv	P05-Olda	900.2	418.7	-	-	-	-	-	-
2365388.0	09:00:06:472	P05-Olda-scrrec.mkv	P05-Olda	899.4	413.2	-	-	-	-	-	-
2365393.3	09:00:06:477	P05-Olda-scrrec.mkv	P05-Olda	899.9	409.6	-	-	-	-	-	-
2365396.9	09:00:06:481	P05-Olda-scrrec.mkv	P05-Olda	899.8	414.1	-	-	-	-	-	-
2365401.1	09:00:06:485	P05-Olda-scrrec.mkv	P05-Olda	895.6	411.0	-	-	-	-	-	-
2365404.9	09:00:06:489	P05-Olda-scrrec.mkv	P05-Olda	893.0	409.5	-	-	-	-	-	-
2365410.1	09:00:06:494	P05-Olda-scrrec.mkv	P05-Olda	892.6	409.2	-	-	-	-	-	-
2365413.7	09:00:06:497	P05-Olda-scrrec.mkv	P05-Olda	891.1	409.7	-	-	-	-	-	-
2365417.6	09:00:06:501	P05-Olda-scrrec.mkv	P05-Olda	889.3	409.6	-	-	-	-	-	-
2365421.3	09:00:06:505	P05-Olda-scrrec.mkv	P05-Olda	888.7	411.0	-	-	-	-	-	-
2365426.5	09:00:06:510	P05-Olda-scrrec.mkv	P05-Olda	891.5	415.3	-	-	-	-	-	-
2365431.9	09:00:06:516	P05-Olda-scrrec.mkv	P05-Olda	894.1	417.6	-	-	-	-	-	-
2365436.0	09:00:06:520	P05-Olda-scrrec.mkv	P05-Olda	892.2	420.0	-	-	-	-	-	-
2365439.9	09:00:06:524	P05-Olda-scrrec.mkv	P05-Olda	896.3	424.9	-	-	-	-	-	-
2365445.2	09:00:06:529	P05-Olda-scrrec.mkv	P05-Olda	899.6	428.0	-	-	-	-	-	-
2365450.5	09:00:06:534	P05-Olda-scrrec.mkv	P05-Olda	899.6	433.8	-	-	-	-	-	-
2365454.5	09:00:06:538	P05-Olda-scrrec.mkv	P05-Olda	901.6	428.3	-	-	-	-	-	-
2365458.3	09:00:06:542	P05-Olda-scrrec.mkv	P05-Olda	900.6	436.0	-	-	-	-	-	-
2365463.6	09:00:06:547	P05-Olda-scrrec.mkv	P05-Olda	901.2	437.2	-	-	-	-	-	-
2365467.3	09:00:06:551	P05-Olda-scrrec.mkv	P05-Olda	902.6	439.4	-	-	-	-	-	-
2365471.1	09:00:06:555	P05-Olda-scrrec.mkv	P05-Olda	902.0	440.9	-	-	-	-	-	-
2365474.9	09:00:06:559	P05-Olda-scrrec.mkv	P05-Olda	901.3	441.8	-	-	-	-	-	-
2365480.2	09:00:06:564	P05-Olda-scrrec.mkv	P05-Olda	904.5	442.9	-	-	-	-	-	-
2365484.0	09:00:06:568	P05-Olda-scrrec.mkv	P05-Olda	903.8	446.9	-	-	-	-	-	-
2365488.2	09:00:06:572	P05-Olda-scrrec.mkv	P05-Olda	902.9	447.8	-	-	-	-	-	-
2365492.1	09:00:06:576	P05-Olda-scrrec.mkv	P05-Olda	904.8	449.0	-	-	-	-	-	-
2365497.3	09:00:06:581	P05-Olda-scrrec.mkv	P05-Olda	900.9	444.5	-	-	-	-	-	-
2365502.6	09:00:06:586	P05-Olda-scrrec.mkv	P05-Olda	900.0	449.0	-	-	-	-	-	-
2365506.4	09:00:06:590	P05-Olda-scrrec.mkv	P05-Olda	900.1	450.0	-	-	-	-	-	-
2365510.3	09:00:06:594	P05-Olda-scrrec.mkv	P05-Olda	898.6	450.5	-	-	-	-	-	-
2365514.0	09:00:06:598	P05-Olda-scrrec.mkv	P05-Olda	896.9	447.3	-	-	-	-	-	-
2365519.2	09:00:06:603	P05-Olda-scrrec.mkv	P05-Olda	894.0	441.3	-	-	-	-	-	-
2365523.2	09:00:06:607	P05-Olda-scrrec.mkv	P05-Olda	891.7	434.1	-	-	-	-	-	-
2365526.9	09:00:06:611	P05-Olda-scrrec.mkv	P05-Olda	887.2	435.6	-	-	-	-	-	-
2365530.9	09:00:06:615	P05-Olda-scrrec.mkv	P05-Olda	886.7	426.4	-	-	-	-	-	-
2365536.1	09:00:06:620	P05-Olda-scrrec.mkv	P05-Olda	881.0	433.1	-	-	-	-	-	-
2365540.2	09:00:06:624	P05-Olda-scrrec.mkv	P05-Olda	879.0	426.4	-	-	-	-	-	-
2365543.9	09:00:06:628	P05-Olda-scrrec.mkv	P05-Olda	875.8	427.1	-	-	-	-	-	-
2365547.4	09:00:06:631	P05-Olda-scrrec.mkv	P05-Olda	874.7	424.7	-	-	-	-	-	-
2365552.6	09:00:06:636	P05-Olda-scrrec.mkv	P05-Olda	871.9	418.8	-	-	-	-	-	-
2365557.7	09:00:06:641	P05-Olda-scrrec.mkv	P05-Olda	871.9	420.6	-	-	-	-	-	-
2365561.9	09:00:06:646	P05-Olda-scrrec.mkv	P05-Olda	871.4	419.8	-	-	-	-	-	-
2365567.7	09:00:06:651	P05-Olda-scrrec.mkv	P05-Olda	878.1	421.2	-	-	-	-	-	-
2365571.7	09:00:06:655	P05-Olda-scrrec.mkv	P05-Olda	879.1	421.6	-	-	-	-	-	-
2365576.3	09:00:06:660	P05-Olda-scrrec.mkv	P05-Olda	905.1	419.4	-	-	-	-	-	-
2365580.9	09:00:06:665	P05-Olda-scrrec.mkv	P05-Olda	900.9	420.9	-	-	-	-	-	-
2365584.5	09:00:06:668	P05-Olda-scrrec.mkv	P05-Olda	911.3	420.9	-	-	-	-	-	-
2365589.9	09:00:06:674	P05-Olda-scrrec.mkv	P05-Olda	899.8	426.6	-	-	-	-	-	-
2365593.7	09:00:06:677	P05-Olda-scrrec.mkv	P05-Olda	894.9	425.1	-	-	-	-	-	-
2365597.4	09:00:06:681	P05-Olda-scrrec.mkv	P05-Olda	890.9	431.6	-	-	-	-	-	-
2365601.1	09:00:06:685	P05-Olda-scrrec.mkv	P05-Olda	892.4	429.2	-	-	-	-	-	-
2365606.6	09:00:06:690	P05-Olda-scrrec.mkv	P05-Olda	894.9	430.3	-	-	-	-	-	-
2365610.6	09:00:06:694	P05-Olda-scrrec.mkv	P05-Olda	893.1	433.0	-	-	-	-	-	-
2365614.4	09:00:06:698	P05-Olda-scrrec.mkv	P05-Olda	898.5	433.3	-	-	-	-	-	-
2365618.6	09:00:06:702	P05-Olda-scrrec.mkv	P05-Olda	902.6	435.5	-	-	-	-	-	-
2365623.9	09:00:06:708	P05-Olda-scrrec.mkv	P05-Olda	901.5	439.8	-	-	-	-	-	-
2365629.4	09:00:06:713	P05-Olda-scrrec.mkv	P05-Olda	905.4	440.3	-	-	-	-	-	-
2365633.3	09:00:06:717	P05-Olda-scrrec.mkv	P05-Olda	910.2	442.9	-	-	-	-	-	-
2365637.1	09:00:06:721	P05-Olda-scrrec.mkv	P05-Olda	911.8	444.6	-	-	-	-	-	-
2365642.5	09:00:06:726	P05-Olda-scrrec.mkv	P05-Olda	911.4	448.6	-	-	-	-	-	-
2365646.5	09:00:06:730	P05-Olda-scrrec.mkv	P05-Olda	917.5	451.6	-	-	-	-	-	-
2365650.3	09:00:06:734	P05-Olda-scrrec.mkv	P05-Olda	916.3	458.0	-	-	-	-	-	-
2365653.8	09:00:06:738	P05-Olda-scrrec.mkv	P05-Olda	917.0	461.8	-	-	-	-	-	-
2365659.2	09:00:06:743	P05-Olda-scrrec.mkv	P05-Olda	919.6	464.5	-	-	-	-	-	-
2365663.1	09:00:06:747	P05-Olda-scrrec.mkv	P05-Olda	920.3	467.6	-	-	-	-	-	-
2365666.9	09:00:06:751	P05-Olda-scrrec.mkv	P05-Olda	919.7	469.1	-	-	-	-	-	-
2365670.9	09:00:06:755	P05-Olda-scrrec.mkv	P05-Olda	920.9	468.7	-	-	-	-	-	-
2365676.3	09:00:06:760	P05-Olda-scrrec.mkv	P05-Olda	920.3	470.4	-	-	-	-	-	-
2365680.2	09:00:06:764	P05-Olda-scrrec.mkv	P05-Olda	917.5	472.5	-	-	-	-	-	-
2365685.6	09:00:06:769	P05-Olda-scrrec.mkv	P05-Olda	919.2	485.2	-	-	-	-	-	-
2365689.3	09:00:06:773	P05-Olda-scrrec.mkv	P05-Olda	914.8	476.5	-	-	-	-	-	-
2365694.5	09:00:06:778	P05-Olda-scrrec.mkv	P05-Olda	910.4	501.9	-	-	-	-	-	-
2365699.9	09:00:06:784	P05-Olda-scrrec.mkv	P05-Olda	918.4	638.0	-	-	-	-	-	-
2365703.9	09:00:06:788	P05-Olda-scrrec.mkv	P05-Olda	921.6	641.9	-	-	-	-	-	-
2365707.4	09:00:06:791	P05-Olda-scrrec.mkv	P05-Olda	919.9	640.3	-	-	-	-	-	-
2365712.7	09:00:06:796	P05-Olda-scrrec.mkv	P05-Olda	923.3	633.4	-	-	-	-	-	-
2365716.5	09:00:06:800	P05-Olda-scrrec.mkv	P05-Olda	927.3	631.9	-	-	-	-	-	-
2365720.3	09:00:06:804	P05-Olda-scrrec.mkv	P05-Olda	930.2	642.0	-	-	-	-	-	-
2365723.9	09:00:06:808	P05-Olda-scrrec.mkv	P05-Olda	927.7	643.3	-	-	-	-	-	-
2365729.2	09:00:06:813	P05-Olda-scrrec.mkv	P05-Olda	930.1	650.5	-	-	-	-	-	-
2365733.0	09:00:06:817	P05-Olda-scrrec.mkv	P05-Olda	925.3	656.1	-	-	-	-	-	-
2365736.9	09:00:06:821	P05-Olda-scrrec.mkv	P05-Olda	926.5	653.9	-	-	-	-	-	-
2365741.2	09:00:06:825	P05-Olda-scrrec.mkv	P05-Olda	924.6	652.8	-	-	-	-	-	-
2365746.5	09:00:06:830	P05-Olda-scrrec.mkv	P05-Olda	924.5	656.5	-	-	-	-	-	-
2365752.1	09:00:06:836	P05-Olda-scrrec.mkv	P05-Olda	915.5	651.6	-	-	-	-	-	-
2365756.0	09:00:06:840	P05-Olda-scrrec.mkv	P05-Olda	903.8	656.4	-	-	-	-	-	-
2365759.7	09:00:06:843	P05-Olda-scrrec.mkv	P05-Olda	904.7	657.7	-	-	-	-	-	-
2365764.9	09:00:06:849	P05-Olda-scrrec.mkv	P05-Olda	903.7	653.6	-	-	-	-	-	-
2365770.0	09:00:06:854	P05-Olda-scrrec.mkv	P05-Olda	910.7	650.0	-	-	-	-	-	-
2365773.8	09:00:06:858	P05-Olda-scrrec.mkv	P05-Olda	907.9	647.1	-	-	-	-	-	-
2365777.2	09:00:06:861	P05-Olda-scrrec.mkv	P05-Olda	908.6	641.1	-	-	-	-	-	-
2365782.4	09:00:06:866	P05-Olda-scrrec.mkv	P05-Olda	908.2	633.6	-	-	-	-	-	-
2365787.5	09:00:06:871	P05-Olda-scrrec.mkv	P05-Olda	904.4	634.2	-	-	-	-	-	-
2365791.2	09:00:06:875	P05-Olda-scrrec.mkv	P05-Olda	909.2	628.1	-	-	-	-	-	-
2365795.0	09:00:06:879	P05-Olda-scrrec.mkv	P05-Olda	907.2	620.0	-	-	-	-	-	-
2365800.1	09:00:06:884	P05-Olda-scrrec.mkv	P05-Olda	905.7	611.1	-	-	-	-	-	-
2365803.9	09:00:06:888	P05-Olda-scrrec.mkv	P05-Olda	909.7	608.1	-	-	-	-	-	-
2365807.7	09:00:06:891	P05-Olda-scrrec.mkv	P05-Olda	905.8	598.7	-	-	-	-	-	-
2365812.9	09:00:06:897	P05-Olda-scrrec.mkv	P05-Olda	901.8	608.6	-	-	-	-	-	-
2365818.2	09:00:06:902	P05-Olda-scrrec.mkv	P05-Olda	892.9	610.6	-	-	-	-	-	-
2365821.9	09:00:06:906	P05-Olda-scrrec.mkv	P05-Olda	900.4	609.6	-	-	-	-	-	-
2365825.7	09:00:06:909	P05-Olda-scrrec.mkv	P05-Olda	898.3	627.5	-	-	-	-	-	-
2365829.4	09:00:06:913	P05-Olda-scrrec.mkv	P05-Olda	900.8	633.7	-	-	-	-	-	-
2365834.6	09:00:06:918	P05-Olda-scrrec.mkv	P05-Olda	902.5	630.5	-	-	-	-	-	-
2365838.6	09:00:06:922	P05-Olda-scrrec.mkv	P05-Olda	907.6	622.7	-	-	-	-	-	-
2365842.4	09:00:06:926	P05-Olda-scrrec.mkv	P05-Olda	907.1	635.8	-	-	-	-	-	-
2365845.9	09:00:06:930	P05-Olda-scrrec.mkv	P05-Olda	908.2	631.9	-	-	-	-	-	-
2365851.2	09:00:06:935	P05-Olda-scrrec.mkv	P05-Olda	897.1	638.5	-	-	-	-	-	-
2365854.9	09:00:06:939	P05-Olda-scrrec.mkv	P05-Olda	901.1	628.4	-	-	-	-	-	-
2365858.9	09:00:06:943	P05-Olda-scrrec.mkv	P05-Olda	893.4	638.0	-	-	-	-	-	-
2365862.9	09:00:06:947	P05-Olda-scrrec.mkv	P05-Olda	890.1	647.4	-	-	-	-	-	-
2365868.1	09:00:06:952	P05-Olda-scrrec.mkv	P05-Olda	889.4	657.2	-	-	-	-	-	-
2365873.2	09:00:06:957	P05-Olda-scrrec.mkv	P05-Olda	883.4	670.2	-	-	-	-	-	-
2365876.9	09:00:06:961	P05-Olda-scrrec.mkv	P05-Olda	888.5	657.5	-	-	-	-	-	-
2365880.5	09:00:06:964	P05-Olda-scrrec.mkv	P05-Olda	883.1	655.7	-	-	-	-	-	-
2365885.7	09:00:06:969	P05-Olda-scrrec.mkv	P05-Olda	879.2	659.3	-	-	-	-	-	-
2365891.1	09:00:06:975	P05-Olda-scrrec.mkv	P05-Olda	884.6	667.0	-	-	-	-	-	-
2365894.9	09:00:06:979	P05-Olda-scrrec.mkv	P05-Olda	888.5	664.2	-	-	-	-	-	-
2365898.9	09:00:06:983	P05-Olda-scrrec.mkv	P05-Olda	887.9	664.6	-	-	-	-	-	-
2365904.1	09:00:06:988	P05-Olda-scrrec.mkv	P05-Olda	885.8	663.1	-	-	-	-	-	-
2365908.3	09:00:06:992	P05-Olda-scrrec.mkv	P05-Olda	885.1	666.1	-	-	-	-	-	-
2365912.2	09:00:06:996	P05-Olda-scrrec.mkv	P05-Olda	887.4	665.9	-	-	-	-	-	-
2365915.9	09:00:07:000	P05-Olda-scrrec.mkv	P05-Olda	888.3	663.5	-	-	-	-	-	-
2365921.2	09:00:07:005	P05-Olda-scrrec.mkv	P05-Olda	886.3	661.6	-	-	-	-	-	-
2365925.3	09:00:07:009	P05-Olda-scrrec.mkv	P05-Olda	885.3	664.6	-	-	-	-	-	-
2365929.0	09:00:07:013	P05-Olda-scrrec.mkv	P05-Olda	887.1	671.0	-	-	-	-	-	-
2365932.8	09:00:07:017	P05-Olda-scrrec.mkv	P05-Olda	886.8	677.4	-	-	-	-	-	-
2365937.9	09:00:07:022	P05-Olda-scrrec.mkv	P05-Olda	886.8	680.9	-	-	-	-	-	-
2365943.2	09:00:07:027	P05-Olda-scrrec.mkv	P05-Olda	881.8	675.8	-	-	-	-	-	-
2365948.7	09:00:07:032	P05-Olda-scrrec.mkv	P05-Olda	879.9	687.6	-	-	-	-	-	-
2365952.5	09:00:07:036	P05-Olda-scrrec.mkv	P05-Olda	877.1	686.5	-	-	-	-	-	-
2365957.9	09:00:07:042	P05-Olda-scrrec.mkv	P05-Olda	875.9	689.2	-	-	-	-	-	-
2365961.8	09:00:07:046	P05-Olda-scrrec.mkv	P05-Olda	878.9	691.0	-	-	-	-	-	-
2365965.5	09:00:07:049	P05-Olda-scrrec.mkv	P05-Olda	884.9	694.5	-	-	-	-	-	-
2365969.0	09:00:07:053	P05-Olda-scrrec.mkv	P05-Olda	887.8	697.0	-	-	-	-	-	-
2365974.3	09:00:07:058	P05-Olda-scrrec.mkv	P05-Olda	885.7	698.3	-	-	-	-	-	-
2365978.2	09:00:07:062	P05-Olda-scrrec.mkv	P05-Olda	883.4	699.5	-	-	-	-	-	-
2365982.0	09:00:07:066	P05-Olda-scrrec.mkv	P05-Olda	880.1	700.6	-	-	-	-	-	-
2365985.5	09:00:07:069	P05-Olda-scrrec.mkv	P05-Olda	876.7	699.2	-	-	-	-	-	-
2365990.8	09:00:07:075	P05-Olda-scrrec.mkv	P05-Olda	871.2	698.9	-	-	-	-	-	-
2365994.7	09:00:07:078	P05-Olda-scrrec.mkv	P05-Olda	868.1	697.1	-	-	-	-	-	-
2366000.0	09:00:07:084	P05-Olda-scrrec.mkv	P05-Olda	880.6	698.2	-	-	-	-	-	-
2366003.6	09:00:07:087	P05-Olda-scrrec.mkv	P05-Olda	880.2	697.8	-	-	-	-	-	-
2366008.9	09:00:07:093	P05-Olda-scrrec.mkv	P05-Olda	885.7	699.7	-	-	-	-	-	-
2366014.3	09:00:07:098	P05-Olda-scrrec.mkv	P05-Olda	889.1	698.0	-	-	-	-	-	-
2366018.2	09:00:07:102	P05-Olda-scrrec.mkv	P05-Olda	888.1	697.0	-	-	-	-	-	-
2366021.8	09:00:07:106	P05-Olda-scrrec.mkv	P05-Olda	888.3	699.3	-	-	-	-	-	-
2366027.1	09:00:07:111	P05-Olda-scrrec.mkv	P05-Olda	887.9	699.1	-	-	-	-	-	-
2366031.1	09:00:07:115	P05-Olda-scrrec.mkv	P05-Olda	879.6	699.1	-	-	-	-	-	-
2366035.1	09:00:07:119	P05-Olda-scrrec.mkv	P05-Olda	882.1	699.5	-	-	-	-	-	-
2366039.0	09:00:07:123	P05-Olda-scrrec.mkv	P05-Olda	879.4	699.4	-	-	-	-	-	-
2366044.3	09:00:07:128	P05-Olda-scrrec.mkv	P05-Olda	884.2	699.0	-	-	-	-	-	-
2366048.3	09:00:07:132	P05-Olda-scrrec.mkv	P05-Olda	881.3	698.8	-	-	-	-	-	-
2366052.1	09:00:07:136	P05-Olda-scrrec.mkv	P05-Olda	887.4	703.2	-	-	-	-	-	-
2366056.1	09:00:07:140	P05-Olda-scrrec.mkv	P05-Olda	886.8	703.8	-	-	-	-	-	-
2366061.5	09:00:07:145	P05-Olda-scrrec.mkv	P05-Olda	890.9	704.8	-	-	-	-	-	-
2366067.0	09:00:07:151	P05-Olda-scrrec.mkv	P05-Olda	882.7	705.7	-	-	-	-	-	-
2366070.9	09:00:07:155	P05-Olda-scrrec.mkv	P05-Olda	888.7	689.9	-	-	-	-	-	-
2366074.9	09:00:07:159	P05-Olda-scrrec.mkv	P05-Olda	879.2	684.3	-	-	-	-	-	-
2366080.4	09:00:07:164	P05-Olda-scrrec.mkv	P05-Olda	880.6	677.0	-	-	-	-	-	-
2366085.8	09:00:07:170	P05-Olda-scrrec.mkv	P05-Olda	874.9	678.2	-	-	-	-	-	-
2366089.6	09:00:07:173	P05-Olda-scrrec.mkv	P05-Olda	870.9	668.5	-	-	-	-	-	-
2366093.2	09:00:07:177	P05-Olda-scrrec.mkv	P05-Olda	872.8	665.4	-	-	-	-	-	-
2366098.6	09:00:07:182	P05-Olda-scrrec.mkv	P05-Olda	886.4	681.5	-	-	-	-	-	-
2366102.5	09:00:07:186	P05-Olda-scrrec.mkv	P05-Olda	884.1	671.3	-	-	-	-	-	-
2366106.3	09:00:07:190	P05-Olda-scrrec.mkv	P05-Olda	895.4	672.4	-	-	-	-	-	-
2366109.8	09:00:07:194	P05-Olda-scrrec.mkv	P05-Olda	898.8	670.5	-	-	-	-	-	-
2366115.1	09:00:07:199	P05-Olda-scrrec.mkv	P05-Olda	881.8	667.4	-	-	-	-	-	-
2366119.0	09:00:07:203	P05-Olda-scrrec.mkv	P05-Olda	872.9	665.8	-	-	-	-	-	-
2366124.4	09:00:07:208	P05-Olda-scrrec.mkv	P05-Olda	874.2	662.2	-	-	-	-	-	-
2366128.3	09:00:07:212	P05-Olda-scrrec.mkv	P05-Olda	875.0	664.0	-	-	-	-	-	-
2366133.8	09:00:07:218	P05-Olda-scrrec.mkv	P05-Olda	867.5	659.2	-	-	-	-	-	-
2366139.4	09:00:07:223	P05-Olda-scrrec.mkv	P05-Olda	863.7	661.0	-	-	-	-	-	-
2366143.3	09:00:07:227	P05-Olda-scrrec.mkv	P05-Olda	892.5	660.2	-	-	-	-	-	-
2366146.9	09:00:07:231	P05-Olda-scrrec.mkv	P05-Olda	875.7	660.2	-	-	-	-	-	-
2366152.4	09:00:07:236	P05-Olda-scrrec.mkv	P05-Olda	893.5	657.7	-	-	-	-	-	-
2366156.4	09:00:07:240	P05-Olda-scrrec.mkv	P05-Olda	902.9	662.8	-	-	-	-	-	-
2366160.5	09:00:07:244	P05-Olda-scrrec.mkv	P05-Olda	882.9	660.7	-	-	-	-	-	-
2366164.3	09:00:07:248	P05-Olda-scrrec.mkv	P05-Olda	868.9	654.4	-	-	-	-	-	-
2366169.9	09:00:07:254	P05-Olda-scrrec.mkv	P05-Olda	813.9	640.5	-	-	-	-	-	-
2366174.0	09:00:07:258	P05-Olda-scrrec.mkv	P05-Olda	794.6	645.8	-	-	-	-	-	-
2366177.9	09:00:07:262	P05-Olda-scrrec.mkv	P05-Olda	788.1	624.6	-	-	-	-	-	-
2366183.4	09:00:07:267	P05-Olda-scrrec.mkv	P05-Olda	785.8	603.3	-	-	-	-	-	-
2366188.9	09:00:07:273	P05-Olda-scrrec.mkv	P05-Olda	773.2	586.6	-	-	-	-	-	-
2366194.6	09:00:07:278	P05-Olda-scrrec.mkv	P05-Olda	769.0	583.4	-	-	-	-	-	-
2366198.6	09:00:07:282	P05-Olda-scrrec.mkv	P05-Olda	762.4	584.0	-	-	-	-	-	-
2366202.4	09:00:07:286	P05-Olda-scrrec.mkv	P05-Olda	768.3	585.4	-	-	-	-	-	-
2366208.1	09:00:07:292	P05-Olda-scrrec.mkv	P05-Olda	758.3	584.1	-	-	-	-	-	-
2366212.4	09:00:07:296	P05-Olda-scrrec.mkv	P05-Olda	754.0	583.0	-	-	-	-	-	-
2366216.3	09:00:07:300	P05-Olda-scrrec.mkv	P05-Olda	754.1	577.4	-	-	-	-	-	-
2366220.2	09:00:07:304	P05-Olda-scrrec.mkv	P05-Olda	744.7	572.6	-	-	-	-	-	-
2366225.7	09:00:07:309	P05-Olda-scrrec.mkv	P05-Olda	736.8	569.4	-	-	-	-	-	-
2366229.7	09:00:07:313	P05-Olda-scrrec.mkv	P05-Olda	731.2	568.1	-	-	-	-	-	-
2366233.7	09:00:07:317	P05-Olda-scrrec.mkv	P05-Olda	723.8	566.4	-	-	-	-	-	-
2366237.4	09:00:07:321	P05-Olda-scrrec.mkv	P05-Olda	723.1	563.5	-	-	-	-	-	-
