RecordingTime [ms]	Time of Day [h:m:s:ms]	Stimulus	Participant	Point of Regard Right X [px]	Point of Regard Right Y [px]	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Content
1385599.7	08:43:46:671	P02-Terka-scrrec.mkv	P02-Terka	722.5	464.9	-	-	-	-	-	-
1385605.5	08:43:46:677	P02-Terka-scrrec.mkv	P02-Terka	723.5	465.8	-	-	-	-	-	-
1385609.3	08:43:46:681	P02-Terka-scrrec.mkv	P02-Terka	723.6	464.9	-	-	-	-	-	-
1385613.3	08:43:46:685	P02-Terka-scrrec.mkv	P02-Terka	724.2	462.4	-	-	-	-	-	-
1385617.2	08:43:46:689	P02-Terka-scrrec.mkv	P02-Terka	724.6	462.5	-	-	-	-	-	-
1385622.9	08:43:46:695	P02-Terka-scrrec.mkv	P02-Terka	723.6	463.5	-	-	-	-	-	-
1385626.9	08:43:46:699	P02-Terka-scrrec.mkv	P02-Terka	724.9	462.6	-	-	-	-	-	-
1385632.0	08:43:46:704	P02-Terka-scrrec.mkv	P02-Terka	726.2	461.1	-	-	-	-	-	-
1385635.8	08:43:46:708	P02-Terka-scrrec.mkv	P02-Terka	726.8	462.0	-	-	-	-	-	-
1385639.7	08:43:46:712	P02-Terka-scrrec.mkv	P02-Terka	725.9	459.7	-	-	-	-	-	-
1385643.4	08:43:46:715	P02-Terka-scrrec.mkv	P02-Terka	728.4	461.2	-	-	-	-	-	-
1385647.3	08:43:46:719	P02-Terka-scrrec.mkv	P02-Terka	743.8	463.4	-	-	-	-	-	-
1385651.7	08:43:46:723	P02-Terka-scrrec.mkv	P02-Terka	752.2	463.6	-	-	-	-	-	-
1385657.6	08:43:46:729	P02-Terka-scrrec.mkv	P02-Terka	763.4	461.6	-	-	-	-	-	-
1385661.7	08:43:46:733	P02-Terka-scrrec.mkv	P02-Terka	772.7	462.6	-	-	-	-	-	-
1385665.6	08:43:46:737	P02-Terka-scrrec.mkv	P02-Terka	779.1	463.9	-	-	-	-	-	-
1385669.7	08:43:46:741	P02-Terka-scrrec.mkv	P02-Terka	780.1	463.0	-	-	-	-	-	-
1385675.3	08:43:46:747	P02-Terka-scrrec.mkv	P02-Terka	785.7	463.5	-	-	-	-	-	-
1385679.1	08:43:46:751	P02-Terka-scrrec.mkv	P02-Terka	788.0	464.2	-	-	-	-	-	-
1385683.3	08:43:46:755	P02-Terka-scrrec.mkv	P02-Terka	788.8	464.9	-	-	-	-	-	-
1385687.2	08:43:46:759	P02-Terka-scrrec.mkv	P02-Terka	790.7	465.9	-	-	-	-	-	-
1385692.8	08:43:46:765	P02-Terka-scrrec.mkv	P02-Terka	792.0	466.2	-	-	-	-	-	-
1385696.5	08:43:46:768	P02-Terka-scrrec.mkv	P02-Terka	793.4	466.1	-	-	-	-	-	-
1385700.4	08:43:46:772	P02-Terka-scrrec.mkv	P02-Terka	793.8	465.7	-	-	-	-	-	-
1385704.1	08:43:46:776	P02-Terka-scrrec.mkv	P02-Terka	795.8	466.8	-	-	-	-	-	-
1385709.7	08:43:46:781	P02-Terka-scrrec.mkv	P02-Terka	796.8	468.0	-	-	-	-	-	-
1385713.8	08:43:46:786	P02-Terka-scrrec.mkv	P02-Terka	796.6	466.9	-	-	-	-	-	-
1385717.7	08:43:46:789	P02-Terka-scrrec.mkv	P02-Terka	797.6	468.8	-	-	-	-	-	-
1385721.6	08:43:46:793	P02-Terka-scrrec.mkv	P02-Terka	797.5	470.0	-	-	-	-	-	-
1385727.3	08:43:46:799	P02-Terka-scrrec.mkv	P02-Terka	797.1	470.5	-	-	-	-	-	-
1385731.3	08:43:46:803	P02-Terka-scrrec.mkv	P02-Terka	797.1	472.9	-	-	-	-	-	-
1385735.5	08:43:46:807	P02-Terka-scrrec.mkv	P02-Terka	795.3	469.9	-	-	-	-	-	-
1385739.5	08:43:46:811	P02-Terka-scrrec.mkv	P02-Terka	795.3	472.2	-	-	-	-	-	-
1385745.1	08:43:46:817	P02-Terka-scrrec.mkv	P02-Terka	794.0	470.4	-	-	-	-	-	-
1385748.9	08:43:46:821	P02-Terka-scrrec.mkv	P02-Terka	794.8	469.6	-	-	-	-	-	-
1385752.9	08:43:46:825	P02-Terka-scrrec.mkv	P02-Terka	793.2	465.7	-	-	-	-	-	-
1385756.8	08:43:46:829	P02-Terka-scrrec.mkv	P02-Terka	792.9	465.0	-	-	-	-	-	-
1385762.4	08:43:46:834	P02-Terka-scrrec.mkv	P02-Terka	792.2	466.0	-	-	-	-	-	-
1385767.9	08:43:46:840	P02-Terka-scrrec.mkv	P02-Terka	791.6	467.4	-	-	-	-	-	-
1385772.6	08:43:46:844	P02-Terka-scrrec.mkv	P02-Terka	791.1	467.5	-	-	-	-	-	-
1385776.5	08:43:46:848	P02-Terka-scrrec.mkv	P02-Terka	791.2	464.9	-	-	-	-	-	-
1385780.3	08:43:46:852	P02-Terka-scrrec.mkv	P02-Terka	790.7	464.3	-	-	-	-	-	-
1385784.0	08:43:46:856	P02-Terka-scrrec.mkv	P02-Terka	791.0	468.5	-	-	-	-	-	-
1385787.8	08:43:46:860	P02-Terka-scrrec.mkv	P02-Terka	790.7	465.7	-	-	-	-	-	-
1385791.9	08:43:46:864	P02-Terka-scrrec.mkv	P02-Terka	791.5	464.6	-	-	-	-	-	-
1385795.8	08:43:46:868	P02-Terka-scrrec.mkv	P02-Terka	791.8	466.7	-	-	-	-	-	-
1385801.4	08:43:46:873	P02-Terka-scrrec.mkv	P02-Terka	793.1	468.3	-	-	-	-	-	-
1385805.4	08:43:46:877	P02-Terka-scrrec.mkv	P02-Terka	793.9	469.9	-	-	-	-	-	-
1385809.6	08:43:46:881	P02-Terka-scrrec.mkv	P02-Terka	794.0	471.7	-	-	-	-	-	-
1385813.3	08:43:46:885	P02-Terka-scrrec.mkv	P02-Terka	794.7	472.3	-	-	-	-	-	-
1385819.1	08:43:46:891	P02-Terka-scrrec.mkv	P02-Terka	794.9	470.4	-	-	-	-	-	-
1385824.5	08:43:46:896	P02-Terka-scrrec.mkv	P02-Terka	795.0	469.5	-	-	-	-	-	-
1385828.4	08:43:46:900	P02-Terka-scrrec.mkv	P02-Terka	795.1	471.4	-	-	-	-	-	-
1385832.1	08:43:46:904	P02-Terka-scrrec.mkv	P02-Terka	795.1	466.4	-	-	-	-	-	-
1385837.7	08:43:46:909	P02-Terka-scrrec.mkv	P02-Terka	795.5	467.4	-	-	-	-	-	-
1385843.4	08:43:46:915	P02-Terka-scrrec.mkv	P02-Terka	795.3	467.3	-	-	-	-	-	-
1385847.5	08:43:46:919	P02-Terka-scrrec.mkv	P02-Terka	795.4	468.3	-	-	-	-	-	-
1385851.2	08:43:46:923	P02-Terka-scrrec.mkv	P02-Terka	794.7	467.2	-	-	-	-	-	-
1385856.6	08:43:46:928	P02-Terka-scrrec.mkv	P02-Terka	793.8	466.9	-	-	-	-	-	-
1385860.5	08:43:46:932	P02-Terka-scrrec.mkv	P02-Terka	793.5	466.2	-	-	-	-	-	-
1385864.4	08:43:46:936	P02-Terka-scrrec.mkv	P02-Terka	793.2	465.6	-	-	-	-	-	-
1385867.9	08:43:46:940	P02-Terka-scrrec.mkv	P02-Terka	794.2	467.4	-	-	-	-	-	-
1385873.3	08:43:46:945	P02-Terka-scrrec.mkv	P02-Terka	796.5	467.2	-	-	-	-	-	-
1385877.5	08:43:46:949	P02-Terka-scrrec.mkv	P02-Terka	797.5	467.1	-	-	-	-	-	-
1385881.5	08:43:46:953	P02-Terka-scrrec.mkv	P02-Terka	797.6	470.6	-	-	-	-	-	-
1385887.0	08:43:46:959	P02-Terka-scrrec.mkv	P02-Terka	797.5	471.6	-	-	-	-	-	-
1385892.6	08:43:46:964	P02-Terka-scrrec.mkv	P02-Terka	797.3	470.6	-	-	-	-	-	-
1385898.0	08:43:46:970	P02-Terka-scrrec.mkv	P02-Terka	796.2	468.2	-	-	-	-	-	-
1385901.8	08:43:46:974	P02-Terka-scrrec.mkv	P02-Terka	795.4	468.3	-	-	-	-	-	-
1385905.6	08:43:46:977	P02-Terka-scrrec.mkv	P02-Terka	794.7	467.4	-	-	-	-	-	-
1385909.7	08:43:46:981	P02-Terka-scrrec.mkv	P02-Terka	796.6	466.8	-	-	-	-	-	-
1385913.7	08:43:46:985	P02-Terka-scrrec.mkv	P02-Terka	795.3	464.1	-	-	-	-	-	-
1385917.6	08:43:46:989	P02-Terka-scrrec.mkv	P02-Terka	795.6	466.9	-	-	-	-	-	-
1385921.7	08:43:46:993	P02-Terka-scrrec.mkv	P02-Terka	793.6	465.4	-	-	-	-	-	-
1385927.1	08:43:46:999	P02-Terka-scrrec.mkv	P02-Terka	792.8	465.9	-	-	-	-	-	-
1385931.0	08:43:47:003	P02-Terka-scrrec.mkv	P02-Terka	793.5	465.7	-	-	-	-	-	-
1385934.9	08:43:47:007	P02-Terka-scrrec.mkv	P02-Terka	793.6	464.7	-	-	-	-	-	-
1385938.8	08:43:47:011	P02-Terka-scrrec.mkv	P02-Terka	793.3	466.3	-	-	-	-	-	-
1385944.3	08:43:47:016	P02-Terka-scrrec.mkv	P02-Terka	794.6	466.8	-	-	-	-	-	-
1385949.9	08:43:47:022	P02-Terka-scrrec.mkv	P02-Terka	794.3	471.8	-	-	-	-	-	-
1385953.7	08:43:47:025	P02-Terka-scrrec.mkv	P02-Terka	794.7	471.4	-	-	-	-	-	-
1385957.6	08:43:47:029	P02-Terka-scrrec.mkv	P02-Terka	794.9	473.2	-	-	-	-	-	-
1385962.9	08:43:47:035	P02-Terka-scrrec.mkv	P02-Terka	795.4	472.8	-	-	-	-	-	-
1385968.3	08:43:47:040	P02-Terka-scrrec.mkv	P02-Terka	794.9	474.3	-	-	-	-	-	-
1385972.1	08:43:47:044	P02-Terka-scrrec.mkv	P02-Terka	796.0	476.8	-	-	-	-	-	-
1385975.8	08:43:47:048	P02-Terka-scrrec.mkv	P02-Terka	796.3	478.0	-	-	-	-	-	-
1385981.3	08:43:47:053	P02-Terka-scrrec.mkv	P02-Terka	796.2	474.9	-	-	-	-	-	-
1385985.4	08:43:47:057	P02-Terka-scrrec.mkv	P02-Terka	795.7	475.9	-	-	-	-	-	-
1385989.2	08:43:47:061	P02-Terka-scrrec.mkv	P02-Terka	797.4	473.0	-	-	-	-	-	-
1385992.9	08:43:47:065	P02-Terka-scrrec.mkv	P02-Terka	800.8	475.1	-	-	-	-	-	-
1385998.5	08:43:47:070	P02-Terka-scrrec.mkv	P02-Terka	873.3	545.5	-	-	-	-	-	-
1386002.6	08:43:47:074	P02-Terka-scrrec.mkv	P02-Terka	916.6	568.9	-	-	-	-	-	-
1386006.5	08:43:47:078	P02-Terka-scrrec.mkv	P02-Terka	934.6	584.2	-	-	-	-	-	-
1386011.0	08:43:47:083	P02-Terka-scrrec.mkv	P02-Terka	939.3	621.0	-	-	-	-	-	-
1386014.7	08:43:47:087	P02-Terka-scrrec.mkv	P02-Terka	940.4	636.2	-	-	-	-	-	-
1386018.7	08:43:47:091	P02-Terka-scrrec.mkv	P02-Terka	945.2	635.9	-	-	-	-	-	-
1386022.7	08:43:47:094	P02-Terka-scrrec.mkv	P02-Terka	948.4	645.5	-	-	-	-	-	-
1386026.3	08:43:47:098	P02-Terka-scrrec.mkv	P02-Terka	950.1	645.4	-	-	-	-	-	-
1386030.1	08:43:47:102	P02-Terka-scrrec.mkv	P02-Terka	949.4	646.0	-	-	-	-	-	-
1386035.3	08:43:47:107	P02-Terka-scrrec.mkv	P02-Terka	951.2	642.4	-	-	-	-	-	-
1386039.2	08:43:47:111	P02-Terka-scrrec.mkv	P02-Terka	951.1	647.3	-	-	-	-	-	-
1386043.0	08:43:47:115	P02-Terka-scrrec.mkv	P02-Terka	951.3	644.6	-	-	-	-	-	-
1386046.6	08:43:47:118	P02-Terka-scrrec.mkv	P02-Terka	953.6	645.3	-	-	-	-	-	-
1386052.2	08:43:47:124	P02-Terka-scrrec.mkv	P02-Terka	953.3	647.0	-	-	-	-	-	-
1386056.1	08:43:47:128	P02-Terka-scrrec.mkv	P02-Terka	954.5	645.2	-	-	-	-	-	-
1386059.8	08:43:47:132	P02-Terka-scrrec.mkv	P02-Terka	955.1	644.5	-	-	-	-	-	-
1386063.4	08:43:47:135	P02-Terka-scrrec.mkv	P02-Terka	955.4	645.9	-	-	-	-	-	-
1386067.3	08:43:47:139	P02-Terka-scrrec.mkv	P02-Terka	954.6	642.7	-	-	-	-	-	-
1386071.0	08:43:47:143	P02-Terka-scrrec.mkv	P02-Terka	955.0	642.9	-	-	-	-	-	-
1386074.8	08:43:47:147	P02-Terka-scrrec.mkv	P02-Terka	955.1	641.5	-	-	-	-	-	-
1386078.7	08:43:47:150	P02-Terka-scrrec.mkv	P02-Terka	955.2	641.6	-	-	-	-	-	-
1386082.7	08:43:47:154	P02-Terka-scrrec.mkv	P02-Terka	955.4	638.5	-	-	-	-	-	-
1386086.7	08:43:47:158	P02-Terka-scrrec.mkv	P02-Terka	956.6	637.8	-	-	-	-	-	-
1386090.5	08:43:47:162	P02-Terka-scrrec.mkv	P02-Terka	956.8	637.0	-	-	-	-	-	-
1386094.1	08:43:47:166	P02-Terka-scrrec.mkv	P02-Terka	958.2	636.4	-	-	-	-	-	-
1386097.7	08:43:47:169	P02-Terka-scrrec.mkv	P02-Terka	958.0	635.8	-	-	-	-	-	-
1386101.6	08:43:47:173	P02-Terka-scrrec.mkv	P02-Terka	958.7	635.1	-	-	-	-	-	-
1386105.5	08:43:47:177	P02-Terka-scrrec.mkv	P02-Terka	958.7	634.2	-	-	-	-	-	-
1386109.5	08:43:47:181	P02-Terka-scrrec.mkv	P02-Terka	959.7	634.0	-	-	-	-	-	-
1386113.5	08:43:47:185	P02-Terka-scrrec.mkv	P02-Terka	959.7	632.9	-	-	-	-	-	-
1386117.6	08:43:47:189	P02-Terka-scrrec.mkv	P02-Terka	960.3	632.8	-	-	-	-	-	-
1386121.5	08:43:47:193	P02-Terka-scrrec.mkv	P02-Terka	959.8	631.4	-	-	-	-	-	-
1386125.6	08:43:47:197	P02-Terka-scrrec.mkv	P02-Terka	960.7	633.5	-	-	-	-	-	-
1386129.5	08:43:47:201	P02-Terka-scrrec.mkv	P02-Terka	960.5	633.8	-	-	-	-	-	-
1386135.1	08:43:47:207	P02-Terka-scrrec.mkv	P02-Terka	959.9	631.6	-	-	-	-	-	-
1386139.0	08:43:47:211	P02-Terka-scrrec.mkv	P02-Terka	959.1	632.6	-	-	-	-	-	-
1386142.7	08:43:47:214	P02-Terka-scrrec.mkv	P02-Terka	959.0	633.0	-	-	-	-	-	-
1386146.4	08:43:47:218	P02-Terka-scrrec.mkv	P02-Terka	958.4	633.6	-	-	-	-	-	-
1386150.1	08:43:47:222	P02-Terka-scrrec.mkv	P02-Terka	957.8	635.5	-	-	-	-	-	-
1386153.9	08:43:47:226	P02-Terka-scrrec.mkv	P02-Terka	956.9	634.5	-	-	-	-	-	-
1386157.9	08:43:47:230	P02-Terka-scrrec.mkv	P02-Terka	955.9	635.0	-	-	-	-	-	-
1386161.5	08:43:47:233	P02-Terka-scrrec.mkv	P02-Terka	955.4	634.5	-	-	-	-	-	-
1386165.6	08:43:47:237	P02-Terka-scrrec.mkv	P02-Terka	955.5	634.9	-	-	-	-	-	-
1386169.6	08:43:47:241	P02-Terka-scrrec.mkv	P02-Terka	954.1	633.0	-	-	-	-	-	-
1386174.9	08:43:47:247	P02-Terka-scrrec.mkv	P02-Terka	953.6	633.2	-	-	-	-	-	-
1386178.9	08:43:47:251	P02-Terka-scrrec.mkv	P02-Terka	953.2	634.1	-	-	-	-	-	-
1386182.7	08:43:47:254	P02-Terka-scrrec.mkv	P02-Terka	952.5	633.6	-	-	-	-	-	-
1386186.4	08:43:47:258	P02-Terka-scrrec.mkv	P02-Terka	951.6	632.9	-	-	-	-	-	-
1386191.9	08:43:47:264	P02-Terka-scrrec.mkv	P02-Terka	951.4	632.6	-	-	-	-	-	-
1386197.3	08:43:47:269	P02-Terka-scrrec.mkv	P02-Terka	950.3	632.4	-	-	-	-	-	-
1386201.2	08:43:47:273	P02-Terka-scrrec.mkv	P02-Terka	949.7	633.7	-	-	-	-	-	-
1386204.9	08:43:47:277	P02-Terka-scrrec.mkv	P02-Terka	948.7	636.6	-	-	-	-	-	-
1386210.4	08:43:47:282	P02-Terka-scrrec.mkv	P02-Terka	948.9	635.9	-	-	-	-	-	-
1386215.8	08:43:47:288	P02-Terka-scrrec.mkv	P02-Terka	945.9	639.8	-	-	-	-	-	-
1386219.7	08:43:47:291	P02-Terka-scrrec.mkv	P02-Terka	928.2	647.9	-	-	-	-	-	-
1386223.4	08:43:47:295	P02-Terka-scrrec.mkv	P02-Terka	897.8	649.1	-	-	-	-	-	-
1386228.9	08:43:47:301	P02-Terka-scrrec.mkv	P02-Terka	867.5	650.7	-	-	-	-	-	-
1386233.0	08:43:47:305	P02-Terka-scrrec.mkv	P02-Terka	841.5	651.2	-	-	-	-	-	-
1386237.3	08:43:47:309	P02-Terka-scrrec.mkv	P02-Terka	826.0	653.3	-	-	-	-	-	-
1386241.0	08:43:47:313	P02-Terka-scrrec.mkv	P02-Terka	810.9	654.9	-	-	-	-	-	-
1386246.5	08:43:47:318	P02-Terka-scrrec.mkv	P02-Terka	800.1	655.1	-	-	-	-	-	-
1386250.6	08:43:47:322	P02-Terka-scrrec.mkv	P02-Terka	800.7	656.6	-	-	-	-	-	-
1386254.5	08:43:47:326	P02-Terka-scrrec.mkv	P02-Terka	795.9	656.4	-	-	-	-	-	-
1386259.8	08:43:47:332	P02-Terka-scrrec.mkv	P02-Terka	792.5	656.1	-	-	-	-	-	-
1386265.2	08:43:47:337	P02-Terka-scrrec.mkv	P02-Terka	794.6	658.1	-	-	-	-	-	-
1386270.9	08:43:47:343	P02-Terka-scrrec.mkv	P02-Terka	792.8	656.4	-	-	-	-	-	-
1386274.9	08:43:47:347	P02-Terka-scrrec.mkv	P02-Terka	789.5	657.5	-	-	-	-	-	-
1386278.6	08:43:47:350	P02-Terka-scrrec.mkv	P02-Terka	789.2	656.1	-	-	-	-	-	-
1386283.9	08:43:47:356	P02-Terka-scrrec.mkv	P02-Terka	786.9	655.9	-	-	-	-	-	-
1386287.8	08:43:47:360	P02-Terka-scrrec.mkv	P02-Terka	785.0	657.2	-	-	-	-	-	-
1386291.6	08:43:47:363	P02-Terka-scrrec.mkv	P02-Terka	784.0	655.0	-	-	-	-	-	-
1386295.4	08:43:47:367	P02-Terka-scrrec.mkv	P02-Terka	784.1	655.7	-	-	-	-	-	-
1386300.9	08:43:47:373	P02-Terka-scrrec.mkv	P02-Terka	783.6	653.4	-	-	-	-	-	-
1386305.1	08:43:47:377	P02-Terka-scrrec.mkv	P02-Terka	783.8	653.8	-	-	-	-	-	-
1386308.8	08:43:47:381	P02-Terka-scrrec.mkv	P02-Terka	784.0	654.9	-	-	-	-	-	-
1386312.4	08:43:47:384	P02-Terka-scrrec.mkv	P02-Terka	783.5	653.8	-	-	-	-	-	-
1386318.0	08:43:47:390	P02-Terka-scrrec.mkv	P02-Terka	783.8	653.2	-	-	-	-	-	-
1386321.9	08:43:47:394	P02-Terka-scrrec.mkv	P02-Terka	784.1	649.4	-	-	-	-	-	-
1386325.7	08:43:47:397	P02-Terka-scrrec.mkv	P02-Terka	784.8	651.0	-	-	-	-	-	-
1386329.5	08:43:47:401	P02-Terka-scrrec.mkv	P02-Terka	785.9	648.6	-	-	-	-	-	-
1386334.8	08:43:47:407	P02-Terka-scrrec.mkv	P02-Terka	786.4	648.8	-	-	-	-	-	-
1386340.4	08:43:47:412	P02-Terka-scrrec.mkv	P02-Terka	787.3	650.1	-	-	-	-	-	-
1386344.0	08:43:47:416	P02-Terka-scrrec.mkv	P02-Terka	787.6	648.6	-	-	-	-	-	-
1386349.7	08:43:47:421	P02-Terka-scrrec.mkv	P02-Terka	788.4	652.1	-	-	-	-	-	-
1386353.6	08:43:47:425	P02-Terka-scrrec.mkv	P02-Terka	788.6	650.4	-	-	-	-	-	-
1386357.5	08:43:47:429	P02-Terka-scrrec.mkv	P02-Terka	788.6	653.3	-	-	-	-	-	-
1386361.6	08:43:47:433	P02-Terka-scrrec.mkv	P02-Terka	788.4	650.5	-	-	-	-	-	-
1386366.9	08:43:47:439	P02-Terka-scrrec.mkv	P02-Terka	789.5	651.7	-	-	-	-	-	-
1386370.7	08:43:47:443	P02-Terka-scrrec.mkv	P02-Terka	791.3	653.3	-	-	-	-	-	-
1386374.8	08:43:47:447	P02-Terka-scrrec.mkv	P02-Terka	792.6	654.8	-	-	-	-	-	-
1386378.6	08:43:47:450	P02-Terka-scrrec.mkv	P02-Terka	793.9	655.3	-	-	-	-	-	-
1386384.1	08:43:47:456	P02-Terka-scrrec.mkv	P02-Terka	795.4	656.1	-	-	-	-	-	-
1386389.4	08:43:47:461	P02-Terka-scrrec.mkv	P02-Terka	797.3	658.1	-	-	-	-	-	-
1386393.3	08:43:47:465	P02-Terka-scrrec.mkv	P02-Terka	797.6	658.5	-	-	-	-	-	-
1386397.1	08:43:47:469	P02-Terka-scrrec.mkv	P02-Terka	798.0	658.9	-	-	-	-	-	-
1386402.6	08:43:47:474	P02-Terka-scrrec.mkv	P02-Terka	799.6	656.9	-	-	-	-	-	-
1386408.0	08:43:47:480	P02-Terka-scrrec.mkv	P02-Terka	801.3	654.7	-	-	-	-	-	-
1386412.0	08:43:47:484	P02-Terka-scrrec.mkv	P02-Terka	802.2	654.3	-	-	-	-	-	-
1386415.7	08:43:47:488	P02-Terka-scrrec.mkv	P02-Terka	802.1	652.4	-	-	-	-	-	-
1386421.3	08:43:47:493	P02-Terka-scrrec.mkv	P02-Terka	801.5	651.8	-	-	-	-	-	-
1386425.1	08:43:47:497	P02-Terka-scrrec.mkv	P02-Terka	801.6	651.6	-	-	-	-	-	-
1386429.1	08:43:47:501	P02-Terka-scrrec.mkv	P02-Terka	801.5	649.3	-	-	-	-	-	-
