Trial Start Raw Time [ms]	Trial Start Time of Day [h:m:s:ms]	Stimulus	Participant	Index	Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Fixation Position X [px]	Fixation Position Y [px]	Saccade Start Position X [px]	Saccade Start Position Y [px]	Saccade End Position X [px]	Saccade End Position Y [px]	Saccade Amplitude [°]	Saccade Acceleration Average [°/s²]	Saccade Acceleration Peak [°/s²]	Saccade Deceleration Peak [°/s²]	Saccade Velocity Average [°/s]	Saccade Velocity Peak [°/s]	Saccade Peak Velocity at [%]	Annotation Name	Annotation Description	Annotation Tags
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	10	5089.4	5351.0	261.6	955.9	581.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	11	5351.0	5376.3	25.3	-	-	927.5	592.0	965.6	604.4	0.8	1403.4	1844.5	-1349.5	32.2	49.1	54.2	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	12	5376.3	5423.8	47.5	-	-	965.6	604.4	798.7	531.0	4.7	7542.9	12225.4	-12057.4	99.4	284.3	48.6	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	11	5423.8	5773.7	349.9	799.2	539.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	13	5773.7	5826.2	52.5	-	-	791.0	546.1	0.0	0.0	33.6	42022.2	69684.4	-96941.6	639.8	2281.6	75.0	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	2	5826.2	6101.0	274.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	14	6101.0	6164.5	63.5	-	-	0.0	0.0	844.1	726.1	39.2	41449.4	104320.1	-79893.7	616.9	2464.4	24.8	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	15	6164.5	6209.0	44.5	-	-	844.1	726.1	843.3	678.4	1.9	1123.8	4197.0	-2070.8	42.2	77.6	22.0	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	16	6209.0	6253.2	44.1	-	-	843.3	678.4	821.9	671.5	3.5	3727.4	5052.5	-5407.9	78.4	158.3	73.0	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	17	6253.2	6294.0	40.8	-	-	821.9	671.5	816.2	669.7	3.5	3974.9	5611.0	-7438.0	85.6	191.1	42.1	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	12	6294.0	6363.0	69.0	828.4	669.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	18	6363.0	6410.6	47.6	-	-	830.7	675.7	0.0	0.0	34.1	51120.7	78516.7	-92565.4	716.3	2186.5	64.2	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	3	6410.6	6853.1	442.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	19	6853.1	6894.9	41.7	-	-	0.0	0.0	0.0	0.0	57.3	75935.5	124129.5	-119429.5	1371.5	2915.8	35.5	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	20	6912.7	6963.6	50.9	-	-	0.0	0.0	1493.1	1134.2	43.1	50554.8	79946.0	-72706.9	847.2	1987.8	57.0	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	21	7336.2	7401.6	65.4	-	-	0.0	0.0	953.9	543.5	37.7	37197.0	94222.4	-67793.0	575.7	2223.7	24.2	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	13	7401.6	7825.6	423.9	931.4	551.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	8	7472.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	22	7825.6	7870.6	45.0	-	-	927.9	548.9	847.8	537.5	2.4	3379.8	6113.8	-5156.6	53.2	135.0	38.5	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	14	7870.6	8100.5	229.9	825.5	506.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	23	8100.5	8133.2	32.7	-	-	812.5	494.8	834.6	301.5	3.9	8539.2	11781.6	-11286.1	120.2	255.3	57.6	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	15	8133.2	8280.3	147.1	840.9	313.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	24	8280.3	8307.1	26.8	-	-	835.6	305.6	723.2	291.5	2.3	5625.2	7728.5	-7413.7	86.6	172.1	48.5	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	16	8307.1	8799.9	492.8	700.9	263.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	25	8799.9	8863.8	63.9	-	-	690.5	245.9	1316.7	755.9	16.8	12769.7	21996.7	-20493.1	263.5	478.6	52.2	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	17	8915.7	9071.5	155.7	1361.1	746.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	26	9071.5	9108.5	37.0	-	-	1375.8	730.9	1302.4	726.8	2.3	3300.5	5991.8	-5348.3	63.2	155.6	36.6	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	9	9112.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	27	9126.1	9205.5	79.4	-	-	1265.2	751.6	1222.0	752.9	4.5	1767.0	2623.5	-3766.7	57.1	113.9	66.2	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	28	9284.7	9338.4	53.7	-	-	1270.4	751.3	1509.5	554.3	7.9	10078.1	17413.5	-17183.5	147.2	386.4	49.1	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	18	9357.3	9531.2	174.0	1533.3	584.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	29	9531.2	9605.2	74.0	-	-	1528.0	598.2	629.5	291.1	20.5	12842.2	22425.9	-18703.5	277.0	558.8	43.9	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	19	9605.2	9751.5	146.2	617.8	285.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	30	9751.5	9790.8	39.3	-	-	618.7	290.7	442.4	221.6	4.4	8050.9	11024.2	-10670.8	111.9	227.8	45.7	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	20	9790.8	9984.3	193.6	444.4	235.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	31	9984.3	10007.6	23.3	-	-	455.8	263.0	519.0	286.8	1.2	2430.6	4261.1	-2854.6	52.3	103.6	66.9	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	21	10007.6	10233.4	225.8	490.7	286.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	32	10233.4	10287.6	54.2	-	-	493.5	280.5	1080.3	295.4	13.0	14954.5	24369.1	-18611.8	239.5	540.2	43.5	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	33	10287.6	10317.1	29.5	-	-	1080.3	295.4	1136.5	289.0	0.9	2480.1	100.8	-8850.9	31.8	60.6	52.3	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	22	10317.1	10457.7	140.6	1131.5	324.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	34	10517.4	10541.8	24.4	-	-	1220.3	344.2	1139.8	344.0	0.8	1430.0	6330.9	47.0	33.3	54.0	50.6	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	35	10541.8	10611.6	69.8	-	-	1139.8	344.0	1346.2	390.2	6.2	4515.7	10227.2	-8113.8	89.0	247.5	27.4	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	23	10611.6	10842.8	231.2	1343.1	390.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	36	10842.8	10913.8	71.1	-	-	1324.9	407.6	1679.8	411.4	9.6	8808.7	21169.6	-18770.3	134.9	450.7	30.4	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	24	10913.8	11111.5	197.7	1660.6	429.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	37	11111.5	11189.7	78.2	-	-	1665.7	448.4	862.9	895.6	20.2	12906.7	29703.6	-16736.8	258.0	665.9	33.0	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	25	11189.7	11416.9	227.2	859.0	881.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	38	11416.9	11505.5	88.6	-	-	862.8	885.1	1195.0	965.7	16.3	8342.2	23447.0	-16807.5	184.0	531.5	25.9	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	26	11505.5	11563.5	58.0	1210.9	986.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	39	11631.1	11734.0	102.9	-	-	1197.0	985.7	1059.6	883.5	9.2	3801.4	9867.4	-8905.7	89.5	258.4	71.7	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	27	11734.0	11899.3	165.4	1013.4	858.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	40	11899.3	11941.9	42.6	-	-	1001.6	822.4	1055.3	917.6	4.6	5556.3	10077.5	-7484.6	107.9	236.3	37.5	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	41	11941.9	11972.4	30.5	-	-	1055.3	917.6	1102.4	918.6	1.1	1798.7	933.2	-3545.8	35.6	51.1	56.1	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	28	11972.4	12081.2	108.7	1115.5	920.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	42	12123.5	12160.3	36.8	-	-	1116.9	932.6	1107.2	1037.1	3.9	3623.3	7789.5	-2671.1	104.8	187.2	38.6	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	43	12178.9	12213.6	34.8	-	-	1048.4	919.3	1085.2	941.5	1.2	1773.6	1166.7	-4955.1	34.0	88.6	49.9	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	44	12235.1	12284.1	49.0	-	-	1062.7	933.5	1116.8	1006.6	1.8	1297.6	2286.2	-1890.4	36.6	69.4	27.6	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	45	12293.8	12346.9	53.1	-	-	1117.8	1004.0	1054.9	904.6	3.0	2011.6	3246.0	-4347.6	56.4	127.2	57.2	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	46	12396.6	12549.8	153.2	-	-	1079.8	933.0	1209.4	996.6	8.2	1175.1	2310.8	-2145.2	53.3	97.1	61.6	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	47	12549.8	12711.7	162.0	-	-	1209.4	996.6	1093.2	869.3	16.1	3656.9	12938.6	-12998.6	99.7	404.3	44.1	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	48	12765.1	12788.1	23.0	-	-	1075.7	877.9	1156.7	867.5	3.0	6923.6	11692.4	-8778.4	129.8	244.7	66.9	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	49	12809.6	12833.2	23.6	-	-	1145.4	881.2	1250.0	780.5	1.7	3318.2	2239.2	-6517.5	71.2	185.8	32.6	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	29	12833.2	14019.1	1185.9	1229.3	806.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	30	14053.4	14419.6	366.2	1244.8	789.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	50	14419.6	14450.9	31.2	-	-	1230.1	794.3	1359.6	807.5	2.5	5046.1	7131.4	-6822.1	80.8	166.2	56.4	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	31	14450.9	14643.8	192.9	1345.4	832.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	51	14643.8	14682.7	39.0	-	-	1331.8	846.2	1148.1	498.7	8.3	15734.9	22338.8	-20288.6	213.3	501.2	54.7	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	52	14682.7	14734.5	51.7	-	-	1148.1	498.7	1017.7	643.0	4.2	3725.5	4911.8	-12581.8	80.4	164.5	47.4	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	53	14748.0	14773.7	25.7	-	-	1041.4	637.4	1067.6	602.8	0.7	902.5	845.4	-1957.1	28.2	60.7	45.6	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	54	14908.3	15003.5	95.1	-	-	1003.2	618.8	930.4	490.2	7.7	3370.7	6976.5	-7170.6	80.6	193.5	40.6	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	55	15045.3	15071.5	26.1	-	-	919.8	496.3	929.9	494.6	0.9	651.2	1213.6	-771.6	32.6	61.4	68.9	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	32	15173.6	15369.4	195.7	444.1	713.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	56	15369.4	15422.2	52.8	-	-	441.4	714.4	277.5	559.0	5.4	6477.1	11103.6	-9021.7	102.3	263.9	33.5	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	33	15422.2	15573.2	151.0	293.3	537.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	34	15623.2	15698.0	74.8	182.6	534.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	57	15698.0	15728.8	30.7	-	-	203.7	576.8	197.4	421.3	2.8	3316.2	8034.7	-1241.7	91.6	178.3	51.4	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	58	15728.8	15769.8	41.0	-	-	197.4	421.3	203.3	586.6	4.9	5777.7	9553.1	-12963.7	119.2	318.4	71.2	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	35	15769.8	15916.5	146.8	216.6	584.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	59	15916.5	15964.5	48.0	-	-	226.6	582.9	294.9	867.6	6.4	10478.2	17723.4	-17293.6	134.1	393.1	45.7	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	36	15964.5	16166.1	201.6	308.5	891.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	10	16182.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	37	16187.7	16379.9	192.1	288.2	917.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	60	16379.9	16414.8	35.0	-	-	276.6	930.5	293.9	552.9	7.1	15386.8	21653.7	-21109.3	202.9	476.8	49.8	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	38	16414.8	16713.3	298.5	366.3	582.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	61	16713.3	16803.8	90.4	-	-	423.8	588.4	80.6	-19.4	18.4	10154.9	25580.3	-20426.2	203.5	562.2	24.3	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	62	16826.8	16869.9	43.0	-	-	31.7	2.7	33.5	22.0	1.5	1316.7	2708.6	-2357.0	35.4	84.3	61.8	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	63	16869.9	16892.8	23.0	-	-	33.5	22.0	-10.8	9.7	0.6	939.3	1702.7	128.4	27.1	58.1	62.5	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	64	16892.8	16950.0	57.1	-	-	-10.8	9.7	34.5	13.3	1.9	459.4	128.4	-1626.3	32.5	40.2	50.8	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	39	16950.0	17010.6	60.6	19.3	32.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	65	17010.6	17047.9	37.3	-	-	7.1	41.0	62.8	42.6	1.2	1280.2	1895.2	-2015.9	31.3	57.3	55.5	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	66	17058.2	17204.1	145.9	-	-	63.1	40.4	1782.7	97.5	57.8	12645.7	33587.3	-21276.2	395.9	812.9	23.5	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	67	17204.1	17262.8	58.7	-	-	1782.7	97.5	1790.3	104.7	41.4	36446.5	52084.8	-49908.7	705.3	1223.5	52.1	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	68	17276.8	17339.9	63.2	-	-	1777.2	107.2	1910.0	38.9	12.0	11965.6	21310.0	-22691.8	190.8	498.3	41.1	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	40	17339.9	17429.5	89.5	1901.5	38.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	69	17429.5	17508.7	79.2	-	-	1900.1	42.4	1666.3	1022.6	23.5	17891.6	32255.9	-31145.3	296.8	742.7	57.3	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	70	17508.7	17542.5	33.8	-	-	1666.3	1022.6	1698.8	1042.5	1.0	612.6	363.4	-1543.3	30.8	52.3	24.0	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	41	17542.5	17619.6	77.1	1696.3	1053.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	71	17619.6	17681.0	61.3	-	-	1702.0	1057.6	1899.2	1117.6	7.0	6865.4	15514.1	-11650.1	114.9	327.9	28.8	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	42	17681.0	17790.9	110.0	1899.5	1118.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	72	17790.9	17882.6	91.7	-	-	1897.1	1123.4	749.3	457.8	29.4	16050.2	40191.4	-21708.4	321.1	853.4	30.4	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	73	17899.8	17996.3	96.6	-	-	772.7	464.0	800.2	413.1	10.8	4825.3	9906.7	-13663.3	112.0	342.8	70.0	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	74	18042.1	18112.8	70.7	-	-	793.2	445.5	826.7	213.7	6.3	3432.9	5352.5	-5445.4	88.6	192.7	42.4	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	75	18127.3	18197.4	70.1	-	-	831.7	214.4	803.9	144.7	2.2	1083.4	2036.2	-1798.7	31.6	66.8	31.9	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	11	18160.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	76	18380.8	18419.7	38.9	-	-	948.8	321.7	783.5	304.1	4.2	7446.5	12335.4	-11326.6	106.9	290.7	35.8	-	-	-
1671852.2	08:48:32:928	P03-Radek-scrrec.mkv	P03-Radek	43	18419.7	18474.3	54.6	785.9	292.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-
