RecordingTime [ms]	Time of Day [h:m:s:ms]	Stimulus	Participant	Point of Regard Right X [px]	Point of Regard Right Y [px]	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Content
2152863.2	08:56:33:943	P04-Kuba-scrrec.mkv	P04-Kuba	935.9	495.0	-	-	-	-	-	-
2152869.2	08:56:33:949	P04-Kuba-scrrec.mkv	P04-Kuba	937.5	496.6	-	-	-	-	-	-
2152874.6	08:56:33:955	P04-Kuba-scrrec.mkv	P04-Kuba	937.6	499.3	-	-	-	-	-	-
2152878.3	08:56:33:958	P04-Kuba-scrrec.mkv	P04-Kuba	936.3	500.0	-	-	-	-	-	-
2152882.3	08:56:33:962	P04-Kuba-scrrec.mkv	P04-Kuba	933.9	499.5	-	-	-	-	-	-
2152886.3	08:56:33:966	P04-Kuba-scrrec.mkv	P04-Kuba	928.6	499.1	-	-	-	-	-	-
2152890.2	08:56:33:970	P04-Kuba-scrrec.mkv	P04-Kuba	924.7	498.6	-	-	-	-	-	-
2152894.3	08:56:33:974	P04-Kuba-scrrec.mkv	P04-Kuba	921.6	497.6	-	-	-	-	-	-
2152898.3	08:56:33:978	P04-Kuba-scrrec.mkv	P04-Kuba	920.6	497.2	-	-	-	-	-	-
2152902.3	08:56:33:982	P04-Kuba-scrrec.mkv	P04-Kuba	924.2	497.0	-	-	-	-	-	-
2152906.3	08:56:33:986	P04-Kuba-scrrec.mkv	P04-Kuba	923.4	496.9	-	-	-	-	-	-
2152910.2	08:56:33:990	P04-Kuba-scrrec.mkv	P04-Kuba	921.7	495.4	-	-	-	-	-	-
2152914.2	08:56:33:994	P04-Kuba-scrrec.mkv	P04-Kuba	921.0	494.3	-	-	-	-	-	-
2152918.2	08:56:33:998	P04-Kuba-scrrec.mkv	P04-Kuba	919.6	493.8	-	-	-	-	-	-
2152923.8	08:56:34:004	P04-Kuba-scrrec.mkv	P04-Kuba	917.7	491.7	-	-	-	-	-	-
2152927.6	08:56:34:008	P04-Kuba-scrrec.mkv	P04-Kuba	920.4	491.8	-	-	-	-	-	-
2152931.5	08:56:34:012	P04-Kuba-scrrec.mkv	P04-Kuba	919.2	491.3	-	-	-	-	-	-
2152937.1	08:56:34:017	P04-Kuba-scrrec.mkv	P04-Kuba	919.7	491.6	-	-	-	-	-	-
2152942.9	08:56:34:023	P04-Kuba-scrrec.mkv	P04-Kuba	931.3	489.9	-	-	-	-	-	-
2152948.2	08:56:34:028	P04-Kuba-scrrec.mkv	P04-Kuba	933.4	489.2	-	-	-	-	-	-
2152951.9	08:56:34:032	P04-Kuba-scrrec.mkv	P04-Kuba	945.2	489.4	-	-	-	-	-	-
2152955.9	08:56:34:036	P04-Kuba-scrrec.mkv	P04-Kuba	953.0	489.2	-	-	-	-	-	-
2152959.8	08:56:34:040	P04-Kuba-scrrec.mkv	P04-Kuba	947.3	492.6	-	-	-	-	-	-
2152963.8	08:56:34:044	P04-Kuba-scrrec.mkv	P04-Kuba	954.2	491.5	-	-	-	-	-	-
2152967.6	08:56:34:048	P04-Kuba-scrrec.mkv	P04-Kuba	960.1	497.2	-	-	-	-	-	-
2152971.3	08:56:34:051	P04-Kuba-scrrec.mkv	P04-Kuba	957.3	497.4	-	-	-	-	-	-
2152977.0	08:56:34:057	P04-Kuba-scrrec.mkv	P04-Kuba	960.4	503.1	-	-	-	-	-	-
2152980.8	08:56:34:061	P04-Kuba-scrrec.mkv	P04-Kuba	960.6	502.8	-	-	-	-	-	-
2152984.4	08:56:34:064	P04-Kuba-scrrec.mkv	P04-Kuba	961.3	506.1	-	-	-	-	-	-
2152988.4	08:56:34:068	P04-Kuba-scrrec.mkv	P04-Kuba	961.2	505.6	-	-	-	-	-	-
2152993.9	08:56:34:074	P04-Kuba-scrrec.mkv	P04-Kuba	963.3	507.2	-	-	-	-	-	-
2152999.4	08:56:34:079	P04-Kuba-scrrec.mkv	P04-Kuba	962.7	508.0	-	-	-	-	-	-
2153003.1	08:56:34:083	P04-Kuba-scrrec.mkv	P04-Kuba	958.9	512.4	-	-	-	-	-	-
2153006.9	08:56:34:087	P04-Kuba-scrrec.mkv	P04-Kuba	943.3	511.3	-	-	-	-	-	-
2153012.6	08:56:34:093	P04-Kuba-scrrec.mkv	P04-Kuba	935.7	513.1	-	-	-	-	-	-
2153018.1	08:56:34:098	P04-Kuba-scrrec.mkv	P04-Kuba	933.4	514.2	-	-	-	-	-	-
2153021.8	08:56:34:102	P04-Kuba-scrrec.mkv	P04-Kuba	926.4	515.1	-	-	-	-	-	-
2153025.8	08:56:34:106	P04-Kuba-scrrec.mkv	P04-Kuba	921.9	514.7	-	-	-	-	-	-
2153031.5	08:56:34:112	P04-Kuba-scrrec.mkv	P04-Kuba	919.3	513.3	-	-	-	-	-	-
2153035.4	08:56:34:116	P04-Kuba-scrrec.mkv	P04-Kuba	924.0	509.4	-	-	-	-	-	-
2153039.2	08:56:34:119	P04-Kuba-scrrec.mkv	P04-Kuba	923.5	509.3	-	-	-	-	-	-
2153043.0	08:56:34:123	P04-Kuba-scrrec.mkv	P04-Kuba	926.4	509.3	-	-	-	-	-	-
2153048.7	08:56:34:129	P04-Kuba-scrrec.mkv	P04-Kuba	923.3	514.2	-	-	-	-	-	-
2153052.4	08:56:34:133	P04-Kuba-scrrec.mkv	P04-Kuba	921.3	516.1	-	-	-	-	-	-
2153056.1	08:56:34:136	P04-Kuba-scrrec.mkv	P04-Kuba	923.5	518.0	-	-	-	-	-	-
2153061.4	08:56:34:142	P04-Kuba-scrrec.mkv	P04-Kuba	926.2	517.0	-	-	-	-	-	-
2153067.2	08:56:34:147	P04-Kuba-scrrec.mkv	P04-Kuba	929.9	522.4	-	-	-	-	-	-
2153072.8	08:56:34:153	P04-Kuba-scrrec.mkv	P04-Kuba	937.1	521.6	-	-	-	-	-	-
2153076.4	08:56:34:157	P04-Kuba-scrrec.mkv	P04-Kuba	938.4	512.4	-	-	-	-	-	-
2153080.4	08:56:34:161	P04-Kuba-scrrec.mkv	P04-Kuba	940.0	511.3	-	-	-	-	-	-
2153086.1	08:56:34:166	P04-Kuba-scrrec.mkv	P04-Kuba	943.7	516.8	-	-	-	-	-	-
2153089.9	08:56:34:170	P04-Kuba-scrrec.mkv	P04-Kuba	946.0	517.7	-	-	-	-	-	-
2153093.6	08:56:34:174	P04-Kuba-scrrec.mkv	P04-Kuba	946.7	516.2	-	-	-	-	-	-
2153097.4	08:56:34:177	P04-Kuba-scrrec.mkv	P04-Kuba	948.8	517.1	-	-	-	-	-	-
2153101.5	08:56:34:182	P04-Kuba-scrrec.mkv	P04-Kuba	951.1	511.0	-	-	-	-	-	-
2153105.4	08:56:34:186	P04-Kuba-scrrec.mkv	P04-Kuba	951.9	510.5	-	-	-	-	-	-
2153109.1	08:56:34:189	P04-Kuba-scrrec.mkv	P04-Kuba	947.9	506.7	-	-	-	-	-	-
2153112.9	08:56:34:193	P04-Kuba-scrrec.mkv	P04-Kuba	942.1	506.1	-	-	-	-	-	-
2153116.8	08:56:34:197	P04-Kuba-scrrec.mkv	P04-Kuba	939.0	505.2	-	-	-	-	-	-
2153122.3	08:56:34:202	P04-Kuba-scrrec.mkv	P04-Kuba	931.7	505.4	-	-	-	-	-	-
2153127.7	08:56:34:208	P04-Kuba-scrrec.mkv	P04-Kuba	932.5	505.7	-	-	-	-	-	-
2153131.7	08:56:34:212	P04-Kuba-scrrec.mkv	P04-Kuba	924.4	503.5	-	-	-	-	-	-
2153135.6	08:56:34:216	P04-Kuba-scrrec.mkv	P04-Kuba	920.2	501.7	-	-	-	-	-	-
2153139.4	08:56:34:220	P04-Kuba-scrrec.mkv	P04-Kuba	917.2	500.2	-	-	-	-	-	-
2153143.1	08:56:34:223	P04-Kuba-scrrec.mkv	P04-Kuba	915.7	495.8	-	-	-	-	-	-
2153146.9	08:56:34:227	P04-Kuba-scrrec.mkv	P04-Kuba	915.4	493.7	-	-	-	-	-	-
2153151.3	08:56:34:231	P04-Kuba-scrrec.mkv	P04-Kuba	913.9	492.4	-	-	-	-	-	-
2153157.2	08:56:34:237	P04-Kuba-scrrec.mkv	P04-Kuba	915.0	490.7	-	-	-	-	-	-
2153161.0	08:56:34:241	P04-Kuba-scrrec.mkv	P04-Kuba	919.1	493.8	-	-	-	-	-	-
2153164.9	08:56:34:245	P04-Kuba-scrrec.mkv	P04-Kuba	931.6	500.1	-	-	-	-	-	-
2153168.7	08:56:34:249	P04-Kuba-scrrec.mkv	P04-Kuba	944.7	542.2	-	-	-	-	-	-
2153174.3	08:56:34:254	P04-Kuba-scrrec.mkv	P04-Kuba	956.2	548.7	-	-	-	-	-	-
2153178.1	08:56:34:258	P04-Kuba-scrrec.mkv	P04-Kuba	956.0	546.2	-	-	-	-	-	-
2153182.1	08:56:34:262	P04-Kuba-scrrec.mkv	P04-Kuba	959.6	546.4	-	-	-	-	-	-
2153187.4	08:56:34:268	P04-Kuba-scrrec.mkv	P04-Kuba	964.8	547.7	-	-	-	-	-	-
2153192.8	08:56:34:273	P04-Kuba-scrrec.mkv	P04-Kuba	966.9	553.8	-	-	-	-	-	-
2153198.2	08:56:34:278	P04-Kuba-scrrec.mkv	P04-Kuba	966.1	558.1	-	-	-	-	-	-
2153202.1	08:56:34:282	P04-Kuba-scrrec.mkv	P04-Kuba	965.3	559.6	-	-	-	-	-	-
2153206.2	08:56:34:286	P04-Kuba-scrrec.mkv	P04-Kuba	967.3	558.7	-	-	-	-	-	-
2153210.1	08:56:34:290	P04-Kuba-scrrec.mkv	P04-Kuba	966.9	560.6	-	-	-	-	-	-
2153214.1	08:56:34:294	P04-Kuba-scrrec.mkv	P04-Kuba	962.3	558.2	-	-	-	-	-	-
2153218.1	08:56:34:298	P04-Kuba-scrrec.mkv	P04-Kuba	961.6	556.2	-	-	-	-	-	-
2153222.2	08:56:34:302	P04-Kuba-scrrec.mkv	P04-Kuba	956.1	556.7	-	-	-	-	-	-
2153227.4	08:56:34:307	P04-Kuba-scrrec.mkv	P04-Kuba	954.5	557.2	-	-	-	-	-	-
2153231.1	08:56:34:311	P04-Kuba-scrrec.mkv	P04-Kuba	951.3	558.8	-	-	-	-	-	-
2153234.9	08:56:34:315	P04-Kuba-scrrec.mkv	P04-Kuba	953.4	559.2	-	-	-	-	-	-
2153238.5	08:56:34:319	P04-Kuba-scrrec.mkv	P04-Kuba	951.2	558.8	-	-	-	-	-	-
2153243.8	08:56:34:324	P04-Kuba-scrrec.mkv	P04-Kuba	954.1	560.1	-	-	-	-	-	-
2153248.2	08:56:34:328	P04-Kuba-scrrec.mkv	P04-Kuba	956.2	559.4	-	-	-	-	-	-
2153251.9	08:56:34:332	P04-Kuba-scrrec.mkv	P04-Kuba	955.8	559.5	-	-	-	-	-	-
2153255.6	08:56:34:336	P04-Kuba-scrrec.mkv	P04-Kuba	959.0	559.8	-	-	-	-	-	-
2153260.2	08:56:34:340	P04-Kuba-scrrec.mkv	P04-Kuba	961.8	564.8	-	-	-	-	-	-
2153263.9	08:56:34:344	P04-Kuba-scrrec.mkv	P04-Kuba	963.3	565.1	-	-	-	-	-	-
2153267.5	08:56:34:348	P04-Kuba-scrrec.mkv	P04-Kuba	963.9	566.4	-	-	-	-	-	-
2153271.4	08:56:34:352	P04-Kuba-scrrec.mkv	P04-Kuba	964.7	564.8	-	-	-	-	-	-
2153275.1	08:56:34:355	P04-Kuba-scrrec.mkv	P04-Kuba	966.1	565.6	-	-	-	-	-	-
2153280.3	08:56:34:360	P04-Kuba-scrrec.mkv	P04-Kuba	966.8	567.2	-	-	-	-	-	-
2153284.0	08:56:34:364	P04-Kuba-scrrec.mkv	P04-Kuba	966.9	567.3	-	-	-	-	-	-
2153287.7	08:56:34:368	P04-Kuba-scrrec.mkv	P04-Kuba	965.0	567.5	-	-	-	-	-	-
2153291.3	08:56:34:371	P04-Kuba-scrrec.mkv	P04-Kuba	964.4	568.1	-	-	-	-	-	-
2153296.5	08:56:34:377	P04-Kuba-scrrec.mkv	P04-Kuba	966.0	568.2	-	-	-	-	-	-
2153300.4	08:56:34:381	P04-Kuba-scrrec.mkv	P04-Kuba	969.6	569.7	-	-	-	-	-	-
2153304.2	08:56:34:384	P04-Kuba-scrrec.mkv	P04-Kuba	971.0	570.0	-	-	-	-	-	-
2153308.6	08:56:34:389	P04-Kuba-scrrec.mkv	P04-Kuba	981.5	570.3	-	-	-	-	-	-
2153313.9	08:56:34:394	P04-Kuba-scrrec.mkv	P04-Kuba	980.8	572.2	-	-	-	-	-	-
2153319.9	08:56:34:400	P04-Kuba-scrrec.mkv	P04-Kuba	981.2	572.1	-	-	-	-	-	-
2153323.6	08:56:34:404	P04-Kuba-scrrec.mkv	P04-Kuba	979.9	573.6	-	-	-	-	-	-
2153327.2	08:56:34:407	P04-Kuba-scrrec.mkv	P04-Kuba	982.9	574.8	-	-	-	-	-	-
2153332.4	08:56:34:413	P04-Kuba-scrrec.mkv	P04-Kuba	981.8	576.0	-	-	-	-	-	-
2153336.3	08:56:34:416	P04-Kuba-scrrec.mkv	P04-Kuba	982.7	576.7	-	-	-	-	-	-
2153339.9	08:56:34:420	P04-Kuba-scrrec.mkv	P04-Kuba	983.0	574.8	-	-	-	-	-	-
2153343.5	08:56:34:424	P04-Kuba-scrrec.mkv	P04-Kuba	982.4	574.9	-	-	-	-	-	-
2153348.8	08:56:34:429	P04-Kuba-scrrec.mkv	P04-Kuba	980.2	574.6	-	-	-	-	-	-
2153352.7	08:56:34:433	P04-Kuba-scrrec.mkv	P04-Kuba	979.7	574.5	-	-	-	-	-	-
2153356.7	08:56:34:437	P04-Kuba-scrrec.mkv	P04-Kuba	976.7	573.6	-	-	-	-	-	-
2153360.2	08:56:34:440	P04-Kuba-scrrec.mkv	P04-Kuba	974.1	573.0	-	-	-	-	-	-
2153365.6	08:56:34:446	P04-Kuba-scrrec.mkv	P04-Kuba	972.2	573.5	-	-	-	-	-	-
2153369.6	08:56:34:450	P04-Kuba-scrrec.mkv	P04-Kuba	970.2	572.7	-	-	-	-	-	-
2153375.1	08:56:34:455	P04-Kuba-scrrec.mkv	P04-Kuba	968.1	571.6	-	-	-	-	-	-
2153378.5	08:56:34:459	P04-Kuba-scrrec.mkv	P04-Kuba	967.5	570.8	-	-	-	-	-	-
2153383.8	08:56:34:464	P04-Kuba-scrrec.mkv	P04-Kuba	966.0	571.9	-	-	-	-	-	-
2153389.0	08:56:34:469	P04-Kuba-scrrec.mkv	P04-Kuba	966.1	573.9	-	-	-	-	-	-
2153392.9	08:56:34:473	P04-Kuba-scrrec.mkv	P04-Kuba	964.7	575.8	-	-	-	-	-	-
2153396.5	08:56:34:477	P04-Kuba-scrrec.mkv	P04-Kuba	964.6	577.4	-	-	-	-	-	-
2153401.8	08:56:34:482	P04-Kuba-scrrec.mkv	P04-Kuba	964.3	579.0	-	-	-	-	-	-
2153405.5	08:56:34:486	P04-Kuba-scrrec.mkv	P04-Kuba	965.3	578.5	-	-	-	-	-	-
2153409.1	08:56:34:489	P04-Kuba-scrrec.mkv	P04-Kuba	968.6	578.1	-	-	-	-	-	-
2153412.6	08:56:34:493	P04-Kuba-scrrec.mkv	P04-Kuba	970.7	581.0	-	-	-	-	-	-
2153417.9	08:56:34:498	P04-Kuba-scrrec.mkv	P04-Kuba	970.7	579.1	-	-	-	-	-	-
2153421.8	08:56:34:502	P04-Kuba-scrrec.mkv	P04-Kuba	974.9	582.5	-	-	-	-	-	-
2153425.5	08:56:34:506	P04-Kuba-scrrec.mkv	P04-Kuba	976.1	581.2	-	-	-	-	-	-
2153428.9	08:56:34:509	P04-Kuba-scrrec.mkv	P04-Kuba	978.7	580.4	-	-	-	-	-	-
2153432.6	08:56:34:513	P04-Kuba-scrrec.mkv	P04-Kuba	981.9	582.4	-	-	-	-	-	-
2153436.6	08:56:34:517	P04-Kuba-scrrec.mkv	P04-Kuba	983.3	584.1	-	-	-	-	-	-
2153440.2	08:56:34:520	P04-Kuba-scrrec.mkv	P04-Kuba	983.0	585.3	-	-	-	-	-	-
2153443.9	08:56:34:524	P04-Kuba-scrrec.mkv	P04-Kuba	983.2	584.4	-	-	-	-	-	-
2153447.4	08:56:34:528	P04-Kuba-scrrec.mkv	P04-Kuba	981.0	588.2	-	-	-	-	-	-
2153452.8	08:56:34:533	P04-Kuba-scrrec.mkv	P04-Kuba	982.4	588.1	-	-	-	-	-	-
2153458.1	08:56:34:538	P04-Kuba-scrrec.mkv	P04-Kuba	981.4	589.0	-	-	-	-	-	-
2153462.1	08:56:34:542	P04-Kuba-scrrec.mkv	P04-Kuba	982.9	591.4	-	-	-	-	-	-
2153466.1	08:56:34:546	P04-Kuba-scrrec.mkv	P04-Kuba	982.7	592.3	-	-	-	-	-	-
2153471.5	08:56:34:552	P04-Kuba-scrrec.mkv	P04-Kuba	977.5	592.6	-	-	-	-	-	-
2153475.2	08:56:34:555	P04-Kuba-scrrec.mkv	P04-Kuba	978.0	594.6	-	-	-	-	-	-
2153478.7	08:56:34:559	P04-Kuba-scrrec.mkv	P04-Kuba	974.5	595.0	-	-	-	-	-	-
2153482.1	08:56:34:562	P04-Kuba-scrrec.mkv	P04-Kuba	973.5	594.4	-	-	-	-	-	-
2153487.4	08:56:34:568	P04-Kuba-scrrec.mkv	P04-Kuba	973.2	593.2	-	-	-	-	-	-
2153491.3	08:56:34:571	P04-Kuba-scrrec.mkv	P04-Kuba	970.6	593.9	-	-	-	-	-	-
2153494.9	08:56:34:575	P04-Kuba-scrrec.mkv	P04-Kuba	969.8	595.1	-	-	-	-	-	-
2153500.0	08:56:34:580	P04-Kuba-scrrec.mkv	P04-Kuba	966.4	596.2	-	-	-	-	-	-
2153505.3	08:56:34:585	P04-Kuba-scrrec.mkv	P04-Kuba	964.0	595.9	-	-	-	-	-	-
2153509.5	08:56:34:590	P04-Kuba-scrrec.mkv	P04-Kuba	962.5	594.4	-	-	-	-	-	-
2153513.2	08:56:34:593	P04-Kuba-scrrec.mkv	P04-Kuba	961.8	595.8	-	-	-	-	-	-
2153516.7	08:56:34:597	P04-Kuba-scrrec.mkv	P04-Kuba	961.5	593.7	-	-	-	-	-	-
2153522.1	08:56:34:602	P04-Kuba-scrrec.mkv	P04-Kuba	960.3	593.2	-	-	-	-	-	-
2153526.0	08:56:34:606	P04-Kuba-scrrec.mkv	P04-Kuba	957.1	591.3	-	-	-	-	-	-
2153530.6	08:56:34:611	P04-Kuba-scrrec.mkv	P04-Kuba	956.0	589.1	-	-	-	-	-	-
2153534.1	08:56:34:614	P04-Kuba-scrrec.mkv	P04-Kuba	956.9	589.8	-	-	-	-	-	-
2153539.6	08:56:34:620	P04-Kuba-scrrec.mkv	P04-Kuba	954.8	584.1	-	-	-	-	-	-
2153543.4	08:56:34:624	P04-Kuba-scrrec.mkv	P04-Kuba	949.1	590.9	-	-	-	-	-	-
2153546.9	08:56:34:627	P04-Kuba-scrrec.mkv	P04-Kuba	881.0	588.7	-	-	-	-	-	-
2153550.4	08:56:34:631	P04-Kuba-scrrec.mkv	P04-Kuba	858.9	591.6	-	-	-	-	-	-
2153555.8	08:56:34:636	P04-Kuba-scrrec.mkv	P04-Kuba	851.3	600.4	-	-	-	-	-	-
2153560.6	08:56:34:641	P04-Kuba-scrrec.mkv	P04-Kuba	844.9	600.0	-	-	-	-	-	-
2153565.1	08:56:34:645	P04-Kuba-scrrec.mkv	P04-Kuba	842.1	604.4	-	-	-	-	-	-
2153570.3	08:56:34:650	P04-Kuba-scrrec.mkv	P04-Kuba	841.7	603.2	-	-	-	-	-	-
2153574.3	08:56:34:654	P04-Kuba-scrrec.mkv	P04-Kuba	843.1	607.7	-	-	-	-	-	-
2153577.8	08:56:34:658	P04-Kuba-scrrec.mkv	P04-Kuba	842.9	608.9	-	-	-	-	-	-
2153581.7	08:56:34:662	P04-Kuba-scrrec.mkv	P04-Kuba	842.7	613.9	-	-	-	-	-	-
2153585.4	08:56:34:666	P04-Kuba-scrrec.mkv	P04-Kuba	841.9	617.0	-	-	-	-	-	-
2153589.5	08:56:34:670	P04-Kuba-scrrec.mkv	P04-Kuba	841.8	617.4	-	-	-	-	-	-
2153594.7	08:56:34:675	P04-Kuba-scrrec.mkv	P04-Kuba	839.9	620.7	-	-	-	-	-	-
2153598.2	08:56:34:678	P04-Kuba-scrrec.mkv	P04-Kuba	838.8	624.4	-	-	-	-	-	-
2153602.1	08:56:34:682	P04-Kuba-scrrec.mkv	P04-Kuba	840.0	627.7	-	-	-	-	-	-
2153606.1	08:56:34:686	P04-Kuba-scrrec.mkv	P04-Kuba	839.7	629.8	-	-	-	-	-	-
2153611.4	08:56:34:692	P04-Kuba-scrrec.mkv	P04-Kuba	840.7	631.9	-	-	-	-	-	-
2153615.1	08:56:34:695	P04-Kuba-scrrec.mkv	P04-Kuba	841.6	633.8	-	-	-	-	-	-
2153618.5	08:56:34:699	P04-Kuba-scrrec.mkv	P04-Kuba	840.7	638.3	-	-	-	-	-	-
2153623.4	08:56:34:704	P04-Kuba-scrrec.mkv	P04-Kuba	839.8	642.9	-	-	-	-	-	-
2153628.7	08:56:34:709	P04-Kuba-scrrec.mkv	P04-Kuba	839.0	644.5	-	-	-	-	-	-
2153634.0	08:56:34:714	P04-Kuba-scrrec.mkv	P04-Kuba	839.4	645.6	-	-	-	-	-	-
2153637.6	08:56:34:718	P04-Kuba-scrrec.mkv	P04-Kuba	838.9	649.0	-	-	-	-	-	-
2153641.4	08:56:34:722	P04-Kuba-scrrec.mkv	P04-Kuba	839.8	652.6	-	-	-	-	-	-
2153645.3	08:56:34:725	P04-Kuba-scrrec.mkv	P04-Kuba	839.7	652.8	-	-	-	-	-	-
2153649.1	08:56:34:729	P04-Kuba-scrrec.mkv	P04-Kuba	841.5	651.2	-	-	-	-	-	-
2153652.7	08:56:34:733	P04-Kuba-scrrec.mkv	P04-Kuba	845.0	652.4	-	-	-	-	-	-
2153656.4	08:56:34:736	P04-Kuba-scrrec.mkv	P04-Kuba	843.8	652.6	-	-	-	-	-	-
2153660.2	08:56:34:740	P04-Kuba-scrrec.mkv	P04-Kuba	847.3	654.5	-	-	-	-	-	-
2153665.4	08:56:34:746	P04-Kuba-scrrec.mkv	P04-Kuba	850.9	652.3	-	-	-	-	-	-
2153670.3	08:56:34:750	P04-Kuba-scrrec.mkv	P04-Kuba	852.9	651.6	-	-	-	-	-	-
2153674.2	08:56:34:754	P04-Kuba-scrrec.mkv	P04-Kuba	856.7	652.2	-	-	-	-	-	-
2153678.2	08:56:34:758	P04-Kuba-scrrec.mkv	P04-Kuba	857.0	651.4	-	-	-	-	-	-
2153683.4	08:56:34:764	P04-Kuba-scrrec.mkv	P04-Kuba	857.1	648.7	-	-	-	-	-	-
2153688.6	08:56:34:769	P04-Kuba-scrrec.mkv	P04-Kuba	857.1	648.6	-	-	-	-	-	-
2153692.3	08:56:34:772	P04-Kuba-scrrec.mkv	P04-Kuba	857.4	647.5	-	-	-	-	-	-
2153695.9	08:56:34:776	P04-Kuba-scrrec.mkv	P04-Kuba	855.7	646.1	-	-	-	-	-	-
2153699.6	08:56:34:780	P04-Kuba-scrrec.mkv	P04-Kuba	855.1	647.5	-	-	-	-	-	-
2153703.1	08:56:34:783	P04-Kuba-scrrec.mkv	P04-Kuba	855.5	646.1	-	-	-	-	-	-
2153706.6	08:56:34:787	P04-Kuba-scrrec.mkv	P04-Kuba	854.3	645.6	-	-	-	-	-	-
2153710.3	08:56:34:790	P04-Kuba-scrrec.mkv	P04-Kuba	854.0	648.2	-	-	-	-	-	-
2153714.2	08:56:34:794	P04-Kuba-scrrec.mkv	P04-Kuba	854.7	649.9	-	-	-	-	-	-
2153718.1	08:56:34:798	P04-Kuba-scrrec.mkv	P04-Kuba	853.9	650.9	-	-	-	-	-	-
2153722.0	08:56:34:802	P04-Kuba-scrrec.mkv	P04-Kuba	851.7	649.0	-	-	-	-	-	-
2153726.1	08:56:34:806	P04-Kuba-scrrec.mkv	P04-Kuba	849.5	651.7	-	-	-	-	-	-
2153730.2	08:56:34:810	P04-Kuba-scrrec.mkv	P04-Kuba	850.1	652.1	-	-	-	-	-	-
2153735.3	08:56:34:815	P04-Kuba-scrrec.mkv	P04-Kuba	839.4	650.3	-	-	-	-	-	-
2153739.1	08:56:34:819	P04-Kuba-scrrec.mkv	P04-Kuba	832.7	646.9	-	-	-	-	-	-
2153742.8	08:56:34:823	P04-Kuba-scrrec.mkv	P04-Kuba	830.2	643.6	-	-	-	-	-	-
2153746.5	08:56:34:827	P04-Kuba-scrrec.mkv	P04-Kuba	833.8	641.4	-	-	-	-	-	-
2153750.2	08:56:34:830	P04-Kuba-scrrec.mkv	P04-Kuba	830.9	633.1	-	-	-	-	-	-
2153754.1	08:56:34:834	P04-Kuba-scrrec.mkv	P04-Kuba	828.0	611.9	-	-	-	-	-	-
2153758.1	08:56:34:838	P04-Kuba-scrrec.mkv	P04-Kuba	827.1	602.5	-	-	-	-	-	-
2153762.0	08:56:34:842	P04-Kuba-scrrec.mkv	P04-Kuba	824.5	599.2	-	-	-	-	-	-
2153766.1	08:56:34:846	P04-Kuba-scrrec.mkv	P04-Kuba	819.5	590.3	-	-	-	-	-	-
2153771.6	08:56:34:852	P04-Kuba-scrrec.mkv	P04-Kuba	816.5	590.8	-	-	-	-	-	-
2153775.4	08:56:34:856	P04-Kuba-scrrec.mkv	P04-Kuba	815.2	585.7	-	-	-	-	-	-
2153779.0	08:56:34:859	P04-Kuba-scrrec.mkv	P04-Kuba	817.7	583.4	-	-	-	-	-	-
2153782.4	08:56:34:863	P04-Kuba-scrrec.mkv	P04-Kuba	813.7	583.7	-	-	-	-	-	-
2153787.9	08:56:34:868	P04-Kuba-scrrec.mkv	P04-Kuba	812.9	582.0	-	-	-	-	-	-
