RecordingTime [ms]	Time of Day [h:m:s:ms]	Stimulus	Participant	Point of Regard Right X [px]	Point of Regard Right Y [px]	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Content
1671971.2	08:48:33:047	P03-Radek-scrrec.mkv	P03-Radek	890.4	407.8	-	-	-	-	-	-
1671975.0	08:48:33:051	P03-Radek-scrrec.mkv	P03-Radek	891.3	407.8	-	-	-	-	-	-
1671980.5	08:48:33:056	P03-Radek-scrrec.mkv	P03-Radek	890.8	411.9	-	-	-	-	-	-
1671984.8	08:48:33:061	P03-Radek-scrrec.mkv	P03-Radek	890.5	415.2	-	-	-	-	-	-
1671988.5	08:48:33:064	P03-Radek-scrrec.mkv	P03-Radek	769.0	430.0	-	-	-	-	-	-
1671992.4	08:48:33:068	P03-Radek-scrrec.mkv	P03-Radek	878.0	818.7	-	-	-	-	-	-
1671997.9	08:48:33:074	P03-Radek-scrrec.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1672001.7	08:48:33:077	P03-Radek-scrrec.mkv	P03-Radek	1113.3	1278.1	-	-	-	-	-	-
1672007.3	08:48:33:083	P03-Radek-scrrec.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1672011.1	08:48:33:087	P03-Radek-scrrec.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1672017.0	08:48:33:093	P03-Radek-scrrec.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1672024.2	08:48:33:100	P03-Radek-scrrec.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1672029.4	08:48:33:105	P03-Radek-scrrec.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1672037.8	08:48:33:114	P03-Radek-scrrec.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1672043.8	08:48:33:120	P03-Radek-scrrec.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1672049.0	08:48:33:125	P03-Radek-scrrec.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1672058.3	08:48:33:134	P03-Radek-scrrec.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1672064.2	08:48:33:140	P03-Radek-scrrec.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1672070.7	08:48:33:146	P03-Radek-scrrec.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1672076.2	08:48:33:152	P03-Radek-scrrec.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1672081.8	08:48:33:158	P03-Radek-scrrec.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1672087.3	08:48:33:163	P03-Radek-scrrec.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1672092.9	08:48:33:169	P03-Radek-scrrec.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1672098.7	08:48:33:174	P03-Radek-scrrec.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1672104.6	08:48:33:180	P03-Radek-scrrec.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1672110.8	08:48:33:187	P03-Radek-scrrec.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1672114.4	08:48:33:190	P03-Radek-scrrec.mkv	P03-Radek	1114.5	1018.4	-	-	-	-	-	-
1672117.9	08:48:33:194	P03-Radek-scrrec.mkv	P03-Radek	918.6	1218.3	-	-	-	-	-	-
1672122.0	08:48:33:198	P03-Radek-scrrec.mkv	P03-Radek	1113.0	751.2	-	-	-	-	-	-
1672128.0	08:48:33:204	P03-Radek-scrrec.mkv	P03-Radek	896.7	858.5	-	-	-	-	-	-
1672133.5	08:48:33:209	P03-Radek-scrrec.mkv	P03-Radek	832.2	763.0	-	-	-	-	-	-
1672137.1	08:48:33:213	P03-Radek-scrrec.mkv	P03-Radek	846.7	533.8	-	-	-	-	-	-
1672141.7	08:48:33:217	P03-Radek-scrrec.mkv	P03-Radek	807.6	535.8	-	-	-	-	-	-
1672145.5	08:48:33:221	P03-Radek-scrrec.mkv	P03-Radek	777.6	525.9	-	-	-	-	-	-
1672149.5	08:48:33:225	P03-Radek-scrrec.mkv	P03-Radek	859.6	533.0	-	-	-	-	-	-
1672153.5	08:48:33:229	P03-Radek-scrrec.mkv	P03-Radek	861.7	531.3	-	-	-	-	-	-
1672159.3	08:48:33:235	P03-Radek-scrrec.mkv	P03-Radek	873.5	524.2	-	-	-	-	-	-
1672163.4	08:48:33:239	P03-Radek-scrrec.mkv	P03-Radek	870.3	522.6	-	-	-	-	-	-
1672167.3	08:48:33:243	P03-Radek-scrrec.mkv	P03-Radek	871.1	521.3	-	-	-	-	-	-
1672171.3	08:48:33:247	P03-Radek-scrrec.mkv	P03-Radek	878.4	524.4	-	-	-	-	-	-
1672177.0	08:48:33:253	P03-Radek-scrrec.mkv	P03-Radek	887.6	523.8	-	-	-	-	-	-
1672181.2	08:48:33:257	P03-Radek-scrrec.mkv	P03-Radek	889.0	525.9	-	-	-	-	-	-
1672185.4	08:48:33:261	P03-Radek-scrrec.mkv	P03-Radek	891.4	525.6	-	-	-	-	-	-
1672188.9	08:48:33:265	P03-Radek-scrrec.mkv	P03-Radek	888.6	525.6	-	-	-	-	-	-
1672194.4	08:48:33:270	P03-Radek-scrrec.mkv	P03-Radek	892.0	529.2	-	-	-	-	-	-
1672200.1	08:48:33:276	P03-Radek-scrrec.mkv	P03-Radek	891.4	535.8	-	-	-	-	-	-
1672204.0	08:48:33:280	P03-Radek-scrrec.mkv	P03-Radek	894.4	539.6	-	-	-	-	-	-
1672207.5	08:48:33:283	P03-Radek-scrrec.mkv	P03-Radek	893.7	542.3	-	-	-	-	-	-
1672212.9	08:48:33:289	P03-Radek-scrrec.mkv	P03-Radek	890.2	545.6	-	-	-	-	-	-
1672218.5	08:48:33:294	P03-Radek-scrrec.mkv	P03-Radek	886.1	545.7	-	-	-	-	-	-
1672222.3	08:48:33:298	P03-Radek-scrrec.mkv	P03-Radek	882.1	547.3	-	-	-	-	-	-
1672225.9	08:48:33:302	P03-Radek-scrrec.mkv	P03-Radek	880.8	547.6	-	-	-	-	-	-
1672231.3	08:48:33:307	P03-Radek-scrrec.mkv	P03-Radek	877.9	548.6	-	-	-	-	-	-
1672235.2	08:48:33:311	P03-Radek-scrrec.mkv	P03-Radek	876.1	549.0	-	-	-	-	-	-
1672238.9	08:48:33:315	P03-Radek-scrrec.mkv	P03-Radek	874.7	549.2	-	-	-	-	-	-
1672242.5	08:48:33:318	P03-Radek-scrrec.mkv	P03-Radek	872.7	551.7	-	-	-	-	-	-
1672248.0	08:48:33:324	P03-Radek-scrrec.mkv	P03-Radek	867.9	548.2	-	-	-	-	-	-
1672251.8	08:48:33:328	P03-Radek-scrrec.mkv	P03-Radek	866.2	544.3	-	-	-	-	-	-
1672256.9	08:48:33:333	P03-Radek-scrrec.mkv	P03-Radek	865.2	545.3	-	-	-	-	-	-
1672262.4	08:48:33:338	P03-Radek-scrrec.mkv	P03-Radek	865.5	540.4	-	-	-	-	-	-
1672266.8	08:48:33:343	P03-Radek-scrrec.mkv	P03-Radek	865.3	540.4	-	-	-	-	-	-
1672270.8	08:48:33:347	P03-Radek-scrrec.mkv	P03-Radek	866.7	536.6	-	-	-	-	-	-
1672274.6	08:48:33:350	P03-Radek-scrrec.mkv	P03-Radek	867.1	537.8	-	-	-	-	-	-
1672280.1	08:48:33:356	P03-Radek-scrrec.mkv	P03-Radek	866.8	532.0	-	-	-	-	-	-
1672283.9	08:48:33:360	P03-Radek-scrrec.mkv	P03-Radek	867.1	532.6	-	-	-	-	-	-
1672287.9	08:48:33:364	P03-Radek-scrrec.mkv	P03-Radek	867.9	531.2	-	-	-	-	-	-
1672291.7	08:48:33:367	P03-Radek-scrrec.mkv	P03-Radek	867.1	527.4	-	-	-	-	-	-
1672297.1	08:48:33:373	P03-Radek-scrrec.mkv	P03-Radek	868.5	526.2	-	-	-	-	-	-
1672300.9	08:48:33:377	P03-Radek-scrrec.mkv	P03-Radek	869.9	526.2	-	-	-	-	-	-
1672304.7	08:48:33:380	P03-Radek-scrrec.mkv	P03-Radek	869.8	525.6	-	-	-	-	-	-
1672308.5	08:48:33:384	P03-Radek-scrrec.mkv	P03-Radek	868.2	525.2	-	-	-	-	-	-
1672313.9	08:48:33:390	P03-Radek-scrrec.mkv	P03-Radek	868.7	525.1	-	-	-	-	-	-
1672318.3	08:48:33:394	P03-Radek-scrrec.mkv	P03-Radek	867.8	526.8	-	-	-	-	-	-
1672322.1	08:48:33:398	P03-Radek-scrrec.mkv	P03-Radek	866.9	527.1	-	-	-	-	-	-
1672326.0	08:48:33:402	P03-Radek-scrrec.mkv	P03-Radek	867.5	532.7	-	-	-	-	-	-
1672331.5	08:48:33:407	P03-Radek-scrrec.mkv	P03-Radek	868.2	531.0	-	-	-	-	-	-
1672337.1	08:48:33:413	P03-Radek-scrrec.mkv	P03-Radek	867.9	532.9	-	-	-	-	-	-
1672340.9	08:48:33:417	P03-Radek-scrrec.mkv	P03-Radek	868.9	535.8	-	-	-	-	-	-
1672344.6	08:48:33:420	P03-Radek-scrrec.mkv	P03-Radek	871.5	537.6	-	-	-	-	-	-
1672350.0	08:48:33:426	P03-Radek-scrrec.mkv	P03-Radek	871.6	539.8	-	-	-	-	-	-
1672353.9	08:48:33:430	P03-Radek-scrrec.mkv	P03-Radek	871.8	544.6	-	-	-	-	-	-
1672357.9	08:48:33:434	P03-Radek-scrrec.mkv	P03-Radek	874.1	546.1	-	-	-	-	-	-
1672362.0	08:48:33:438	P03-Radek-scrrec.mkv	P03-Radek	876.8	547.7	-	-	-	-	-	-
1672367.3	08:48:33:443	P03-Radek-scrrec.mkv	P03-Radek	880.6	549.8	-	-	-	-	-	-
1672371.3	08:48:33:447	P03-Radek-scrrec.mkv	P03-Radek	883.2	552.8	-	-	-	-	-	-
1672375.3	08:48:33:451	P03-Radek-scrrec.mkv	P03-Radek	884.3	554.6	-	-	-	-	-	-
1672379.6	08:48:33:455	P03-Radek-scrrec.mkv	P03-Radek	883.9	555.2	-	-	-	-	-	-
1672384.9	08:48:33:461	P03-Radek-scrrec.mkv	P03-Radek	886.4	556.1	-	-	-	-	-	-
1672390.3	08:48:33:466	P03-Radek-scrrec.mkv	P03-Radek	888.3	557.2	-	-	-	-	-	-
1672394.8	08:48:33:471	P03-Radek-scrrec.mkv	P03-Radek	889.8	560.1	-	-	-	-	-	-
1672399.3	08:48:33:475	P03-Radek-scrrec.mkv	P03-Radek	889.7	560.0	-	-	-	-	-	-
1672404.7	08:48:33:481	P03-Radek-scrrec.mkv	P03-Radek	890.8	561.2	-	-	-	-	-	-
1672409.3	08:48:33:485	P03-Radek-scrrec.mkv	P03-Radek	890.8	561.7	-	-	-	-	-	-
1672413.3	08:48:33:489	P03-Radek-scrrec.mkv	P03-Radek	889.6	562.3	-	-	-	-	-	-
1672417.1	08:48:33:493	P03-Radek-scrrec.mkv	P03-Radek	889.1	561.9	-	-	-	-	-	-
1672422.6	08:48:33:498	P03-Radek-scrrec.mkv	P03-Radek	888.4	561.1	-	-	-	-	-	-
1672426.2	08:48:33:502	P03-Radek-scrrec.mkv	P03-Radek	888.5	558.9	-	-	-	-	-	-
1672430.0	08:48:33:506	P03-Radek-scrrec.mkv	P03-Radek	889.1	557.6	-	-	-	-	-	-
1672434.0	08:48:33:510	P03-Radek-scrrec.mkv	P03-Radek	889.1	556.0	-	-	-	-	-	-
1672439.5	08:48:33:515	P03-Radek-scrrec.mkv	P03-Radek	888.2	555.8	-	-	-	-	-	-
1672444.9	08:48:33:521	P03-Radek-scrrec.mkv	P03-Radek	887.3	553.8	-	-	-	-	-	-
1672448.9	08:48:33:525	P03-Radek-scrrec.mkv	P03-Radek	886.1	552.5	-	-	-	-	-	-
1672452.7	08:48:33:528	P03-Radek-scrrec.mkv	P03-Radek	886.3	551.7	-	-	-	-	-	-
1672458.2	08:48:33:534	P03-Radek-scrrec.mkv	P03-Radek	885.2	550.3	-	-	-	-	-	-
1672463.7	08:48:33:539	P03-Radek-scrrec.mkv	P03-Radek	884.3	549.6	-	-	-	-	-	-
1672467.7	08:48:33:543	P03-Radek-scrrec.mkv	P03-Radek	882.8	550.3	-	-	-	-	-	-
1672471.2	08:48:33:547	P03-Radek-scrrec.mkv	P03-Radek	883.7	550.9	-	-	-	-	-	-
1672476.6	08:48:33:552	P03-Radek-scrrec.mkv	P03-Radek	882.7	551.0	-	-	-	-	-	-
1672480.4	08:48:33:556	P03-Radek-scrrec.mkv	P03-Radek	882.2	552.1	-	-	-	-	-	-
1672484.3	08:48:33:560	P03-Radek-scrrec.mkv	P03-Radek	880.3	551.8	-	-	-	-	-	-
1672487.9	08:48:33:564	P03-Radek-scrrec.mkv	P03-Radek	879.1	550.2	-	-	-	-	-	-
1672493.3	08:48:33:569	P03-Radek-scrrec.mkv	P03-Radek	878.3	550.4	-	-	-	-	-	-
1672496.9	08:48:33:573	P03-Radek-scrrec.mkv	P03-Radek	877.7	551.4	-	-	-	-	-	-
1672500.6	08:48:33:576	P03-Radek-scrrec.mkv	P03-Radek	875.4	551.6	-	-	-	-	-	-
1672506.1	08:48:33:582	P03-Radek-scrrec.mkv	P03-Radek	876.3	551.8	-	-	-	-	-	-
1672511.7	08:48:33:588	P03-Radek-scrrec.mkv	P03-Radek	876.5	552.4	-	-	-	-	-	-
1672517.2	08:48:33:593	P03-Radek-scrrec.mkv	P03-Radek	881.2	554.1	-	-	-	-	-	-
1672521.3	08:48:33:597	P03-Radek-scrrec.mkv	P03-Radek	880.6	555.4	-	-	-	-	-	-
1672525.1	08:48:33:601	P03-Radek-scrrec.mkv	P03-Radek	874.5	553.5	-	-	-	-	-	-
1672530.6	08:48:33:606	P03-Radek-scrrec.mkv	P03-Radek	785.0	557.0	-	-	-	-	-	-
1672534.3	08:48:33:610	P03-Radek-scrrec.mkv	P03-Radek	783.2	558.7	-	-	-	-	-	-
1672538.0	08:48:33:614	P03-Radek-scrrec.mkv	P03-Radek	796.8	560.3	-	-	-	-	-	-
1672542.0	08:48:33:618	P03-Radek-scrrec.mkv	P03-Radek	824.9	560.9	-	-	-	-	-	-
1672547.4	08:48:33:623	P03-Radek-scrrec.mkv	P03-Radek	815.6	561.5	-	-	-	-	-	-
1672551.1	08:48:33:627	P03-Radek-scrrec.mkv	P03-Radek	817.3	562.1	-	-	-	-	-	-
1672555.0	08:48:33:631	P03-Radek-scrrec.mkv	P03-Radek	808.8	564.1	-	-	-	-	-	-
1672558.8	08:48:33:635	P03-Radek-scrrec.mkv	P03-Radek	805.5	562.9	-	-	-	-	-	-
1672564.2	08:48:33:640	P03-Radek-scrrec.mkv	P03-Radek	805.7	564.5	-	-	-	-	-	-
1672570.2	08:48:33:646	P03-Radek-scrrec.mkv	P03-Radek	806.5	564.8	-	-	-	-	-	-
1672576.1	08:48:33:652	P03-Radek-scrrec.mkv	P03-Radek	804.4	565.2	-	-	-	-	-	-
1672581.5	08:48:33:657	P03-Radek-scrrec.mkv	P03-Radek	803.2	564.6	-	-	-	-	-	-
1672585.4	08:48:33:661	P03-Radek-scrrec.mkv	P03-Radek	803.9	564.1	-	-	-	-	-	-
1672589.2	08:48:33:665	P03-Radek-scrrec.mkv	P03-Radek	800.9	563.5	-	-	-	-	-	-
1672593.0	08:48:33:669	P03-Radek-scrrec.mkv	P03-Radek	800.1	561.2	-	-	-	-	-	-
1672598.7	08:48:33:674	P03-Radek-scrrec.mkv	P03-Radek	803.4	559.9	-	-	-	-	-	-
1672602.4	08:48:33:678	P03-Radek-scrrec.mkv	P03-Radek	798.6	559.8	-	-	-	-	-	-
1672605.9	08:48:33:682	P03-Radek-scrrec.mkv	P03-Radek	797.4	560.1	-	-	-	-	-	-
1672610.0	08:48:33:686	P03-Radek-scrrec.mkv	P03-Radek	799.1	559.4	-	-	-	-	-	-
1672615.3	08:48:33:691	P03-Radek-scrrec.mkv	P03-Radek	800.1	558.5	-	-	-	-	-	-
1672619.2	08:48:33:695	P03-Radek-scrrec.mkv	P03-Radek	798.6	555.9	-	-	-	-	-	-
1672622.9	08:48:33:699	P03-Radek-scrrec.mkv	P03-Radek	798.4	555.3	-	-	-	-	-	-
1672626.7	08:48:33:703	P03-Radek-scrrec.mkv	P03-Radek	799.2	558.2	-	-	-	-	-	-
1672632.4	08:48:33:708	P03-Radek-scrrec.mkv	P03-Radek	799.8	557.3	-	-	-	-	-	-
1672637.8	08:48:33:714	P03-Radek-scrrec.mkv	P03-Radek	798.7	558.6	-	-	-	-	-	-
1672641.3	08:48:33:717	P03-Radek-scrrec.mkv	P03-Radek	797.8	558.8	-	-	-	-	-	-
1672645.0	08:48:33:721	P03-Radek-scrrec.mkv	P03-Radek	798.1	559.0	-	-	-	-	-	-
1672650.7	08:48:33:726	P03-Radek-scrrec.mkv	P03-Radek	798.3	559.5	-	-	-	-	-	-
1672656.3	08:48:33:732	P03-Radek-scrrec.mkv	P03-Radek	801.9	558.5	-	-	-	-	-	-
1672660.0	08:48:33:736	P03-Radek-scrrec.mkv	P03-Radek	800.5	557.9	-	-	-	-	-	-
1672665.5	08:48:33:741	P03-Radek-scrrec.mkv	P03-Radek	799.4	558.7	-	-	-	-	-	-
1672669.4	08:48:33:745	P03-Radek-scrrec.mkv	P03-Radek	799.2	559.4	-	-	-	-	-	-
1672673.0	08:48:33:749	P03-Radek-scrrec.mkv	P03-Radek	797.4	561.4	-	-	-	-	-	-
1672676.6	08:48:33:752	P03-Radek-scrrec.mkv	P03-Radek	798.0	560.9	-	-	-	-	-	-
1672682.2	08:48:33:758	P03-Radek-scrrec.mkv	P03-Radek	798.6	559.2	-	-	-	-	-	-
1672686.1	08:48:33:762	P03-Radek-scrrec.mkv	P03-Radek	800.8	557.2	-	-	-	-	-	-
1672689.9	08:48:33:766	P03-Radek-scrrec.mkv	P03-Radek	802.0	554.8	-	-	-	-	-	-
1672694.0	08:48:33:770	P03-Radek-scrrec.mkv	P03-Radek	801.6	554.8	-	-	-	-	-	-
1672699.5	08:48:33:775	P03-Radek-scrrec.mkv	P03-Radek	801.7	555.4	-	-	-	-	-	-
1672704.3	08:48:33:780	P03-Radek-scrrec.mkv	P03-Radek	799.7	556.9	-	-	-	-	-	-
1672708.3	08:48:33:784	P03-Radek-scrrec.mkv	P03-Radek	798.6	557.7	-	-	-	-	-	-
1672712.0	08:48:33:788	P03-Radek-scrrec.mkv	P03-Radek	798.5	558.4	-	-	-	-	-	-
1672717.5	08:48:33:793	P03-Radek-scrrec.mkv	P03-Radek	798.0	555.3	-	-	-	-	-	-
1672721.8	08:48:33:798	P03-Radek-scrrec.mkv	P03-Radek	797.9	559.9	-	-	-	-	-	-
1672725.4	08:48:33:801	P03-Radek-scrrec.mkv	P03-Radek	796.7	557.3	-	-	-	-	-	-
1672729.1	08:48:33:805	P03-Radek-scrrec.mkv	P03-Radek	793.3	559.3	-	-	-	-	-	-
1672734.8	08:48:33:811	P03-Radek-scrrec.mkv	P03-Radek	792.4	557.7	-	-	-	-	-	-
1672738.8	08:48:33:815	P03-Radek-scrrec.mkv	P03-Radek	795.2	561.7	-	-	-	-	-	-
1672742.7	08:48:33:818	P03-Radek-scrrec.mkv	P03-Radek	799.6	563.3	-	-	-	-	-	-
1672746.3	08:48:33:822	P03-Radek-scrrec.mkv	P03-Radek	801.5	564.1	-	-	-	-	-	-
1672751.9	08:48:33:828	P03-Radek-scrrec.mkv	P03-Radek	803.3	565.0	-	-	-	-	-	-
1672757.7	08:48:33:833	P03-Radek-scrrec.mkv	P03-Radek	807.7	564.8	-	-	-	-	-	-
1672761.4	08:48:33:837	P03-Radek-scrrec.mkv	P03-Radek	806.2	564.5	-	-	-	-	-	-
1672765.0	08:48:33:841	P03-Radek-scrrec.mkv	P03-Radek	804.5	566.8	-	-	-	-	-	-
1672770.7	08:48:33:846	P03-Radek-scrrec.mkv	P03-Radek	803.4	563.5	-	-	-	-	-	-
1672776.4	08:48:33:852	P03-Radek-scrrec.mkv	P03-Radek	798.3	566.8	-	-	-	-	-	-
1672780.2	08:48:33:856	P03-Radek-scrrec.mkv	P03-Radek	798.3	566.2	-	-	-	-	-	-
1672784.0	08:48:33:860	P03-Radek-scrrec.mkv	P03-Radek	797.0	566.3	-	-	-	-	-	-
1672790.1	08:48:33:866	P03-Radek-scrrec.mkv	P03-Radek	793.0	565.6	-	-	-	-	-	-
1672793.9	08:48:33:870	P03-Radek-scrrec.mkv	P03-Radek	792.3	566.6	-	-	-	-	-	-
1672797.9	08:48:33:874	P03-Radek-scrrec.mkv	P03-Radek	792.2	566.0	-	-	-	-	-	-
1672802.0	08:48:33:878	P03-Radek-scrrec.mkv	P03-Radek	788.6	567.4	-	-	-	-	-	-
1672805.9	08:48:33:882	P03-Radek-scrrec.mkv	P03-Radek	786.8	568.8	-	-	-	-	-	-
1672809.9	08:48:33:886	P03-Radek-scrrec.mkv	P03-Radek	786.7	571.5	-	-	-	-	-	-
1672814.2	08:48:33:890	P03-Radek-scrrec.mkv	P03-Radek	789.2	565.3	-	-	-	-	-	-
1672819.0	08:48:33:895	P03-Radek-scrrec.mkv	P03-Radek	789.5	569.4	-	-	-	-	-	-
1672824.6	08:48:33:900	P03-Radek-scrrec.mkv	P03-Radek	790.9	565.0	-	-	-	-	-	-
1672830.3	08:48:33:906	P03-Radek-scrrec.mkv	P03-Radek	793.0	565.8	-	-	-	-	-	-
1672834.1	08:48:33:910	P03-Radek-scrrec.mkv	P03-Radek	793.6	564.8	-	-	-	-	-	-
1672838.1	08:48:33:914	P03-Radek-scrrec.mkv	P03-Radek	794.2	564.6	-	-	-	-	-	-
1672843.5	08:48:33:919	P03-Radek-scrrec.mkv	P03-Radek	795.6	565.6	-	-	-	-	-	-
1672847.4	08:48:33:923	P03-Radek-scrrec.mkv	P03-Radek	796.9	562.7	-	-	-	-	-	-
1672851.0	08:48:33:927	P03-Radek-scrrec.mkv	P03-Radek	798.7	562.2	-	-	-	-	-	-
1672854.7	08:48:33:930	P03-Radek-scrrec.mkv	P03-Radek	800.8	560.4	-	-	-	-	-	-
1672860.8	08:48:33:937	P03-Radek-scrrec.mkv	P03-Radek	803.1	559.2	-	-	-	-	-	-
1672864.5	08:48:33:940	P03-Radek-scrrec.mkv	P03-Radek	805.0	561.4	-	-	-	-	-	-
1672868.1	08:48:33:944	P03-Radek-scrrec.mkv	P03-Radek	805.9	562.9	-	-	-	-	-	-
1672871.7	08:48:33:947	P03-Radek-scrrec.mkv	P03-Radek	808.3	562.5	-	-	-	-	-	-
1672875.6	08:48:33:951	P03-Radek-scrrec.mkv	P03-Radek	810.8	563.5	-	-	-	-	-	-
1672879.3	08:48:33:955	P03-Radek-scrrec.mkv	P03-Radek	812.8	565.7	-	-	-	-	-	-
1672885.1	08:48:33:961	P03-Radek-scrrec.mkv	P03-Radek	813.1	567.5	-	-	-	-	-	-
1672889.6	08:48:33:965	P03-Radek-scrrec.mkv	P03-Radek	813.8	567.4	-	-	-	-	-	-
1672895.0	08:48:33:971	P03-Radek-scrrec.mkv	P03-Radek	814.6	567.7	-	-	-	-	-	-
1672900.9	08:48:33:977	P03-Radek-scrrec.mkv	P03-Radek	816.0	568.9	-	-	-	-	-	-
1672904.4	08:48:33:980	P03-Radek-scrrec.mkv	P03-Radek	816.4	569.6	-	-	-	-	-	-
1672908.2	08:48:33:984	P03-Radek-scrrec.mkv	P03-Radek	816.4	571.1	-	-	-	-	-	-
1672913.9	08:48:33:990	P03-Radek-scrrec.mkv	P03-Radek	815.1	571.8	-	-	-	-	-	-
1672917.7	08:48:33:993	P03-Radek-scrrec.mkv	P03-Radek	815.0	570.5	-	-	-	-	-	-
1672921.3	08:48:33:997	P03-Radek-scrrec.mkv	P03-Radek	813.1	572.7	-	-	-	-	-	-
1672925.0	08:48:34:001	P03-Radek-scrrec.mkv	P03-Radek	811.9	574.4	-	-	-	-	-	-
1672930.9	08:48:34:007	P03-Radek-scrrec.mkv	P03-Radek	810.6	577.1	-	-	-	-	-	-
1672934.8	08:48:34:011	P03-Radek-scrrec.mkv	P03-Radek	809.1	578.0	-	-	-	-	-	-
1672938.4	08:48:34:014	P03-Radek-scrrec.mkv	P03-Radek	808.6	577.8	-	-	-	-	-	-
1672943.8	08:48:34:020	P03-Radek-scrrec.mkv	P03-Radek	806.6	579.6	-	-	-	-	-	-
1672949.5	08:48:34:025	P03-Radek-scrrec.mkv	P03-Radek	805.0	580.8	-	-	-	-	-	-
