Trial Start Raw Time [ms]	Trial Start Time of Day [h:m:s:ms]	Stimulus	Participant	Index	Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Fixation Position X [px]	Fixation Position Y [px]	Saccade Start Position X [px]	Saccade Start Position Y [px]	Saccade End Position X [px]	Saccade End Position Y [px]	Saccade Amplitude [°]	Saccade Acceleration Average [°/s²]	Saccade Acceleration Peak [°/s²]	Saccade Deceleration Peak [°/s²]	Saccade Velocity Average [°/s]	Saccade Velocity Peak [°/s]	Saccade Peak Velocity at [%]	Annotation Name	Annotation Description	Annotation Tags
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	1	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	1	10.5	211.7	201.2	1079.9	439.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	1	211.7	253.9	42.2	-	-	1074.7	441.2	995.8	656.1	5.1	8619.6	13816.7	-13076.2	121.9	296.1	41.3	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	2	253.9	278.9	25.0	-	-	995.8	656.1	984.8	685.0	0.7	1114.4	-114.0	-1931.1	27.4	50.1	37.2	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	2	278.9	581.8	302.9	983.0	685.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	3	581.8	639.4	57.7	-	-	983.6	699.1	865.6	601.9	3.5	3445.8	6042.5	-4740.3	60.4	137.9	43.2	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	3	639.4	867.0	227.6	846.4	586.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	4	867.0	936.5	69.5	-	-	838.8	579.2	962.4	601.3	3.1	3185.0	7688.8	-7650.7	44.7	169.1	46.0	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	4	936.5	1071.8	135.4	966.0	600.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	5	1071.8	1124.3	52.5	-	-	976.3	604.9	850.2	590.9	2.4	3061.3	5828.9	-5616.4	46.5	128.6	45.2	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	5	1124.3	1324.8	200.5	858.1	581.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	6	1324.8	1357.2	32.4	-	-	857.6	584.6	759.3	586.9	1.9	4293.1	5922.3	-5744.1	59.4	127.8	57.8	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	3	1336.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	6	1357.2	1453.0	95.8	763.0	587.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	1	1534.6	1778.0	243.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	7	1982.7	2202.6	219.9	-2.5	-1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	4	2105.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	5	2265.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	7	2542.1	2604.0	61.9	-	-	784.8	518.4	0.0	0.0	45.9	46212.8	75153.3	-114150.3	740.5	2693.3	79.9	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	2	2604.0	3015.0	411.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	6	3065.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	7	3241.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	8	3284.9	3358.6	73.7	-	-	797.4	625.7	745.0	560.1	3.0	2208.8	6102.4	-4663.1	40.7	143.9	24.4	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	8	3358.6	3701.5	342.9	740.9	568.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	9	3701.5	3777.4	75.9	-	-	731.5	561.9	0.0	0.0	55.1	42974.6	81316.8	-118339.0	725.3	2805.4	75.7	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	3	3777.4	8125.3	4347.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	4	4503.3	8125.3	3622.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	5	5533.8	8125.3	2591.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	6	6414.3	8125.3	1711.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	7	7480.8	8125.3	644.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	8	8429.1	10766.2	2337.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	10	10796.3	10854.1	57.8	-	-	1052.2	627.4	789.5	687.7	6.0	7869.0	14006.9	-13428.4	103.7	308.8	38.6	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	9	10854.1	11091.4	237.3	786.5	683.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	11	11091.4	11159.8	68.4	-	-	778.0	686.1	0.0	0.0	57.9	45613.0	62121.3	-104705.2	846.5	2482.0	76.2	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	9	11159.8	12307.0	1147.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	10	11862.4	12307.0	444.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	10	12504.0	12556.2	52.2	948.2	538.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	12	12556.2	12596.3	40.1	-	-	951.8	543.2	752.4	635.5	5.0	9545.2	13444.5	-12971.5	124.6	283.4	50.3	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	11	12596.3	12999.7	403.4	748.6	623.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1112630.8	08:39:13:701	P01-Honza-scrrec1.mkv	P01-Honza	13	12999.7	13051.3	51.6	-	-	744.1	598.7	922.2	596.1	3.7	4968.4	9598.6	-8577.2	71.4	208.9	30.6	-	-	-
