RecordingTime [ms]	Time of Day [h:m:s:ms]	Stimulus	Participant	Point of Regard Right X [px]	Point of Regard Right Y [px]	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Content
1112691.9	08:39:13:762	P01-Honza-scrrec1.mkv	P01-Honza	1074.3	429.4	-	-	-	-	-	-
1112695.7	08:39:13:766	P01-Honza-scrrec1.mkv	P01-Honza	1074.9	428.5	-	-	-	-	-	-
1112701.5	08:39:13:772	P01-Honza-scrrec1.mkv	P01-Honza	1075.8	432.7	-	-	-	-	-	-
1112706.8	08:39:13:777	P01-Honza-scrrec1.mkv	P01-Honza	1075.6	437.3	-	-	-	-	-	-
1112710.7	08:39:13:781	P01-Honza-scrrec1.mkv	P01-Honza	1077.1	439.3	-	-	-	-	-	-
1112714.4	08:39:13:785	P01-Honza-scrrec1.mkv	P01-Honza	1076.6	440.0	-	-	-	-	-	-
1112720.2	08:39:13:790	P01-Honza-scrrec1.mkv	P01-Honza	1080.9	444.7	-	-	-	-	-	-
1112726.0	08:39:13:796	P01-Honza-scrrec1.mkv	P01-Honza	1080.1	443.3	-	-	-	-	-	-
1112729.7	08:39:13:800	P01-Honza-scrrec1.mkv	P01-Honza	1081.7	445.3	-	-	-	-	-	-
1112733.5	08:39:13:804	P01-Honza-scrrec1.mkv	P01-Honza	1085.0	448.4	-	-	-	-	-	-
1112739.3	08:39:13:810	P01-Honza-scrrec1.mkv	P01-Honza	1085.5	448.6	-	-	-	-	-	-
1112743.4	08:39:13:814	P01-Honza-scrrec1.mkv	P01-Honza	1085.4	450.5	-	-	-	-	-	-
1112747.1	08:39:13:817	P01-Honza-scrrec1.mkv	P01-Honza	1080.6	451.1	-	-	-	-	-	-
1112750.8	08:39:13:821	P01-Honza-scrrec1.mkv	P01-Honza	1081.1	452.0	-	-	-	-	-	-
1112756.5	08:39:13:827	P01-Honza-scrrec1.mkv	P01-Honza	1082.3	449.9	-	-	-	-	-	-
1112760.2	08:39:13:830	P01-Honza-scrrec1.mkv	P01-Honza	1086.2	449.5	-	-	-	-	-	-
1112765.8	08:39:13:836	P01-Honza-scrrec1.mkv	P01-Honza	1081.9	449.5	-	-	-	-	-	-
1112769.5	08:39:13:840	P01-Honza-scrrec1.mkv	P01-Honza	1083.8	447.6	-	-	-	-	-	-
1112775.4	08:39:13:846	P01-Honza-scrrec1.mkv	P01-Honza	1085.6	448.4	-	-	-	-	-	-
1112781.6	08:39:13:852	P01-Honza-scrrec1.mkv	P01-Honza	1086.1	448.6	-	-	-	-	-	-
1112785.5	08:39:13:856	P01-Honza-scrrec1.mkv	P01-Honza	1085.0	449.6	-	-	-	-	-	-
1112791.2	08:39:13:861	P01-Honza-scrrec1.mkv	P01-Honza	1081.4	446.3	-	-	-	-	-	-
1112795.3	08:39:13:866	P01-Honza-scrrec1.mkv	P01-Honza	1081.0	443.9	-	-	-	-	-	-
1112799.2	08:39:13:869	P01-Honza-scrrec1.mkv	P01-Honza	1081.9	442.7	-	-	-	-	-	-
1112802.9	08:39:13:873	P01-Honza-scrrec1.mkv	P01-Honza	1080.6	439.3	-	-	-	-	-	-
1112808.5	08:39:13:879	P01-Honza-scrrec1.mkv	P01-Honza	1081.5	440.5	-	-	-	-	-	-
1112813.1	08:39:13:883	P01-Honza-scrrec1.mkv	P01-Honza	1081.3	437.3	-	-	-	-	-	-
1112817.0	08:39:13:887	P01-Honza-scrrec1.mkv	P01-Honza	1080.8	436.2	-	-	-	-	-	-
1112820.7	08:39:13:891	P01-Honza-scrrec1.mkv	P01-Honza	1080.0	436.4	-	-	-	-	-	-
1112824.6	08:39:13:895	P01-Honza-scrrec1.mkv	P01-Honza	1078.0	436.4	-	-	-	-	-	-
1112828.6	08:39:13:899	P01-Honza-scrrec1.mkv	P01-Honza	1075.4	437.8	-	-	-	-	-	-
1112832.6	08:39:13:903	P01-Honza-scrrec1.mkv	P01-Honza	1076.9	437.5	-	-	-	-	-	-
1112836.6	08:39:13:907	P01-Honza-scrrec1.mkv	P01-Honza	1077.5	438.6	-	-	-	-	-	-
1112842.4	08:39:13:913	P01-Honza-scrrec1.mkv	P01-Honza	1074.7	441.2	-	-	-	-	-	-
1112848.2	08:39:13:918	P01-Honza-scrrec1.mkv	P01-Honza	1077.6	437.6	-	-	-	-	-	-
1112852.1	08:39:13:922	P01-Honza-scrrec1.mkv	P01-Honza	1075.8	444.4	-	-	-	-	-	-
1112856.0	08:39:13:926	P01-Honza-scrrec1.mkv	P01-Honza	1072.0	485.6	-	-	-	-	-	-
1112859.9	08:39:13:930	P01-Honza-scrrec1.mkv	P01-Honza	1064.3	592.0	-	-	-	-	-	-
1112863.8	08:39:13:934	P01-Honza-scrrec1.mkv	P01-Honza	1049.0	611.7	-	-	-	-	-	-
1112867.6	08:39:13:938	P01-Honza-scrrec1.mkv	P01-Honza	1019.2	682.6	-	-	-	-	-	-
1112871.2	08:39:13:941	P01-Honza-scrrec1.mkv	P01-Honza	1005.4	679.5	-	-	-	-	-	-
1112876.7	08:39:13:947	P01-Honza-scrrec1.mkv	P01-Honza	981.2	655.8	-	-	-	-	-	-
1112880.7	08:39:13:951	P01-Honza-scrrec1.mkv	P01-Honza	987.3	636.4	-	-	-	-	-	-
1112884.7	08:39:13:955	P01-Honza-scrrec1.mkv	P01-Honza	995.8	656.1	-	-	-	-	-	-
1112890.0	08:39:13:960	P01-Honza-scrrec1.mkv	P01-Honza	993.5	659.1	-	-	-	-	-	-
1112893.9	08:39:13:964	P01-Honza-scrrec1.mkv	P01-Honza	986.3	668.9	-	-	-	-	-	-
1112897.8	08:39:13:968	P01-Honza-scrrec1.mkv	P01-Honza	989.0	679.1	-	-	-	-	-	-
1112901.8	08:39:13:972	P01-Honza-scrrec1.mkv	P01-Honza	987.1	691.6	-	-	-	-	-	-
1112905.7	08:39:13:976	P01-Honza-scrrec1.mkv	P01-Honza	986.3	691.3	-	-	-	-	-	-
1112909.6	08:39:13:980	P01-Honza-scrrec1.mkv	P01-Honza	984.8	685.0	-	-	-	-	-	-
1112915.3	08:39:13:986	P01-Honza-scrrec1.mkv	P01-Honza	983.9	687.7	-	-	-	-	-	-
1112919.2	08:39:13:989	P01-Honza-scrrec1.mkv	P01-Honza	981.5	697.7	-	-	-	-	-	-
1112922.9	08:39:13:993	P01-Honza-scrrec1.mkv	P01-Honza	984.0	694.6	-	-	-	-	-	-
1112926.6	08:39:13:997	P01-Honza-scrrec1.mkv	P01-Honza	983.5	690.0	-	-	-	-	-	-
1112932.7	08:39:14:003	P01-Honza-scrrec1.mkv	P01-Honza	982.1	696.7	-	-	-	-	-	-
1112936.5	08:39:14:007	P01-Honza-scrrec1.mkv	P01-Honza	981.7	695.5	-	-	-	-	-	-
1112940.2	08:39:14:010	P01-Honza-scrrec1.mkv	P01-Honza	981.9	696.5	-	-	-	-	-	-
1112943.8	08:39:14:014	P01-Honza-scrrec1.mkv	P01-Honza	982.0	693.4	-	-	-	-	-	-
1112949.8	08:39:14:020	P01-Honza-scrrec1.mkv	P01-Honza	981.8	689.5	-	-	-	-	-	-
1112955.1	08:39:14:025	P01-Honza-scrrec1.mkv	P01-Honza	978.7	688.8	-	-	-	-	-	-
1112958.8	08:39:14:029	P01-Honza-scrrec1.mkv	P01-Honza	980.5	685.7	-	-	-	-	-	-
1112962.6	08:39:14:033	P01-Honza-scrrec1.mkv	P01-Honza	978.5	686.0	-	-	-	-	-	-
1112968.3	08:39:14:039	P01-Honza-scrrec1.mkv	P01-Honza	976.3	685.4	-	-	-	-	-	-
1112974.0	08:39:14:044	P01-Honza-scrrec1.mkv	P01-Honza	976.2	680.7	-	-	-	-	-	-
1112977.8	08:39:14:048	P01-Honza-scrrec1.mkv	P01-Honza	978.4	684.7	-	-	-	-	-	-
1112981.4	08:39:14:052	P01-Honza-scrrec1.mkv	P01-Honza	978.5	684.2	-	-	-	-	-	-
1112987.0	08:39:14:057	P01-Honza-scrrec1.mkv	P01-Honza	977.6	685.0	-	-	-	-	-	-
1112990.9	08:39:14:061	P01-Honza-scrrec1.mkv	P01-Honza	977.8	683.6	-	-	-	-	-	-
1112994.7	08:39:14:065	P01-Honza-scrrec1.mkv	P01-Honza	977.5	683.2	-	-	-	-	-	-
1112998.3	08:39:14:069	P01-Honza-scrrec1.mkv	P01-Honza	977.5	682.4	-	-	-	-	-	-
1113004.1	08:39:14:074	P01-Honza-scrrec1.mkv	P01-Honza	978.6	680.4	-	-	-	-	-	-
1113008.0	08:39:14:078	P01-Honza-scrrec1.mkv	P01-Honza	978.2	680.4	-	-	-	-	-	-
1113012.3	08:39:14:083	P01-Honza-scrrec1.mkv	P01-Honza	978.5	680.7	-	-	-	-	-	-
1113017.8	08:39:14:088	P01-Honza-scrrec1.mkv	P01-Honza	979.5	680.3	-	-	-	-	-	-
1113023.4	08:39:14:094	P01-Honza-scrrec1.mkv	P01-Honza	988.2	679.1	-	-	-	-	-	-
1113027.6	08:39:14:098	P01-Honza-scrrec1.mkv	P01-Honza	987.3	678.5	-	-	-	-	-	-
1113031.3	08:39:14:102	P01-Honza-scrrec1.mkv	P01-Honza	983.4	675.4	-	-	-	-	-	-
1113036.8	08:39:14:107	P01-Honza-scrrec1.mkv	P01-Honza	983.2	673.6	-	-	-	-	-	-
1113040.7	08:39:14:111	P01-Honza-scrrec1.mkv	P01-Honza	983.0	672.4	-	-	-	-	-	-
1113044.5	08:39:14:115	P01-Honza-scrrec1.mkv	P01-Honza	982.6	672.1	-	-	-	-	-	-
1113048.2	08:39:14:118	P01-Honza-scrrec1.mkv	P01-Honza	984.1	673.5	-	-	-	-	-	-
1113053.8	08:39:14:124	P01-Honza-scrrec1.mkv	P01-Honza	982.4	671.9	-	-	-	-	-	-
1113057.7	08:39:14:128	P01-Honza-scrrec1.mkv	P01-Honza	983.7	670.7	-	-	-	-	-	-
1113062.7	08:39:14:133	P01-Honza-scrrec1.mkv	P01-Honza	985.3	668.7	-	-	-	-	-	-
1113066.4	08:39:14:137	P01-Honza-scrrec1.mkv	P01-Honza	989.0	666.6	-	-	-	-	-	-
1113071.9	08:39:14:142	P01-Honza-scrrec1.mkv	P01-Honza	985.2	667.7	-	-	-	-	-	-
1113075.8	08:39:14:146	P01-Honza-scrrec1.mkv	P01-Honza	983.8	670.7	-	-	-	-	-	-
1113081.1	08:39:14:151	P01-Honza-scrrec1.mkv	P01-Honza	985.2	680.8	-	-	-	-	-	-
1113084.8	08:39:14:155	P01-Honza-scrrec1.mkv	P01-Honza	985.9	678.9	-	-	-	-	-	-
1113090.5	08:39:14:161	P01-Honza-scrrec1.mkv	P01-Honza	986.9	690.3	-	-	-	-	-	-
1113096.2	08:39:14:166	P01-Honza-scrrec1.mkv	P01-Honza	988.0	692.2	-	-	-	-	-	-
1113100.0	08:39:14:170	P01-Honza-scrrec1.mkv	P01-Honza	988.8	697.4	-	-	-	-	-	-
1113105.6	08:39:14:176	P01-Honza-scrrec1.mkv	P01-Honza	989.7	696.5	-	-	-	-	-	-
1113109.4	08:39:14:180	P01-Honza-scrrec1.mkv	P01-Honza	989.1	693.2	-	-	-	-	-	-
1113113.4	08:39:14:184	P01-Honza-scrrec1.mkv	P01-Honza	986.4	687.4	-	-	-	-	-	-
1113117.4	08:39:14:188	P01-Honza-scrrec1.mkv	P01-Honza	986.6	685.0	-	-	-	-	-	-
1113121.4	08:39:14:192	P01-Honza-scrrec1.mkv	P01-Honza	986.2	680.0	-	-	-	-	-	-
1113125.4	08:39:14:196	P01-Honza-scrrec1.mkv	P01-Honza	989.7	677.5	-	-	-	-	-	-
1113129.4	08:39:14:200	P01-Honza-scrrec1.mkv	P01-Honza	987.0	678.2	-	-	-	-	-	-
1113133.4	08:39:14:204	P01-Honza-scrrec1.mkv	P01-Honza	986.7	670.5	-	-	-	-	-	-
1113137.4	08:39:14:208	P01-Honza-scrrec1.mkv	P01-Honza	987.2	666.2	-	-	-	-	-	-
1113143.0	08:39:14:213	P01-Honza-scrrec1.mkv	P01-Honza	986.7	672.5	-	-	-	-	-	-
1113148.4	08:39:14:219	P01-Honza-scrrec1.mkv	P01-Honza	984.0	685.2	-	-	-	-	-	-
1113152.1	08:39:14:222	P01-Honza-scrrec1.mkv	P01-Honza	985.9	696.0	-	-	-	-	-	-
1113155.7	08:39:14:226	P01-Honza-scrrec1.mkv	P01-Honza	984.4	694.8	-	-	-	-	-	-
1113161.3	08:39:14:232	P01-Honza-scrrec1.mkv	P01-Honza	983.4	703.0	-	-	-	-	-	-
1113167.0	08:39:14:237	P01-Honza-scrrec1.mkv	P01-Honza	981.1	695.5	-	-	-	-	-	-
1113170.7	08:39:14:241	P01-Honza-scrrec1.mkv	P01-Honza	981.4	694.8	-	-	-	-	-	-
1113174.4	08:39:14:245	P01-Honza-scrrec1.mkv	P01-Honza	979.7	700.6	-	-	-	-	-	-
1113179.9	08:39:14:250	P01-Honza-scrrec1.mkv	P01-Honza	981.2	700.4	-	-	-	-	-	-
1113183.8	08:39:14:254	P01-Honza-scrrec1.mkv	P01-Honza	979.4	703.3	-	-	-	-	-	-
1113187.6	08:39:14:258	P01-Honza-scrrec1.mkv	P01-Honza	979.9	702.2	-	-	-	-	-	-
1113191.9	08:39:14:262	P01-Honza-scrrec1.mkv	P01-Honza	981.1	705.8	-	-	-	-	-	-
1113197.4	08:39:14:268	P01-Honza-scrrec1.mkv	P01-Honza	982.7	704.1	-	-	-	-	-	-
1113201.4	08:39:14:272	P01-Honza-scrrec1.mkv	P01-Honza	981.4	703.1	-	-	-	-	-	-
1113206.9	08:39:14:277	P01-Honza-scrrec1.mkv	P01-Honza	983.8	702.4	-	-	-	-	-	-
1113212.5	08:39:14:283	P01-Honza-scrrec1.mkv	P01-Honza	983.6	699.1	-	-	-	-	-	-
1113218.0	08:39:14:288	P01-Honza-scrrec1.mkv	P01-Honza	985.1	698.7	-	-	-	-	-	-
1113222.1	08:39:14:292	P01-Honza-scrrec1.mkv	P01-Honza	987.1	698.5	-	-	-	-	-	-
1113225.9	08:39:14:296	P01-Honza-scrrec1.mkv	P01-Honza	988.6	693.8	-	-	-	-	-	-
1113229.7	08:39:14:300	P01-Honza-scrrec1.mkv	P01-Honza	985.8	687.9	-	-	-	-	-	-
1113233.5	08:39:14:304	P01-Honza-scrrec1.mkv	P01-Honza	977.4	669.4	-	-	-	-	-	-
1113237.4	08:39:14:308	P01-Honza-scrrec1.mkv	P01-Honza	934.6	643.7	-	-	-	-	-	-
1113241.4	08:39:14:312	P01-Honza-scrrec1.mkv	P01-Honza	912.2	641.2	-	-	-	-	-	-
1113247.4	08:39:14:318	P01-Honza-scrrec1.mkv	P01-Honza	899.7	631.6	-	-	-	-	-	-
1113251.1	08:39:14:321	P01-Honza-scrrec1.mkv	P01-Honza	890.8	618.5	-	-	-	-	-	-
1113255.3	08:39:14:326	P01-Honza-scrrec1.mkv	P01-Honza	870.4	618.9	-	-	-	-	-	-
1113259.2	08:39:14:329	P01-Honza-scrrec1.mkv	P01-Honza	858.0	606.4	-	-	-	-	-	-
1113264.7	08:39:14:335	P01-Honza-scrrec1.mkv	P01-Honza	851.3	601.8	-	-	-	-	-	-
1113270.2	08:39:14:340	P01-Honza-scrrec1.mkv	P01-Honza	865.6	601.9	-	-	-	-	-	-
1113274.1	08:39:14:344	P01-Honza-scrrec1.mkv	P01-Honza	858.0	609.5	-	-	-	-	-	-
1113277.8	08:39:14:348	P01-Honza-scrrec1.mkv	P01-Honza	858.7	606.3	-	-	-	-	-	-
1113283.3	08:39:14:354	P01-Honza-scrrec1.mkv	P01-Honza	854.3	598.2	-	-	-	-	-	-
1113288.7	08:39:14:359	P01-Honza-scrrec1.mkv	P01-Honza	850.5	600.0	-	-	-	-	-	-
1113292.6	08:39:14:363	P01-Honza-scrrec1.mkv	P01-Honza	848.1	598.8	-	-	-	-	-	-
1113296.4	08:39:14:367	P01-Honza-scrrec1.mkv	P01-Honza	846.2	596.7	-	-	-	-	-	-
1113302.1	08:39:14:372	P01-Honza-scrrec1.mkv	P01-Honza	847.2	594.9	-	-	-	-	-	-
1113305.8	08:39:14:376	P01-Honza-scrrec1.mkv	P01-Honza	845.9	593.2	-	-	-	-	-	-
1113309.7	08:39:14:380	P01-Honza-scrrec1.mkv	P01-Honza	851.1	591.7	-	-	-	-	-	-
1113313.5	08:39:14:384	P01-Honza-scrrec1.mkv	P01-Honza	851.2	591.5	-	-	-	-	-	-
1113319.1	08:39:14:389	P01-Honza-scrrec1.mkv	P01-Honza	851.4	592.2	-	-	-	-	-	-
1113322.9	08:39:14:393	P01-Honza-scrrec1.mkv	P01-Honza	854.7	590.6	-	-	-	-	-	-
1113328.4	08:39:14:399	P01-Honza-scrrec1.mkv	P01-Honza	854.2	592.5	-	-	-	-	-	-
1113332.3	08:39:14:403	P01-Honza-scrrec1.mkv	P01-Honza	856.2	593.0	-	-	-	-	-	-
1113338.1	08:39:14:408	P01-Honza-scrrec1.mkv	P01-Honza	857.3	591.7	-	-	-	-	-	-
1113343.5	08:39:14:414	P01-Honza-scrrec1.mkv	P01-Honza	857.8	590.0	-	-	-	-	-	-
1113347.5	08:39:14:418	P01-Honza-scrrec1.mkv	P01-Honza	857.8	588.2	-	-	-	-	-	-
1113351.3	08:39:14:422	P01-Honza-scrrec1.mkv	P01-Honza	857.0	587.5	-	-	-	-	-	-
1113356.9	08:39:14:427	P01-Honza-scrrec1.mkv	P01-Honza	855.4	585.5	-	-	-	-	-	-
1113360.7	08:39:14:431	P01-Honza-scrrec1.mkv	P01-Honza	853.3	587.7	-	-	-	-	-	-
1113364.6	08:39:14:435	P01-Honza-scrrec1.mkv	P01-Honza	851.2	586.2	-	-	-	-	-	-
1113368.4	08:39:14:439	P01-Honza-scrrec1.mkv	P01-Honza	848.1	584.0	-	-	-	-	-	-
1113374.0	08:39:14:444	P01-Honza-scrrec1.mkv	P01-Honza	846.1	584.4	-	-	-	-	-	-
1113377.7	08:39:14:448	P01-Honza-scrrec1.mkv	P01-Honza	843.2	582.6	-	-	-	-	-	-
1113382.1	08:39:14:452	P01-Honza-scrrec1.mkv	P01-Honza	839.2	582.8	-	-	-	-	-	-
1113385.9	08:39:14:456	P01-Honza-scrrec1.mkv	P01-Honza	836.8	582.9	-	-	-	-	-	-
1113391.4	08:39:14:462	P01-Honza-scrrec1.mkv	P01-Honza	840.9	582.0	-	-	-	-	-	-
1113396.9	08:39:14:467	P01-Honza-scrrec1.mkv	P01-Honza	839.0	582.6	-	-	-	-	-	-
1113401.2	08:39:14:471	P01-Honza-scrrec1.mkv	P01-Honza	840.4	581.5	-	-	-	-	-	-
1113406.9	08:39:14:477	P01-Honza-scrrec1.mkv	P01-Honza	841.8	583.9	-	-	-	-	-	-
1113412.3	08:39:14:483	P01-Honza-scrrec1.mkv	P01-Honza	842.7	582.8	-	-	-	-	-	-
1113415.9	08:39:14:486	P01-Honza-scrrec1.mkv	P01-Honza	840.8	582.2	-	-	-	-	-	-
1113419.8	08:39:14:490	P01-Honza-scrrec1.mkv	P01-Honza	841.5	582.1	-	-	-	-	-	-
1113425.2	08:39:14:495	P01-Honza-scrrec1.mkv	P01-Honza	839.4	582.6	-	-	-	-	-	-
1113429.0	08:39:14:499	P01-Honza-scrrec1.mkv	P01-Honza	839.4	582.7	-	-	-	-	-	-
1113432.7	08:39:14:503	P01-Honza-scrrec1.mkv	P01-Honza	841.5	581.1	-	-	-	-	-	-
1113436.4	08:39:14:507	P01-Honza-scrrec1.mkv	P01-Honza	840.7	582.4	-	-	-	-	-	-
1113442.0	08:39:14:512	P01-Honza-scrrec1.mkv	P01-Honza	842.0	581.3	-	-	-	-	-	-
1113445.7	08:39:14:516	P01-Honza-scrrec1.mkv	P01-Honza	841.6	580.2	-	-	-	-	-	-
1113449.4	08:39:14:520	P01-Honza-scrrec1.mkv	P01-Honza	841.5	579.0	-	-	-	-	-	-
1113454.9	08:39:14:525	P01-Honza-scrrec1.mkv	P01-Honza	840.3	579.5	-	-	-	-	-	-
1113460.5	08:39:14:531	P01-Honza-scrrec1.mkv	P01-Honza	839.2	582.5	-	-	-	-	-	-
1113464.4	08:39:14:535	P01-Honza-scrrec1.mkv	P01-Honza	839.1	579.0	-	-	-	-	-	-
1113468.3	08:39:14:539	P01-Honza-scrrec1.mkv	P01-Honza	837.1	578.4	-	-	-	-	-	-
1113472.2	08:39:14:542	P01-Honza-scrrec1.mkv	P01-Honza	840.4	576.7	-	-	-	-	-	-
1113475.9	08:39:14:546	P01-Honza-scrrec1.mkv	P01-Honza	841.8	578.1	-	-	-	-	-	-
1113480.9	08:39:14:551	P01-Honza-scrrec1.mkv	P01-Honza	839.4	577.7	-	-	-	-	-	-
1113486.6	08:39:14:557	P01-Honza-scrrec1.mkv	P01-Honza	840.8	577.6	-	-	-	-	-	-
1113490.4	08:39:14:561	P01-Honza-scrrec1.mkv	P01-Honza	838.6	577.6	-	-	-	-	-	-
1113494.2	08:39:14:564	P01-Honza-scrrec1.mkv	P01-Honza	839.8	579.4	-	-	-	-	-	-
1113497.8	08:39:14:568	P01-Honza-scrrec1.mkv	P01-Honza	838.8	579.2	-	-	-	-	-	-
1113501.6	08:39:14:572	P01-Honza-scrrec1.mkv	P01-Honza	841.6	578.7	-	-	-	-	-	-
1113507.3	08:39:14:578	P01-Honza-scrrec1.mkv	P01-Honza	845.4	577.6	-	-	-	-	-	-
1113511.1	08:39:14:581	P01-Honza-scrrec1.mkv	P01-Honza	848.0	578.2	-	-	-	-	-	-
1113514.7	08:39:14:585	P01-Honza-scrrec1.mkv	P01-Honza	850.1	580.8	-	-	-	-	-	-
1113520.1	08:39:14:590	P01-Honza-scrrec1.mkv	P01-Honza	850.8	579.7	-	-	-	-	-	-
1113525.7	08:39:14:596	P01-Honza-scrrec1.mkv	P01-Honza	856.5	584.2	-	-	-	-	-	-
1113529.7	08:39:14:600	P01-Honza-scrrec1.mkv	P01-Honza	915.1	585.3	-	-	-	-	-	-
1113533.6	08:39:14:604	P01-Honza-scrrec1.mkv	P01-Honza	970.8	587.0	-	-	-	-	-	-
1113537.3	08:39:14:608	P01-Honza-scrrec1.mkv	P01-Honza	971.8	589.7	-	-	-	-	-	-
1113542.9	08:39:14:613	P01-Honza-scrrec1.mkv	P01-Honza	971.3	593.2	-	-	-	-	-	-
1113546.8	08:39:14:617	P01-Honza-scrrec1.mkv	P01-Honza	975.2	595.3	-	-	-	-	-	-
1113550.4	08:39:14:621	P01-Honza-scrrec1.mkv	P01-Honza	976.4	596.3	-	-	-	-	-	-
1113554.0	08:39:14:624	P01-Honza-scrrec1.mkv	P01-Honza	969.1	597.8	-	-	-	-	-	-
1113559.5	08:39:14:630	P01-Honza-scrrec1.mkv	P01-Honza	966.5	601.0	-	-	-	-	-	-
1113563.5	08:39:14:634	P01-Honza-scrrec1.mkv	P01-Honza	964.1	601.1	-	-	-	-	-	-
1113567.2	08:39:14:637	P01-Honza-scrrec1.mkv	P01-Honza	962.4	601.3	-	-	-	-	-	-
1113570.9	08:39:14:641	P01-Honza-scrrec1.mkv	P01-Honza	958.9	598.1	-	-	-	-	-	-
1113575.0	08:39:14:645	P01-Honza-scrrec1.mkv	P01-Honza	961.1	598.8	-	-	-	-	-	-
1113578.8	08:39:14:649	P01-Honza-scrrec1.mkv	P01-Honza	957.1	593.2	-	-	-	-	-	-
1113582.8	08:39:14:653	P01-Honza-scrrec1.mkv	P01-Honza	962.1	588.1	-	-	-	-	-	-
1113586.4	08:39:14:657	P01-Honza-scrrec1.mkv	P01-Honza	961.5	581.4	-	-	-	-	-	-
1113592.5	08:39:14:663	P01-Honza-scrrec1.mkv	P01-Honza	962.1	580.3	-	-	-	-	-	-
1113596.3	08:39:14:667	P01-Honza-scrrec1.mkv	P01-Honza	966.2	590.8	-	-	-	-	-	-
1113600.3	08:39:14:671	P01-Honza-scrrec1.mkv	P01-Honza	965.4	592.5	-	-	-	-	-	-
1113604.3	08:39:14:675	P01-Honza-scrrec1.mkv	P01-Honza	965.5	597.5	-	-	-	-	-	-
1113609.8	08:39:14:680	P01-Honza-scrrec1.mkv	P01-Honza	964.8	588.6	-	-	-	-	-	-
1113613.6	08:39:14:684	P01-Honza-scrrec1.mkv	P01-Honza	966.3	593.6	-	-	-	-	-	-
1113617.4	08:39:14:688	P01-Honza-scrrec1.mkv	P01-Honza	969.4	600.0	-	-	-	-	-	-
1113621.4	08:39:14:692	P01-Honza-scrrec1.mkv	P01-Honza	969.4	602.3	-	-	-	-	-	-
1113627.0	08:39:14:697	P01-Honza-scrrec1.mkv	P01-Honza	970.1	603.4	-	-	-	-	-	-
1113631.6	08:39:14:702	P01-Honza-scrrec1.mkv	P01-Honza	969.1	604.7	-	-	-	-	-	-
1113635.3	08:39:14:706	P01-Honza-scrrec1.mkv	P01-Honza	967.0	601.3	-	-	-	-	-	-
1113639.1	08:39:14:709	P01-Honza-scrrec1.mkv	P01-Honza	965.3	604.9	-	-	-	-	-	-
1113644.8	08:39:14:715	P01-Honza-scrrec1.mkv	P01-Honza	963.9	605.3	-	-	-	-	-	-
1113650.4	08:39:14:721	P01-Honza-scrrec1.mkv	P01-Honza	960.8	606.0	-	-	-	-	-	-
1113654.0	08:39:14:724	P01-Honza-scrrec1.mkv	P01-Honza	962.3	606.1	-	-	-	-	-	-
1113657.5	08:39:14:728	P01-Honza-scrrec1.mkv	P01-Honza	963.3	607.7	-	-	-	-	-	-
1113663.0	08:39:14:733	P01-Honza-scrrec1.mkv	P01-Honza	966.0	609.2	-	-	-	-	-	-
1113668.8	08:39:14:739	P01-Honza-scrrec1.mkv	P01-Honza	966.2	610.2	-	-	-	-	-	-
1113672.5	08:39:14:743	P01-Honza-scrrec1.mkv	P01-Honza	967.8	608.9	-	-	-	-	-	-
