RecordingTime [ms]	Time of Day [h:m:s:ms]	Stimulus	Participant	Point of Regard Right X [px]	Point of Regard Right Y [px]	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Content
2182412.9	08:57:03:493	P04-Kuba-scrrec1.mkv	P04-Kuba	902.5	663.1	-	-	-	-	-	-
2182418.6	08:57:03:499	P04-Kuba-scrrec1.mkv	P04-Kuba	901.5	662.5	-	-	-	-	-	-
2182422.4	08:57:03:503	P04-Kuba-scrrec1.mkv	P04-Kuba	903.3	661.3	-	-	-	-	-	-
2182426.4	08:57:03:507	P04-Kuba-scrrec1.mkv	P04-Kuba	900.6	663.9	-	-	-	-	-	-
2182430.4	08:57:03:511	P04-Kuba-scrrec1.mkv	P04-Kuba	902.6	662.7	-	-	-	-	-	-
2182434.4	08:57:03:515	P04-Kuba-scrrec1.mkv	P04-Kuba	898.9	665.5	-	-	-	-	-	-
2182438.4	08:57:03:519	P04-Kuba-scrrec1.mkv	P04-Kuba	896.8	663.8	-	-	-	-	-	-
2182442.4	08:57:03:523	P04-Kuba-scrrec1.mkv	P04-Kuba	896.1	663.4	-	-	-	-	-	-
2182446.4	08:57:03:527	P04-Kuba-scrrec1.mkv	P04-Kuba	894.6	661.0	-	-	-	-	-	-
2182450.4	08:57:03:531	P04-Kuba-scrrec1.mkv	P04-Kuba	894.9	655.7	-	-	-	-	-	-
2182455.8	08:57:03:536	P04-Kuba-scrrec1.mkv	P04-Kuba	894.5	655.0	-	-	-	-	-	-
2182461.0	08:57:03:541	P04-Kuba-scrrec1.mkv	P04-Kuba	894.1	653.2	-	-	-	-	-	-
2182464.7	08:57:03:545	P04-Kuba-scrrec1.mkv	P04-Kuba	893.2	650.3	-	-	-	-	-	-
2182468.5	08:57:03:549	P04-Kuba-scrrec1.mkv	P04-Kuba	890.7	647.0	-	-	-	-	-	-
2182473.9	08:57:03:554	P04-Kuba-scrrec1.mkv	P04-Kuba	888.5	647.0	-	-	-	-	-	-
2182477.7	08:57:03:558	P04-Kuba-scrrec1.mkv	P04-Kuba	889.8	644.0	-	-	-	-	-	-
2182481.3	08:57:03:562	P04-Kuba-scrrec1.mkv	P04-Kuba	890.7	642.9	-	-	-	-	-	-
2182485.2	08:57:03:566	P04-Kuba-scrrec1.mkv	P04-Kuba	890.8	643.0	-	-	-	-	-	-
2182490.7	08:57:03:571	P04-Kuba-scrrec1.mkv	P04-Kuba	890.2	642.0	-	-	-	-	-	-
2182494.4	08:57:03:575	P04-Kuba-scrrec1.mkv	P04-Kuba	892.5	641.3	-	-	-	-	-	-
2182498.8	08:57:03:579	P04-Kuba-scrrec1.mkv	P04-Kuba	899.6	642.1	-	-	-	-	-	-
2182504.1	08:57:03:584	P04-Kuba-scrrec1.mkv	P04-Kuba	900.3	643.6	-	-	-	-	-	-
2182509.6	08:57:03:590	P04-Kuba-scrrec1.mkv	P04-Kuba	902.6	647.0	-	-	-	-	-	-
2182514.3	08:57:03:595	P04-Kuba-scrrec1.mkv	P04-Kuba	909.4	645.3	-	-	-	-	-	-
2182518.0	08:57:03:598	P04-Kuba-scrrec1.mkv	P04-Kuba	911.7	648.2	-	-	-	-	-	-
2182523.8	08:57:03:604	P04-Kuba-scrrec1.mkv	P04-Kuba	914.0	651.6	-	-	-	-	-	-
2182527.5	08:57:03:608	P04-Kuba-scrrec1.mkv	P04-Kuba	918.2	653.1	-	-	-	-	-	-
2182531.2	08:57:03:612	P04-Kuba-scrrec1.mkv	P04-Kuba	918.6	658.5	-	-	-	-	-	-
2182535.1	08:57:03:615	P04-Kuba-scrrec1.mkv	P04-Kuba	918.2	663.5	-	-	-	-	-	-
2182540.6	08:57:03:621	P04-Kuba-scrrec1.mkv	P04-Kuba	919.3	661.9	-	-	-	-	-	-
2182544.3	08:57:03:625	P04-Kuba-scrrec1.mkv	P04-Kuba	920.0	664.8	-	-	-	-	-	-
2182548.0	08:57:03:628	P04-Kuba-scrrec1.mkv	P04-Kuba	918.6	671.0	-	-	-	-	-	-
2182551.9	08:57:03:632	P04-Kuba-scrrec1.mkv	P04-Kuba	919.7	666.7	-	-	-	-	-	-
2182555.9	08:57:03:636	P04-Kuba-scrrec1.mkv	P04-Kuba	920.9	663.0	-	-	-	-	-	-
2182559.4	08:57:03:640	P04-Kuba-scrrec1.mkv	P04-Kuba	920.3	665.2	-	-	-	-	-	-
2182563.1	08:57:03:643	P04-Kuba-scrrec1.mkv	P04-Kuba	917.5	663.8	-	-	-	-	-	-
2182567.0	08:57:03:647	P04-Kuba-scrrec1.mkv	P04-Kuba	915.6	663.0	-	-	-	-	-	-
2182573.1	08:57:03:653	P04-Kuba-scrrec1.mkv	P04-Kuba	917.7	658.6	-	-	-	-	-	-
2182578.4	08:57:03:659	P04-Kuba-scrrec1.mkv	P04-Kuba	919.3	652.9	-	-	-	-	-	-
2182582.4	08:57:03:663	P04-Kuba-scrrec1.mkv	P04-Kuba	918.9	652.1	-	-	-	-	-	-
2182586.4	08:57:03:667	P04-Kuba-scrrec1.mkv	P04-Kuba	917.8	649.3	-	-	-	-	-	-
2182590.4	08:57:03:671	P04-Kuba-scrrec1.mkv	P04-Kuba	919.9	647.3	-	-	-	-	-	-
2182595.5	08:57:03:676	P04-Kuba-scrrec1.mkv	P04-Kuba	921.3	646.4	-	-	-	-	-	-
2182599.2	08:57:03:680	P04-Kuba-scrrec1.mkv	P04-Kuba	921.0	644.6	-	-	-	-	-	-
2182603.0	08:57:03:683	P04-Kuba-scrrec1.mkv	P04-Kuba	918.4	643.5	-	-	-	-	-	-
2182606.6	08:57:03:687	P04-Kuba-scrrec1.mkv	P04-Kuba	917.1	642.9	-	-	-	-	-	-
2182611.9	08:57:03:692	P04-Kuba-scrrec1.mkv	P04-Kuba	918.7	643.5	-	-	-	-	-	-
2182615.6	08:57:03:696	P04-Kuba-scrrec1.mkv	P04-Kuba	918.6	642.9	-	-	-	-	-	-
2182619.6	08:57:03:700	P04-Kuba-scrrec1.mkv	P04-Kuba	917.5	644.9	-	-	-	-	-	-
2182623.1	08:57:03:703	P04-Kuba-scrrec1.mkv	P04-Kuba	915.6	649.0	-	-	-	-	-	-
2182626.9	08:57:03:707	P04-Kuba-scrrec1.mkv	P04-Kuba	916.5	651.0	-	-	-	-	-	-
2182630.6	08:57:03:711	P04-Kuba-scrrec1.mkv	P04-Kuba	916.6	652.4	-	-	-	-	-	-
2182636.4	08:57:03:717	P04-Kuba-scrrec1.mkv	P04-Kuba	918.7	652.5	-	-	-	-	-	-
2182640.0	08:57:03:720	P04-Kuba-scrrec1.mkv	P04-Kuba	919.2	658.0	-	-	-	-	-	-
2182643.5	08:57:03:724	P04-Kuba-scrrec1.mkv	P04-Kuba	922.9	658.5	-	-	-	-	-	-
2182648.1	08:57:03:728	P04-Kuba-scrrec1.mkv	P04-Kuba	925.4	658.3	-	-	-	-	-	-
2182652.0	08:57:03:732	P04-Kuba-scrrec1.mkv	P04-Kuba	924.4	662.1	-	-	-	-	-	-
2182655.7	08:57:03:736	P04-Kuba-scrrec1.mkv	P04-Kuba	925.1	665.0	-	-	-	-	-	-
2182659.3	08:57:03:740	P04-Kuba-scrrec1.mkv	P04-Kuba	926.1	668.3	-	-	-	-	-	-
2182664.6	08:57:03:745	P04-Kuba-scrrec1.mkv	P04-Kuba	920.0	666.2	-	-	-	-	-	-
2182668.2	08:57:03:749	P04-Kuba-scrrec1.mkv	P04-Kuba	908.7	667.4	-	-	-	-	-	-
2182671.9	08:57:03:752	P04-Kuba-scrrec1.mkv	P04-Kuba	895.6	665.7	-	-	-	-	-	-
2182675.5	08:57:03:756	P04-Kuba-scrrec1.mkv	P04-Kuba	882.9	658.3	-	-	-	-	-	-
2182679.2	08:57:03:760	P04-Kuba-scrrec1.mkv	P04-Kuba	877.3	659.1	-	-	-	-	-	-
2182683.0	08:57:03:763	P04-Kuba-scrrec1.mkv	P04-Kuba	872.0	652.2	-	-	-	-	-	-
2182686.8	08:57:03:767	P04-Kuba-scrrec1.mkv	P04-Kuba	876.9	655.9	-	-	-	-	-	-
2182690.4	08:57:03:771	P04-Kuba-scrrec1.mkv	P04-Kuba	870.8	656.8	-	-	-	-	-	-
2182694.4	08:57:03:775	P04-Kuba-scrrec1.mkv	P04-Kuba	864.7	654.4	-	-	-	-	-	-
2182699.7	08:57:03:780	P04-Kuba-scrrec1.mkv	P04-Kuba	863.5	653.7	-	-	-	-	-	-
2182705.2	08:57:03:785	P04-Kuba-scrrec1.mkv	P04-Kuba	860.3	648.5	-	-	-	-	-	-
2182708.6	08:57:03:789	P04-Kuba-scrrec1.mkv	P04-Kuba	852.4	648.2	-	-	-	-	-	-
2182712.3	08:57:03:793	P04-Kuba-scrrec1.mkv	P04-Kuba	849.2	645.0	-	-	-	-	-	-
2182717.6	08:57:03:798	P04-Kuba-scrrec1.mkv	P04-Kuba	849.9	644.8	-	-	-	-	-	-
2182721.4	08:57:03:802	P04-Kuba-scrrec1.mkv	P04-Kuba	841.6	645.5	-	-	-	-	-	-
2182725.5	08:57:03:806	P04-Kuba-scrrec1.mkv	P04-Kuba	840.6	647.5	-	-	-	-	-	-
2182729.0	08:57:03:809	P04-Kuba-scrrec1.mkv	P04-Kuba	838.2	649.7	-	-	-	-	-	-
2182734.3	08:57:03:815	P04-Kuba-scrrec1.mkv	P04-Kuba	837.2	650.3	-	-	-	-	-	-
2182737.9	08:57:03:818	P04-Kuba-scrrec1.mkv	P04-Kuba	831.9	650.4	-	-	-	-	-	-
2182741.5	08:57:03:822	P04-Kuba-scrrec1.mkv	P04-Kuba	827.5	650.9	-	-	-	-	-	-
2182744.9	08:57:03:825	P04-Kuba-scrrec1.mkv	P04-Kuba	825.0	653.2	-	-	-	-	-	-
2182750.5	08:57:03:831	P04-Kuba-scrrec1.mkv	P04-Kuba	822.6	652.6	-	-	-	-	-	-
2182756.1	08:57:03:836	P04-Kuba-scrrec1.mkv	P04-Kuba	816.0	653.6	-	-	-	-	-	-
2182759.6	08:57:03:840	P04-Kuba-scrrec1.mkv	P04-Kuba	812.8	654.2	-	-	-	-	-	-
2182763.3	08:57:03:844	P04-Kuba-scrrec1.mkv	P04-Kuba	806.3	656.1	-	-	-	-	-	-
2182768.7	08:57:03:849	P04-Kuba-scrrec1.mkv	P04-Kuba	803.2	657.6	-	-	-	-	-	-
2182774.2	08:57:03:854	P04-Kuba-scrrec1.mkv	P04-Kuba	802.0	658.2	-	-	-	-	-	-
2182777.7	08:57:03:858	P04-Kuba-scrrec1.mkv	P04-Kuba	799.9	657.0	-	-	-	-	-	-
2182782.4	08:57:03:863	P04-Kuba-scrrec1.mkv	P04-Kuba	799.4	656.7	-	-	-	-	-	-
2182787.7	08:57:03:868	P04-Kuba-scrrec1.mkv	P04-Kuba	797.0	656.0	-	-	-	-	-	-
2182791.3	08:57:03:872	P04-Kuba-scrrec1.mkv	P04-Kuba	796.2	658.3	-	-	-	-	-	-
2182794.9	08:57:03:875	P04-Kuba-scrrec1.mkv	P04-Kuba	794.5	656.2	-	-	-	-	-	-
2182798.4	08:57:03:879	P04-Kuba-scrrec1.mkv	P04-Kuba	793.2	640.1	-	-	-	-	-	-
2182803.8	08:57:03:884	P04-Kuba-scrrec1.mkv	P04-Kuba	793.9	634.3	-	-	-	-	-	-
2182807.6	08:57:03:888	P04-Kuba-scrrec1.mkv	P04-Kuba	795.9	600.6	-	-	-	-	-	-
2182811.4	08:57:03:892	P04-Kuba-scrrec1.mkv	P04-Kuba	797.3	608.9	-	-	-	-	-	-
2182816.6	08:57:03:897	P04-Kuba-scrrec1.mkv	P04-Kuba	798.4	605.2	-	-	-	-	-	-
2182822.3	08:57:03:903	P04-Kuba-scrrec1.mkv	P04-Kuba	797.7	600.7	-	-	-	-	-	-
2182826.3	08:57:03:907	P04-Kuba-scrrec1.mkv	P04-Kuba	791.9	589.2	-	-	-	-	-	-
2182829.8	08:57:03:910	P04-Kuba-scrrec1.mkv	P04-Kuba	793.7	585.7	-	-	-	-	-	-
2182833.3	08:57:03:914	P04-Kuba-scrrec1.mkv	P04-Kuba	795.1	587.2	-	-	-	-	-	-
2182838.8	08:57:03:919	P04-Kuba-scrrec1.mkv	P04-Kuba	798.6	582.5	-	-	-	-	-	-
2182842.5	08:57:03:923	P04-Kuba-scrrec1.mkv	P04-Kuba	801.9	582.1	-	-	-	-	-	-
2182846.4	08:57:03:927	P04-Kuba-scrrec1.mkv	P04-Kuba	803.8	577.2	-	-	-	-	-	-
2182850.4	08:57:03:931	P04-Kuba-scrrec1.mkv	P04-Kuba	804.2	574.6	-	-	-	-	-	-
2182854.4	08:57:03:935	P04-Kuba-scrrec1.mkv	P04-Kuba	803.0	572.7	-	-	-	-	-	-
2182858.4	08:57:03:939	P04-Kuba-scrrec1.mkv	P04-Kuba	804.6	569.1	-	-	-	-	-	-
2182862.4	08:57:03:943	P04-Kuba-scrrec1.mkv	P04-Kuba	803.3	564.5	-	-	-	-	-	-
2182866.3	08:57:03:947	P04-Kuba-scrrec1.mkv	P04-Kuba	803.5	563.4	-	-	-	-	-	-
2182871.7	08:57:03:952	P04-Kuba-scrrec1.mkv	P04-Kuba	805.2	563.7	-	-	-	-	-	-
2182876.8	08:57:03:957	P04-Kuba-scrrec1.mkv	P04-Kuba	805.7	564.5	-	-	-	-	-	-
2182880.4	08:57:03:961	P04-Kuba-scrrec1.mkv	P04-Kuba	805.6	561.9	-	-	-	-	-	-
2182884.1	08:57:03:964	P04-Kuba-scrrec1.mkv	P04-Kuba	804.8	562.9	-	-	-	-	-	-
2182889.6	08:57:03:970	P04-Kuba-scrrec1.mkv	P04-Kuba	804.0	560.2	-	-	-	-	-	-
2182895.2	08:57:03:975	P04-Kuba-scrrec1.mkv	P04-Kuba	803.9	551.4	-	-	-	-	-	-
2182898.7	08:57:03:979	P04-Kuba-scrrec1.mkv	P04-Kuba	803.4	549.0	-	-	-	-	-	-
2182902.4	08:57:03:983	P04-Kuba-scrrec1.mkv	P04-Kuba	802.5	553.8	-	-	-	-	-	-
2182908.0	08:57:03:988	P04-Kuba-scrrec1.mkv	P04-Kuba	801.7	552.2	-	-	-	-	-	-
2182911.9	08:57:03:992	P04-Kuba-scrrec1.mkv	P04-Kuba	801.2	549.9	-	-	-	-	-	-
2182915.5	08:57:03:996	P04-Kuba-scrrec1.mkv	P04-Kuba	800.8	551.8	-	-	-	-	-	-
2182919.2	08:57:03:999	P04-Kuba-scrrec1.mkv	P04-Kuba	799.4	554.5	-	-	-	-	-	-
2182925.2	08:57:04:005	P04-Kuba-scrrec1.mkv	P04-Kuba	801.7	552.4	-	-	-	-	-	-
2182928.9	08:57:04:009	P04-Kuba-scrrec1.mkv	P04-Kuba	801.1	553.5	-	-	-	-	-	-
2182932.6	08:57:04:013	P04-Kuba-scrrec1.mkv	P04-Kuba	802.1	550.5	-	-	-	-	-	-
2182937.8	08:57:04:018	P04-Kuba-scrrec1.mkv	P04-Kuba	802.2	553.0	-	-	-	-	-	-
2182943.3	08:57:04:024	P04-Kuba-scrrec1.mkv	P04-Kuba	801.7	557.1	-	-	-	-	-	-
2182949.1	08:57:04:029	P04-Kuba-scrrec1.mkv	P04-Kuba	804.8	558.2	-	-	-	-	-	-
2182952.6	08:57:04:033	P04-Kuba-scrrec1.mkv	P04-Kuba	803.3	560.4	-	-	-	-	-	-
2182956.2	08:57:04:037	P04-Kuba-scrrec1.mkv	P04-Kuba	802.2	562.3	-	-	-	-	-	-
2182961.6	08:57:04:042	P04-Kuba-scrrec1.mkv	P04-Kuba	801.1	567.3	-	-	-	-	-	-
2182965.4	08:57:04:046	P04-Kuba-scrrec1.mkv	P04-Kuba	801.4	565.4	-	-	-	-	-	-
2182969.3	08:57:04:050	P04-Kuba-scrrec1.mkv	P04-Kuba	800.9	567.4	-	-	-	-	-	-
2182973.0	08:57:04:053	P04-Kuba-scrrec1.mkv	P04-Kuba	796.3	569.0	-	-	-	-	-	-
2182979.0	08:57:04:059	P04-Kuba-scrrec1.mkv	P04-Kuba	810.3	575.1	-	-	-	-	-	-
2182982.6	08:57:04:063	P04-Kuba-scrrec1.mkv	P04-Kuba	833.7	584.9	-	-	-	-	-	-
2182986.4	08:57:04:067	P04-Kuba-scrrec1.mkv	P04-Kuba	917.7	614.1	-	-	-	-	-	-
2182990.3	08:57:04:071	P04-Kuba-scrrec1.mkv	P04-Kuba	997.4	588.4	-	-	-	-	-	-
2182994.5	08:57:04:075	P04-Kuba-scrrec1.mkv	P04-Kuba	1016.2	580.4	-	-	-	-	-	-
2182998.4	08:57:04:079	P04-Kuba-scrrec1.mkv	P04-Kuba	1010.2	596.0	-	-	-	-	-	-
2183002.4	08:57:04:083	P04-Kuba-scrrec1.mkv	P04-Kuba	1013.4	596.7	-	-	-	-	-	-
2183006.4	08:57:04:087	P04-Kuba-scrrec1.mkv	P04-Kuba	1017.7	601.5	-	-	-	-	-	-
2183011.6	08:57:04:092	P04-Kuba-scrrec1.mkv	P04-Kuba	1022.8	594.0	-	-	-	-	-	-
2183017.1	08:57:04:097	P04-Kuba-scrrec1.mkv	P04-Kuba	1022.9	594.2	-	-	-	-	-	-
2183020.7	08:57:04:101	P04-Kuba-scrrec1.mkv	P04-Kuba	1024.9	598.8	-	-	-	-	-	-
2183024.3	08:57:04:105	P04-Kuba-scrrec1.mkv	P04-Kuba	1027.1	594.4	-	-	-	-	-	-
2183029.9	08:57:04:110	P04-Kuba-scrrec1.mkv	P04-Kuba	1027.9	593.4	-	-	-	-	-	-
2183033.6	08:57:04:114	P04-Kuba-scrrec1.mkv	P04-Kuba	1027.4	592.0	-	-	-	-	-	-
