Trial Start Raw Time [ms]	Trial Start Time of Day [h:m:s:ms]	Stimulus	Participant	Index	Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Fixation Position X [px]	Fixation Position Y [px]	Saccade Start Position X [px]	Saccade Start Position Y [px]	Saccade End Position X [px]	Saccade End Position Y [px]	Saccade Amplitude [°]	Saccade Acceleration Average [°/s²]	Saccade Acceleration Peak [°/s²]	Saccade Deceleration Peak [°/s²]	Saccade Velocity Average [°/s]	Saccade Velocity Peak [°/s]	Saccade Peak Velocity at [%]	Annotation Name	Annotation Description	Annotation Tags
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	4	4826.9	5529.4	702.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	18	5604.0	5626.1	22.1	-	-	737.4	452.1	715.0	482.5	0.7	958.4	-399.4	-1502.8	32.4	49.3	63.3	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	19	5664.1	5728.1	63.9	-	-	692.1	509.5	737.9	573.7	2.0	594.6	1176.0	-854.0	31.9	41.4	22.1	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	15	5728.1	5780.7	52.7	749.1	578.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	20	5780.7	5810.5	29.8	-	-	754.8	580.3	765.2	653.8	1.8	3480.1	4856.1	-4432.4	59.1	121.3	52.1	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	16	5810.5	5924.3	113.9	774.6	677.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	21	5924.3	5994.2	69.9	-	-	775.4	695.7	1058.4	666.9	7.8	7095.6	14316.2	-14652.1	111.1	345.6	48.9	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	22	6017.5	6054.9	37.5	-	-	1029.1	664.6	1033.8	728.9	1.4	1198.8	1123.8	-1843.1	36.1	53.1	42.7	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	23	6095.1	6141.3	46.3	-	-	1026.5	721.8	0.0	0.0	37.3	55181.3	79201.5	-95556.7	805.8	2273.2	65.8	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	5	6141.3	6423.7	282.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	8	6509.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	24	6519.9	6545.3	25.3	-	-	877.7	614.5	868.5	580.6	0.7	866.6	1404.8	-1094.0	26.8	43.2	70.0	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	17	6545.3	6636.2	90.9	860.4	606.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	25	6636.2	6677.2	41.0	-	-	869.4	608.1	893.8	620.6	1.3	998.9	1645.1	-1469.0	32.7	56.2	55.5	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	18	6696.7	6800.9	104.2	865.4	627.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	26	6834.6	6864.0	29.4	-	-	858.5	601.5	857.9	613.3	0.9	703.4	778.2	-1075.4	29.5	47.2	25.8	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	27	6909.9	6961.1	51.2	-	-	863.1	615.4	1245.4	937.5	10.9	13659.6	20681.3	-18188.5	213.5	415.1	38.3	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	19	6961.1	7090.6	129.5	1244.3	948.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	28	7090.6	7117.0	26.4	-	-	1244.4	964.1	1243.1	948.3	0.7	536.9	286.1	-1312.3	28.0	44.6	22.2	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	29	7149.2	7196.2	47.0	-	-	1256.1	952.6	1192.3	1010.6	2.8	3534.3	6031.4	-5325.1	60.0	133.6	27.3	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	20	7196.2	7282.2	86.0	1200.1	1016.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	30	7326.3	7377.5	51.2	-	-	1189.3	1015.7	1197.8	997.8	1.4	687.0	945.3	-1633.1	27.2	46.7	75.7	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	21	7377.5	7469.7	92.2	1199.0	1031.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	31	7469.7	7493.9	24.2	-	-	1211.6	1034.7	1188.2	995.7	0.7	1056.7	1289.3	-1626.0	28.5	40.4	71.8	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	22	7493.9	7549.1	55.3	1190.4	987.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	32	7549.1	7580.5	31.3	-	-	1196.6	979.6	1195.0	1043.0	1.1	3751.3	22081.4	-591.6	33.5	48.1	70.9	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	6	7580.5	7784.9	204.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	9	7638.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	23	7833.1	8116.9	283.8	1105.6	938.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	33	8116.9	8144.0	27.2	-	-	1056.4	930.1	1040.9	903.3	0.8	1123.4	1540.5	-1462.4	27.7	47.6	46.8	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	24	8144.0	8282.4	138.3	1005.6	890.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	34	8282.4	8306.3	23.9	-	-	981.6	912.1	1153.3	902.5	3.0	8214.0	10584.7	-11292.4	126.5	270.6	46.3	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	25	8306.3	8512.0	205.8	1177.2	924.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	35	8512.0	8534.8	22.8	-	-	1189.3	893.8	1232.0	896.5	0.8	1293.7	1857.2	-1592.5	36.4	56.0	57.3	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	26	8534.8	8749.4	214.5	1265.1	927.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	36	8749.4	8795.1	45.8	-	-	1266.5	954.3	1424.4	755.9	5.5	7821.0	12361.4	-10972.6	121.1	279.5	41.6	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	10	8774.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	27	8795.1	8988.3	193.1	1427.3	763.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	37	8988.3	9020.8	32.5	-	-	1403.1	781.7	1342.7	786.1	1.2	2151.8	2992.3	-2900.4	37.2	74.3	41.6	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	28	9020.8	9219.3	198.5	1303.1	807.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	38	9219.3	9280.0	60.7	-	-	1253.7	821.6	1177.3	773.4	2.0	939.9	1426.0	-1527.4	33.0	54.9	49.0	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	39	9313.4	9358.3	44.9	-	-	1181.7	770.0	1234.0	1132.8	8.5	13266.4	17851.0	-18340.8	188.9	388.5	42.0	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	29	9358.3	9506.5	148.3	1231.1	1104.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	30	9527.2	9662.7	135.5	1237.1	1101.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	40	9662.7	9688.0	25.2	-	-	1221.0	1086.2	1226.4	1138.6	1.0	1899.7	2743.8	-2745.9	41.3	76.2	68.8	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	31	9688.0	9878.1	190.1	1238.0	1121.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	11	9832.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	41	9878.1	9911.4	33.3	-	-	1248.6	1129.5	1237.9	1080.1	1.0	646.6	439.4	-1101.7	29.1	47.6	35.1	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	42	9952.6	9984.0	31.5	-	-	1238.0	1069.6	1236.1	1062.5	0.9	841.2	1490.7	-638.7	28.2	47.8	31.6	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	43	9984.0	10014.4	30.4	-	-	1236.1	1062.5	1213.9	1022.8	1.1	919.8	1362.5	-996.7	36.6	60.1	24.7	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	44	10033.5	10082.5	48.9	-	-	1155.1	1039.8	1130.2	960.3	2.1	1791.3	2966.6	-2690.9	43.4	89.8	38.4	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	32	10082.5	10172.4	89.9	1107.6	972.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	45	10172.4	10196.9	24.6	-	-	1095.8	993.1	1107.6	949.1	0.8	886.9	1598.1	-645.4	31.8	51.1	46.6	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	46	10196.9	10227.5	30.5	-	-	1107.6	949.1	1103.4	988.5	0.7	376.2	-38.7	-845.1	24.3	40.8	31.1	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	47	10248.3	10288.1	39.8	-	-	1098.8	1003.2	1100.3	949.3	1.3	1337.6	1738.3	-2017.9	32.4	47.7	62.2	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	33	10288.1	10868.8	580.7	1061.5	957.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	48	10868.8	10905.4	36.5	-	-	1045.3	947.7	1046.4	887.7	1.3	1584.8	1986.9	-2616.0	36.0	62.7	67.0	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	49	10938.1	10962.4	24.2	-	-	1042.7	879.4	1044.6	942.7	1.1	2021.7	3025.1	-2590.7	44.7	73.0	62.7	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	50	10998.8	11041.0	42.2	-	-	1058.1	926.3	1031.1	865.9	1.4	1486.0	2314.3	-1889.9	33.6	54.4	42.6	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	34	11041.0	11198.4	157.3	1035.7	888.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	51	11198.4	11221.1	22.7	-	-	1051.7	905.4	1028.4	921.9	0.7	272.9	628.1	-46.4	29.3	46.6	24.6	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	52	11308.8	11331.1	22.3	-	-	1053.4	954.8	1011.5	964.4	0.8	942.4	1265.9	-1497.2	33.7	57.4	34.3	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	35	11331.1	12338.3	1007.2	992.0	958.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	53	12338.3	12384.5	46.2	-	-	991.8	925.1	960.3	853.7	2.1	1665.2	2436.9	-2627.6	44.9	68.0	45.4	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	36	12384.5	13163.5	779.0	939.9	832.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	12	12774.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	54	13163.5	13204.2	40.7	-	-	914.4	721.3	803.0	885.0	3.9	6862.1	10196.3	-9645.5	96.6	218.2	41.3	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	37	13204.2	13342.4	138.2	796.7	884.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	7	13342.4	13521.1	178.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	38	13521.1	13632.1	111.0	735.2	837.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	55	13632.1	13677.4	45.3	-	-	743.5	858.5	613.6	846.2	2.5	2642.4	4368.6	-3023.2	54.1	100.9	28.7	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	39	13677.4	13962.9	285.4	612.1	857.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	56	13962.9	14000.9	38.0	-	-	612.0	872.0	836.6	863.9	4.3	8250.7	11890.6	-11574.8	114.1	262.2	47.6	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	40	14000.9	14134.9	134.0	839.1	852.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	57	14134.9	14202.7	67.8	-	-	824.4	831.3	1121.5	725.6	7.3	6553.3	13455.6	-12792.0	107.2	310.1	29.5	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	41	14202.7	14556.7	354.0	1113.7	702.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	58	14556.7	14578.8	22.2	-	-	1102.3	704.7	1073.0	694.3	0.6	983.9	1466.9	-1279.2	26.6	42.8	64.5	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	42	14578.8	14764.0	185.2	1046.3	692.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	59	14764.0	14798.8	34.8	-	-	1039.2	699.6	1078.2	691.0	1.6	2493.5	4286.0	-3698.9	45.5	107.6	41.0	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	43	14798.8	14971.6	172.8	1099.6	677.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	60	14971.6	15015.5	43.9	-	-	1103.1	701.0	1053.1	486.3	4.1	4622.4	6272.3	-7574.4	93.9	166.5	75.0	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	44	15015.5	15188.2	172.7	1056.6	495.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	61	15188.2	15228.6	40.4	-	-	1032.6	501.6	1227.6	527.5	4.1	7053.3	10929.3	-10116.7	100.9	225.3	44.8	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	45	15228.6	15384.3	155.7	1236.0	536.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	62	15384.3	15415.4	31.1	-	-	1229.4	550.2	1111.7	706.3	3.9	9185.9	12659.4	-12414.6	126.8	292.8	46.4	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	46	15415.4	15543.3	127.9	1133.9	706.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	63	15543.3	15572.6	29.3	-	-	1138.3	700.5	1089.4	697.4	0.9	1424.6	2079.6	-1790.1	31.4	48.6	45.0	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	47	15572.6	15650.3	77.7	1065.7	686.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	64	15650.3	15674.7	24.4	-	-	1050.6	676.5	1081.8	653.3	0.7	1647.2	2248.4	-2151.8	29.0	54.8	52.0	-	-	-
2182053.7	08:57:03:134	P04-Kuba-scrrec1.mkv	P04-Kuba	48	15674.7	15878.0	203.3	1043.5	673.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-
