Trial Start Raw Time [ms]	Trial Start Time of Day [h:m:s:ms]	Stimulus	Participant	Index	Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Fixation Position X [px]	Fixation Position Y [px]	Saccade Start Position X [px]	Saccade Start Position Y [px]	Saccade End Position X [px]	Saccade End Position Y [px]	Saccade Amplitude [°]	Saccade Acceleration Average [°/s²]	Saccade Acceleration Peak [°/s²]	Saccade Deceleration Peak [°/s²]	Saccade Velocity Average [°/s]	Saccade Velocity Peak [°/s]	Saccade Peak Velocity at [%]	Annotation Name	Annotation Description	Annotation Tags
2399676.6	09:00:40:760	P05-Olda-scrrec1.mkv	P05-Olda	1	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2399676.6	09:00:40:760	P05-Olda-scrrec1.mkv	P05-Olda	1	3.5	188.5	185.0	960.6	529.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2399676.6	09:00:40:760	P05-Olda-scrrec1.mkv	P05-Olda	1	188.5	232.0	43.5	-	-	973.0	544.8	1103.9	685.5	4.1	6245.7	10645.1	-8986.1	93.8	217.7	42.9	-	-	-
2399676.6	09:00:40:760	P05-Olda-scrrec1.mkv	P05-Olda	2	232.0	536.2	304.1	1115.5	708.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2399676.6	09:00:40:760	P05-Olda-scrrec1.mkv	P05-Olda	2	536.2	604.8	68.6	-	-	1117.9	735.4	880.9	676.4	5.7	4916.8	10668.5	-8037.3	82.8	221.9	23.6	-	-	-
2399676.6	09:00:40:760	P05-Olda-scrrec1.mkv	P05-Olda	3	604.8	715.6	110.8	878.0	667.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2399676.6	09:00:40:760	P05-Olda-scrrec1.mkv	P05-Olda	3	715.6	746.0	30.4	-	-	888.7	682.8	782.4	589.1	2.4	5462.2	7617.4	-7205.9	78.1	177.8	48.1	-	-	-
2399676.6	09:00:40:760	P05-Olda-scrrec1.mkv	P05-Olda	4	746.0	1360.3	614.4	756.7	576.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2399676.6	09:00:40:760	P05-Olda-scrrec1.mkv	P05-Olda	4	1360.3	1408.3	48.0	-	-	749.5	554.7	781.3	602.2	1.3	1252.9	2221.9	-1532.3	26.9	50.0	25.5	-	-	-
2399676.6	09:00:40:760	P05-Olda-scrrec1.mkv	P05-Olda	5	1408.3	1533.0	124.6	790.0	602.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2399676.6	09:00:40:760	P05-Olda-scrrec1.mkv	P05-Olda	5	1533.0	1572.2	39.3	-	-	786.2	603.3	802.6	558.4	1.0	1302.7	2180.3	-1654.8	24.4	49.9	43.6	-	-	-
2399676.6	09:00:40:760	P05-Olda-scrrec1.mkv	P05-Olda	6	1572.2	1872.0	299.8	820.6	575.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2399676.6	09:00:40:760	P05-Olda-scrrec1.mkv	P05-Olda	6	1872.0	1921.3	49.3	-	-	801.1	576.1	739.2	578.5	2.1	2154.5	3211.6	-3356.7	41.9	88.2	62.1	-	-	-
2399676.6	09:00:40:760	P05-Olda-scrrec1.mkv	P05-Olda	7	1921.3	1976.1	54.7	-	-	739.2	578.5	787.4	612.4	1.3	840.5	1318.3	-1772.7	23.9	43.1	48.0	-	-	-
2399676.6	09:00:40:760	P05-Olda-scrrec1.mkv	P05-Olda	3	1960.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2399676.6	09:00:40:760	P05-Olda-scrrec1.mkv	P05-Olda	7	1976.1	2191.7	215.7	761.6	617.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-
