RecordingTime [ms]	Time of Day [h:m:s:ms]	Stimulus	Participant	Point of Regard Right X [px]	Point of Regard Right Y [px]	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Content
1728467.3	08:49:29:543	P03-Radek-scrrec1.mkv	P03-Radek	1045.2	868.3	-	-	-	-	-	-
1728471.2	08:49:29:547	P03-Radek-scrrec1.mkv	P03-Radek	1046.2	868.0	-	-	-	-	-	-
1728475.0	08:49:29:551	P03-Radek-scrrec1.mkv	P03-Radek	1048.5	871.5	-	-	-	-	-	-
1728478.9	08:49:29:555	P03-Radek-scrrec1.mkv	P03-Radek	1050.8	873.9	-	-	-	-	-	-
1728484.3	08:49:29:560	P03-Radek-scrrec1.mkv	P03-Radek	1052.5	873.6	-	-	-	-	-	-
1728488.0	08:49:29:564	P03-Radek-scrrec1.mkv	P03-Radek	1054.4	874.0	-	-	-	-	-	-
1728491.5	08:49:29:567	P03-Radek-scrrec1.mkv	P03-Radek	1056.7	875.5	-	-	-	-	-	-
1728495.4	08:49:29:571	P03-Radek-scrrec1.mkv	P03-Radek	1058.2	874.5	-	-	-	-	-	-
1728499.2	08:49:29:575	P03-Radek-scrrec1.mkv	P03-Radek	1059.2	874.5	-	-	-	-	-	-
1728502.9	08:49:29:579	P03-Radek-scrrec1.mkv	P03-Radek	1059.9	875.0	-	-	-	-	-	-
1728506.5	08:49:29:582	P03-Radek-scrrec1.mkv	P03-Radek	1059.8	876.1	-	-	-	-	-	-
1728510.2	08:49:29:586	P03-Radek-scrrec1.mkv	P03-Radek	1059.3	876.4	-	-	-	-	-	-
1728514.1	08:49:29:590	P03-Radek-scrrec1.mkv	P03-Radek	1057.5	876.9	-	-	-	-	-	-
1728517.9	08:49:29:594	P03-Radek-scrrec1.mkv	P03-Radek	1056.8	877.2	-	-	-	-	-	-
1728521.5	08:49:29:597	P03-Radek-scrrec1.mkv	P03-Radek	1056.2	875.9	-	-	-	-	-	-
1728525.2	08:49:29:601	P03-Radek-scrrec1.mkv	P03-Radek	1056.0	874.9	-	-	-	-	-	-
1728529.2	08:49:29:605	P03-Radek-scrrec1.mkv	P03-Radek	1054.4	874.0	-	-	-	-	-	-
1728533.2	08:49:29:609	P03-Radek-scrrec1.mkv	P03-Radek	1041.8	853.1	-	-	-	-	-	-
1728538.5	08:49:29:614	P03-Radek-scrrec1.mkv	P03-Radek	1002.3	754.2	-	-	-	-	-	-
1728542.6	08:49:29:618	P03-Radek-scrrec1.mkv	P03-Radek	970.9	682.1	-	-	-	-	-	-
1728546.5	08:49:29:622	P03-Radek-scrrec1.mkv	P03-Radek	976.3	620.6	-	-	-	-	-	-
1728550.5	08:49:29:626	P03-Radek-scrrec1.mkv	P03-Radek	964.7	614.1	-	-	-	-	-	-
1728555.9	08:49:29:632	P03-Radek-scrrec1.mkv	P03-Radek	1009.3	614.7	-	-	-	-	-	-
1728559.9	08:49:29:636	P03-Radek-scrrec1.mkv	P03-Radek	1008.5	627.7	-	-	-	-	-	-
1728564.5	08:49:29:640	P03-Radek-scrrec1.mkv	P03-Radek	1006.5	635.2	-	-	-	-	-	-
1728568.1	08:49:29:644	P03-Radek-scrrec1.mkv	P03-Radek	997.3	651.3	-	-	-	-	-	-
1728572.9	08:49:29:649	P03-Radek-scrrec1.mkv	P03-Radek	992.2	662.4	-	-	-	-	-	-
1728577.3	08:49:29:653	P03-Radek-scrrec1.mkv	P03-Radek	992.6	655.2	-	-	-	-	-	-
1728581.5	08:49:29:657	P03-Radek-scrrec1.mkv	P03-Radek	979.3	658.6	-	-	-	-	-	-
1728585.2	08:49:29:661	P03-Radek-scrrec1.mkv	P03-Radek	977.2	653.8	-	-	-	-	-	-
1728590.6	08:49:29:666	P03-Radek-scrrec1.mkv	P03-Radek	979.5	652.6	-	-	-	-	-	-
1728594.6	08:49:29:670	P03-Radek-scrrec1.mkv	P03-Radek	976.2	652.2	-	-	-	-	-	-
1728598.6	08:49:29:674	P03-Radek-scrrec1.mkv	P03-Radek	973.5	655.4	-	-	-	-	-	-
1728602.2	08:49:29:678	P03-Radek-scrrec1.mkv	P03-Radek	973.2	655.3	-	-	-	-	-	-
1728605.9	08:49:29:682	P03-Radek-scrrec1.mkv	P03-Radek	973.3	656.4	-	-	-	-	-	-
1728611.5	08:49:29:687	P03-Radek-scrrec1.mkv	P03-Radek	969.0	658.0	-	-	-	-	-	-
1728615.4	08:49:29:691	P03-Radek-scrrec1.mkv	P03-Radek	964.4	657.1	-	-	-	-	-	-
1728619.1	08:49:29:695	P03-Radek-scrrec1.mkv	P03-Radek	961.1	655.3	-	-	-	-	-	-
1728624.3	08:49:29:700	P03-Radek-scrrec1.mkv	P03-Radek	957.2	655.1	-	-	-	-	-	-
1728628.2	08:49:29:704	P03-Radek-scrrec1.mkv	P03-Radek	957.4	656.2	-	-	-	-	-	-
1728633.7	08:49:29:710	P03-Radek-scrrec1.mkv	P03-Radek	955.2	657.8	-	-	-	-	-	-
1728637.3	08:49:29:713	P03-Radek-scrrec1.mkv	P03-Radek	954.9	659.0	-	-	-	-	-	-
1728641.2	08:49:29:717	P03-Radek-scrrec1.mkv	P03-Radek	955.9	661.4	-	-	-	-	-	-
1728645.2	08:49:29:721	P03-Radek-scrrec1.mkv	P03-Radek	959.4	661.4	-	-	-	-	-	-
1728649.2	08:49:29:725	P03-Radek-scrrec1.mkv	P03-Radek	868.0	778.6	-	-	-	-	-	-
1728653.2	08:49:29:729	P03-Radek-scrrec1.mkv	P03-Radek	932.2	1278.3	-	-	-	-	-	-
1728658.5	08:49:29:734	P03-Radek-scrrec1.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1728662.4	08:49:29:738	P03-Radek-scrrec1.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1728666.2	08:49:29:742	P03-Radek-scrrec1.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1728669.2	08:49:29:745	P03-Radek-scrrec1.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1728673.2	08:49:29:749	P03-Radek-scrrec1.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1728679.0	08:49:29:755	P03-Radek-scrrec1.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1728684.8	08:49:29:761	P03-Radek-scrrec1.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1728690.3	08:49:29:766	P03-Radek-scrrec1.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1728699.0	08:49:29:775	P03-Radek-scrrec1.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1728705.8	08:49:29:782	P03-Radek-scrrec1.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1728710.7	08:49:29:787	P03-Radek-scrrec1.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1728718.2	08:49:29:794	P03-Radek-scrrec1.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1728722.6	08:49:29:798	P03-Radek-scrrec1.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1728728.8	08:49:29:805	P03-Radek-scrrec1.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1728737.8	08:49:29:814	P03-Radek-scrrec1.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1728743.2	08:49:29:819	P03-Radek-scrrec1.mkv	P03-Radek	862.7	1258.8	-	-	-	-	-	-
1728746.1	08:49:29:822	P03-Radek-scrrec1.mkv	P03-Radek	1542.8	950.5	-	-	-	-	-	-
1728752.1	08:49:29:828	P03-Radek-scrrec1.mkv	P03-Radek	1590.0	1031.1	-	-	-	-	-	-
1728756.1	08:49:29:832	P03-Radek-scrrec1.mkv	P03-Radek	982.7	1236.3	-	-	-	-	-	-
1728759.8	08:49:29:836	P03-Radek-scrrec1.mkv	P03-Radek	0.0	0.0	-	-	-	-	-	-
1728763.4	08:49:29:839	P03-Radek-scrrec1.mkv	P03-Radek	1234.2	1054.2	-	-	-	-	-	-
1728768.8	08:49:29:845	P03-Radek-scrrec1.mkv	P03-Radek	1190.3	824.3	-	-	-	-	-	-
1728774.8	08:49:29:851	P03-Radek-scrrec1.mkv	P03-Radek	1057.1	791.1	-	-	-	-	-	-
1728778.8	08:49:29:855	P03-Radek-scrrec1.mkv	P03-Radek	1160.2	906.3	-	-	-	-	-	-
1728782.5	08:49:29:858	P03-Radek-scrrec1.mkv	P03-Radek	1205.8	929.7	-	-	-	-	-	-
1728788.5	08:49:29:864	P03-Radek-scrrec1.mkv	P03-Radek	1192.8	828.3	-	-	-	-	-	-
1728792.4	08:49:29:868	P03-Radek-scrrec1.mkv	P03-Radek	1146.8	810.9	-	-	-	-	-	-
1728796.3	08:49:29:872	P03-Radek-scrrec1.mkv	P03-Radek	1151.3	801.6	-	-	-	-	-	-
1728799.9	08:49:29:876	P03-Radek-scrrec1.mkv	P03-Radek	1150.8	789.4	-	-	-	-	-	-
1728805.4	08:49:29:881	P03-Radek-scrrec1.mkv	P03-Radek	1142.3	782.9	-	-	-	-	-	-
1728809.5	08:49:29:885	P03-Radek-scrrec1.mkv	P03-Radek	1144.2	802.4	-	-	-	-	-	-
1728813.2	08:49:29:889	P03-Radek-scrrec1.mkv	P03-Radek	1135.1	811.0	-	-	-	-	-	-
1728817.2	08:49:29:893	P03-Radek-scrrec1.mkv	P03-Radek	1131.9	813.4	-	-	-	-	-	-
1728821.3	08:49:29:897	P03-Radek-scrrec1.mkv	P03-Radek	1126.3	812.3	-	-	-	-	-	-
1728825.2	08:49:29:901	P03-Radek-scrrec1.mkv	P03-Radek	1154.5	850.1	-	-	-	-	-	-
1728830.1	08:49:29:906	P03-Radek-scrrec1.mkv	P03-Radek	1138.1	826.7	-	-	-	-	-	-
1728834.5	08:49:29:910	P03-Radek-scrrec1.mkv	P03-Radek	1137.8	841.6	-	-	-	-	-	-
1728838.6	08:49:29:914	P03-Radek-scrrec1.mkv	P03-Radek	1134.0	844.2	-	-	-	-	-	-
1728844.1	08:49:29:920	P03-Radek-scrrec1.mkv	P03-Radek	1124.4	822.5	-	-	-	-	-	-
1728847.8	08:49:29:924	P03-Radek-scrrec1.mkv	P03-Radek	1123.6	832.1	-	-	-	-	-	-
1728851.4	08:49:29:927	P03-Radek-scrrec1.mkv	P03-Radek	1118.9	831.0	-	-	-	-	-	-
1728855.3	08:49:29:931	P03-Radek-scrrec1.mkv	P03-Radek	1123.3	840.7	-	-	-	-	-	-
1728859.2	08:49:29:935	P03-Radek-scrrec1.mkv	P03-Radek	1125.4	835.6	-	-	-	-	-	-
1728862.8	08:49:29:939	P03-Radek-scrrec1.mkv	P03-Radek	1124.6	833.2	-	-	-	-	-	-
1728866.5	08:49:29:942	P03-Radek-scrrec1.mkv	P03-Radek	1129.6	836.2	-	-	-	-	-	-
1728870.3	08:49:29:946	P03-Radek-scrrec1.mkv	P03-Radek	1128.8	835.7	-	-	-	-	-	-
1728874.1	08:49:29:950	P03-Radek-scrrec1.mkv	P03-Radek	1125.9	833.1	-	-	-	-	-	-
1728879.5	08:49:29:955	P03-Radek-scrrec1.mkv	P03-Radek	1123.9	832.6	-	-	-	-	-	-
1728884.8	08:49:29:961	P03-Radek-scrrec1.mkv	P03-Radek	1121.9	830.7	-	-	-	-	-	-
1728890.1	08:49:29:966	P03-Radek-scrrec1.mkv	P03-Radek	1121.2	832.2	-	-	-	-	-	-
1728893.9	08:49:29:970	P03-Radek-scrrec1.mkv	P03-Radek	1116.6	825.3	-	-	-	-	-	-
1728897.7	08:49:29:973	P03-Radek-scrrec1.mkv	P03-Radek	1122.3	836.3	-	-	-	-	-	-
1728902.9	08:49:29:979	P03-Radek-scrrec1.mkv	P03-Radek	1124.3	834.2	-	-	-	-	-	-
1728907.1	08:49:29:983	P03-Radek-scrrec1.mkv	P03-Radek	1118.4	829.6	-	-	-	-	-	-
1728911.0	08:49:29:987	P03-Radek-scrrec1.mkv	P03-Radek	1115.5	819.9	-	-	-	-	-	-
1728914.7	08:49:29:990	P03-Radek-scrrec1.mkv	P03-Radek	1116.6	814.1	-	-	-	-	-	-
1728920.0	08:49:29:996	P03-Radek-scrrec1.mkv	P03-Radek	1116.1	812.3	-	-	-	-	-	-
1728923.9	08:49:30:000	P03-Radek-scrrec1.mkv	P03-Radek	1115.6	816.7	-	-	-	-	-	-
1728927.6	08:49:30:003	P03-Radek-scrrec1.mkv	P03-Radek	1117.0	820.3	-	-	-	-	-	-
1728931.2	08:49:30:007	P03-Radek-scrrec1.mkv	P03-Radek	1119.4	833.2	-	-	-	-	-	-
1728936.7	08:49:30:013	P03-Radek-scrrec1.mkv	P03-Radek	1110.9	810.5	-	-	-	-	-	-
1728940.5	08:49:30:016	P03-Radek-scrrec1.mkv	P03-Radek	1126.1	833.1	-	-	-	-	-	-
1728945.6	08:49:30:021	P03-Radek-scrrec1.mkv	P03-Radek	1110.3	811.2	-	-	-	-	-	-
1728949.4	08:49:30:025	P03-Radek-scrrec1.mkv	P03-Radek	1116.0	815.1	-	-	-	-	-	-
1728953.4	08:49:30:029	P03-Radek-scrrec1.mkv	P03-Radek	1120.5	827.9	-	-	-	-	-	-
1728957.2	08:49:30:033	P03-Radek-scrrec1.mkv	P03-Radek	1117.7	809.9	-	-	-	-	-	-
1728961.2	08:49:30:037	P03-Radek-scrrec1.mkv	P03-Radek	1122.5	819.1	-	-	-	-	-	-
1728965.2	08:49:30:041	P03-Radek-scrrec1.mkv	P03-Radek	1117.9	818.1	-	-	-	-	-	-
1728970.5	08:49:30:046	P03-Radek-scrrec1.mkv	P03-Radek	1109.6	812.9	-	-	-	-	-	-
1728975.1	08:49:30:051	P03-Radek-scrrec1.mkv	P03-Radek	1109.2	812.8	-	-	-	-	-	-
1728978.9	08:49:30:055	P03-Radek-scrrec1.mkv	P03-Radek	1118.4	817.4	-	-	-	-	-	-
1728982.6	08:49:30:058	P03-Radek-scrrec1.mkv	P03-Radek	1118.4	829.4	-	-	-	-	-	-
1728987.9	08:49:30:064	P03-Radek-scrrec1.mkv	P03-Radek	1124.2	827.7	-	-	-	-	-	-
1728991.7	08:49:30:068	P03-Radek-scrrec1.mkv	P03-Radek	1128.3	837.2	-	-	-	-	-	-
1728995.5	08:49:30:071	P03-Radek-scrrec1.mkv	P03-Radek	1122.0	832.2	-	-	-	-	-	-
1728999.4	08:49:30:075	P03-Radek-scrrec1.mkv	P03-Radek	1111.4	822.6	-	-	-	-	-	-
1729003.1	08:49:30:079	P03-Radek-scrrec1.mkv	P03-Radek	1108.5	824.7	-	-	-	-	-	-
1729006.9	08:49:30:083	P03-Radek-scrrec1.mkv	P03-Radek	1113.4	825.9	-	-	-	-	-	-
1729010.8	08:49:30:087	P03-Radek-scrrec1.mkv	P03-Radek	1119.9	832.1	-	-	-	-	-	-
1729014.7	08:49:30:091	P03-Radek-scrrec1.mkv	P03-Radek	1120.9	833.9	-	-	-	-	-	-
1729018.6	08:49:30:094	P03-Radek-scrrec1.mkv	P03-Radek	1123.4	834.3	-	-	-	-	-	-
1729024.1	08:49:30:100	P03-Radek-scrrec1.mkv	P03-Radek	1121.0	833.0	-	-	-	-	-	-
1729029.4	08:49:30:105	P03-Radek-scrrec1.mkv	P03-Radek	1120.1	829.1	-	-	-	-	-	-
1729033.2	08:49:30:109	P03-Radek-scrrec1.mkv	P03-Radek	1119.6	829.0	-	-	-	-	-	-
1729037.2	08:49:30:113	P03-Radek-scrrec1.mkv	P03-Radek	1117.1	829.1	-	-	-	-	-	-
1729041.2	08:49:30:117	P03-Radek-scrrec1.mkv	P03-Radek	1114.7	827.5	-	-	-	-	-	-
1729046.1	08:49:30:122	P03-Radek-scrrec1.mkv	P03-Radek	1115.3	830.7	-	-	-	-	-	-
1729049.7	08:49:30:126	P03-Radek-scrrec1.mkv	P03-Radek	1117.6	831.4	-	-	-	-	-	-
1729053.2	08:49:30:129	P03-Radek-scrrec1.mkv	P03-Radek	1117.9	834.1	-	-	-	-	-	-
1729058.6	08:49:30:134	P03-Radek-scrrec1.mkv	P03-Radek	1115.9	833.8	-	-	-	-	-	-
1729063.7	08:49:30:140	P03-Radek-scrrec1.mkv	P03-Radek	1117.3	833.0	-	-	-	-	-	-
1729067.8	08:49:30:144	P03-Radek-scrrec1.mkv	P03-Radek	1107.1	824.4	-	-	-	-	-	-
1729071.4	08:49:30:147	P03-Radek-scrrec1.mkv	P03-Radek	1014.9	686.4	-	-	-	-	-	-
1729077.3	08:49:30:153	P03-Radek-scrrec1.mkv	P03-Radek	957.6	641.7	-	-	-	-	-	-
1729082.9	08:49:30:159	P03-Radek-scrrec1.mkv	P03-Radek	910.7	582.6	-	-	-	-	-	-
1729086.9	08:49:30:163	P03-Radek-scrrec1.mkv	P03-Radek	922.1	591.9	-	-	-	-	-	-
1729090.5	08:49:30:166	P03-Radek-scrrec1.mkv	P03-Radek	927.6	616.9	-	-	-	-	-	-
1729094.6	08:49:30:170	P03-Radek-scrrec1.mkv	P03-Radek	926.5	621.5	-	-	-	-	-	-
1729098.5	08:49:30:174	P03-Radek-scrrec1.mkv	P03-Radek	930.8	622.0	-	-	-	-	-	-
1729102.4	08:49:30:178	P03-Radek-scrrec1.mkv	P03-Radek	931.0	625.9	-	-	-	-	-	-
1729106.8	08:49:30:183	P03-Radek-scrrec1.mkv	P03-Radek	931.9	617.6	-	-	-	-	-	-
1729112.3	08:49:30:188	P03-Radek-scrrec1.mkv	P03-Radek	930.5	618.7	-	-	-	-	-	-
1729116.1	08:49:30:192	P03-Radek-scrrec1.mkv	P03-Radek	926.4	610.8	-	-	-	-	-	-
1729119.8	08:49:30:196	P03-Radek-scrrec1.mkv	P03-Radek	925.7	611.4	-	-	-	-	-	-
1729123.5	08:49:30:199	P03-Radek-scrrec1.mkv	P03-Radek	924.8	611.9	-	-	-	-	-	-
1729129.1	08:49:30:205	P03-Radek-scrrec1.mkv	P03-Radek	926.8	616.0	-	-	-	-	-	-
1729134.7	08:49:30:211	P03-Radek-scrrec1.mkv	P03-Radek	927.4	621.2	-	-	-	-	-	-
1729138.6	08:49:30:214	P03-Radek-scrrec1.mkv	P03-Radek	927.1	620.0	-	-	-	-	-	-
1729142.4	08:49:30:218	P03-Radek-scrrec1.mkv	P03-Radek	926.5	624.4	-	-	-	-	-	-
1729148.0	08:49:30:224	P03-Radek-scrrec1.mkv	P03-Radek	926.6	623.1	-	-	-	-	-	-
1729153.6	08:49:30:229	P03-Radek-scrrec1.mkv	P03-Radek	923.4	618.6	-	-	-	-	-	-
1729157.3	08:49:30:233	P03-Radek-scrrec1.mkv	P03-Radek	924.2	618.2	-	-	-	-	-	-
1729161.2	08:49:30:237	P03-Radek-scrrec1.mkv	P03-Radek	921.7	617.4	-	-	-	-	-	-
1729167.2	08:49:30:243	P03-Radek-scrrec1.mkv	P03-Radek	921.5	616.7	-	-	-	-	-	-
1729171.1	08:49:30:247	P03-Radek-scrrec1.mkv	P03-Radek	921.8	617.7	-	-	-	-	-	-
1729174.8	08:49:30:251	P03-Radek-scrrec1.mkv	P03-Radek	917.3	614.1	-	-	-	-	-	-
1729178.7	08:49:30:254	P03-Radek-scrrec1.mkv	P03-Radek	917.9	610.2	-	-	-	-	-	-
1729184.1	08:49:30:260	P03-Radek-scrrec1.mkv	P03-Radek	916.8	611.5	-	-	-	-	-	-
1729189.4	08:49:30:265	P03-Radek-scrrec1.mkv	P03-Radek	917.9	611.2	-	-	-	-	-	-
1729193.9	08:49:30:270	P03-Radek-scrrec1.mkv	P03-Radek	919.6	606.1	-	-	-	-	-	-
1729197.4	08:49:30:273	P03-Radek-scrrec1.mkv	P03-Radek	917.6	603.8	-	-	-	-	-	-
1729202.8	08:49:30:279	P03-Radek-scrrec1.mkv	P03-Radek	920.5	602.0	-	-	-	-	-	-
1729208.2	08:49:30:284	P03-Radek-scrrec1.mkv	P03-Radek	923.3	600.1	-	-	-	-	-	-
1729212.1	08:49:30:288	P03-Radek-scrrec1.mkv	P03-Radek	926.6	599.5	-	-	-	-	-	-
1729215.6	08:49:30:291	P03-Radek-scrrec1.mkv	P03-Radek	927.3	600.2	-	-	-	-	-	-
1729221.8	08:49:30:298	P03-Radek-scrrec1.mkv	P03-Radek	925.0	600.5	-	-	-	-	-	-
1729225.7	08:49:30:301	P03-Radek-scrrec1.mkv	P03-Radek	929.2	601.8	-	-	-	-	-	-
1729229.3	08:49:30:305	P03-Radek-scrrec1.mkv	P03-Radek	929.5	602.3	-	-	-	-	-	-
1729233.2	08:49:30:309	P03-Radek-scrrec1.mkv	P03-Radek	930.1	602.2	-	-	-	-	-	-
1729238.9	08:49:30:315	P03-Radek-scrrec1.mkv	P03-Radek	928.7	601.4	-	-	-	-	-	-
1729242.8	08:49:30:319	P03-Radek-scrrec1.mkv	P03-Radek	913.9	601.8	-	-	-	-	-	-
1729246.5	08:49:30:322	P03-Radek-scrrec1.mkv	P03-Radek	829.0	601.5	-	-	-	-	-	-
1729250.7	08:49:30:327	P03-Radek-scrrec1.mkv	P03-Radek	786.8	601.2	-	-	-	-	-	-
1729256.3	08:49:30:332	P03-Radek-scrrec1.mkv	P03-Radek	716.5	602.2	-	-	-	-	-	-
1729261.7	08:49:30:338	P03-Radek-scrrec1.mkv	P03-Radek	715.0	604.1	-	-	-	-	-	-
1729266.0	08:49:30:342	P03-Radek-scrrec1.mkv	P03-Radek	789.7	604.9	-	-	-	-	-	-
1729269.9	08:49:30:346	P03-Radek-scrrec1.mkv	P03-Radek	791.2	604.5	-	-	-	-	-	-
1729275.9	08:49:30:352	P03-Radek-scrrec1.mkv	P03-Radek	785.7	604.2	-	-	-	-	-	-
1729279.8	08:49:30:356	P03-Radek-scrrec1.mkv	P03-Radek	781.7	605.1	-	-	-	-	-	-
1729283.4	08:49:30:359	P03-Radek-scrrec1.mkv	P03-Radek	770.1	604.5	-	-	-	-	-	-
1729287.1	08:49:30:363	P03-Radek-scrrec1.mkv	P03-Radek	759.2	601.5	-	-	-	-	-	-
1729293.0	08:49:30:369	P03-Radek-scrrec1.mkv	P03-Radek	752.9	603.6	-	-	-	-	-	-
1729296.9	08:49:30:373	P03-Radek-scrrec1.mkv	P03-Radek	752.1	602.3	-	-	-	-	-	-
1729300.5	08:49:30:376	P03-Radek-scrrec1.mkv	P03-Radek	755.5	599.9	-	-	-	-	-	-
1729304.1	08:49:30:380	P03-Radek-scrrec1.mkv	P03-Radek	760.8	598.6	-	-	-	-	-	-
1729309.9	08:49:30:386	P03-Radek-scrrec1.mkv	P03-Radek	764.8	595.4	-	-	-	-	-	-
1729314.6	08:49:30:390	P03-Radek-scrrec1.mkv	P03-Radek	764.2	592.5	-	-	-	-	-	-
1729319.3	08:49:30:395	P03-Radek-scrrec1.mkv	P03-Radek	761.5	590.4	-	-	-	-	-	-
1729323.0	08:49:30:399	P03-Radek-scrrec1.mkv	P03-Radek	761.4	587.4	-	-	-	-	-	-
1729328.6	08:49:30:404	P03-Radek-scrrec1.mkv	P03-Radek	760.8	587.1	-	-	-	-	-	-
1729332.4	08:49:30:408	P03-Radek-scrrec1.mkv	P03-Radek	761.9	585.9	-	-	-	-	-	-
1729337.1	08:49:30:413	P03-Radek-scrrec1.mkv	P03-Radek	764.3	585.8	-	-	-	-	-	-
