RecordingTime [ms]	Time of Day [h:m:s:ms]	Stimulus	Participant	Point of Regard Right X [px]	Point of Regard Right Y [px]	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Content
1410754.0	08:44:11:826	P02-Terka-scrrec1.mkv	P02-Terka	898.8	604.4	-	-	-	-	-	-
1410757.7	08:44:11:830	P02-Terka-scrrec1.mkv	P02-Terka	900.7	601.5	-	-	-	-	-	-
1410763.2	08:44:11:835	P02-Terka-scrrec1.mkv	P02-Terka	902.3	600.9	-	-	-	-	-	-
1410766.9	08:44:11:839	P02-Terka-scrrec1.mkv	P02-Terka	904.4	597.7	-	-	-	-	-	-
1410772.3	08:44:11:844	P02-Terka-scrrec1.mkv	P02-Terka	905.1	594.9	-	-	-	-	-	-
1410777.6	08:44:11:850	P02-Terka-scrrec1.mkv	P02-Terka	904.3	591.0	-	-	-	-	-	-
1410781.3	08:44:11:853	P02-Terka-scrrec1.mkv	P02-Terka	905.6	589.2	-	-	-	-	-	-
1410785.0	08:44:11:857	P02-Terka-scrrec1.mkv	P02-Terka	905.6	588.1	-	-	-	-	-	-
1410790.3	08:44:11:862	P02-Terka-scrrec1.mkv	P02-Terka	905.8	587.3	-	-	-	-	-	-
1410793.9	08:44:11:866	P02-Terka-scrrec1.mkv	P02-Terka	906.5	587.0	-	-	-	-	-	-
1410797.8	08:44:11:870	P02-Terka-scrrec1.mkv	P02-Terka	906.9	585.9	-	-	-	-	-	-
1410801.3	08:44:11:873	P02-Terka-scrrec1.mkv	P02-Terka	906.9	586.1	-	-	-	-	-	-
1410806.5	08:44:11:878	P02-Terka-scrrec1.mkv	P02-Terka	907.0	589.4	-	-	-	-	-	-
1410810.2	08:44:11:882	P02-Terka-scrrec1.mkv	P02-Terka	906.5	585.1	-	-	-	-	-	-
1410813.9	08:44:11:886	P02-Terka-scrrec1.mkv	P02-Terka	905.9	589.4	-	-	-	-	-	-
1410818.9	08:44:11:891	P02-Terka-scrrec1.mkv	P02-Terka	906.4	589.0	-	-	-	-	-	-
1410824.1	08:44:11:896	P02-Terka-scrrec1.mkv	P02-Terka	907.5	589.4	-	-	-	-	-	-
1410829.3	08:44:11:901	P02-Terka-scrrec1.mkv	P02-Terka	908.3	588.4	-	-	-	-	-	-
1410833.1	08:44:11:905	P02-Terka-scrrec1.mkv	P02-Terka	908.0	588.5	-	-	-	-	-	-
1410836.9	08:44:11:909	P02-Terka-scrrec1.mkv	P02-Terka	907.7	589.6	-	-	-	-	-	-
1410840.8	08:44:11:913	P02-Terka-scrrec1.mkv	P02-Terka	907.1	585.2	-	-	-	-	-	-
1410844.8	08:44:11:917	P02-Terka-scrrec1.mkv	P02-Terka	907.4	585.1	-	-	-	-	-	-
1410848.8	08:44:11:921	P02-Terka-scrrec1.mkv	P02-Terka	908.0	584.8	-	-	-	-	-	-
1410852.8	08:44:11:925	P02-Terka-scrrec1.mkv	P02-Terka	907.7	581.2	-	-	-	-	-	-
1410858.1	08:44:11:930	P02-Terka-scrrec1.mkv	P02-Terka	906.6	582.0	-	-	-	-	-	-
1410861.7	08:44:11:934	P02-Terka-scrrec1.mkv	P02-Terka	904.9	580.4	-	-	-	-	-	-
1410865.4	08:44:11:937	P02-Terka-scrrec1.mkv	P02-Terka	902.3	578.0	-	-	-	-	-	-
1410869.0	08:44:11:941	P02-Terka-scrrec1.mkv	P02-Terka	903.4	579.5	-	-	-	-	-	-
1410874.3	08:44:11:946	P02-Terka-scrrec1.mkv	P02-Terka	902.4	579.6	-	-	-	-	-	-
1410877.9	08:44:11:950	P02-Terka-scrrec1.mkv	P02-Terka	901.6	580.6	-	-	-	-	-	-
1410883.2	08:44:11:955	P02-Terka-scrrec1.mkv	P02-Terka	897.3	582.5	-	-	-	-	-	-
1410886.8	08:44:11:959	P02-Terka-scrrec1.mkv	P02-Terka	887.2	585.8	-	-	-	-	-	-
1410892.0	08:44:11:964	P02-Terka-scrrec1.mkv	P02-Terka	879.6	587.2	-	-	-	-	-	-
1410897.1	08:44:11:969	P02-Terka-scrrec1.mkv	P02-Terka	864.8	598.9	-	-	-	-	-	-
1410900.9	08:44:11:973	P02-Terka-scrrec1.mkv	P02-Terka	822.9	608.9	-	-	-	-	-	-
1410904.8	08:44:11:977	P02-Terka-scrrec1.mkv	P02-Terka	811.7	625.3	-	-	-	-	-	-
1410910.0	08:44:11:982	P02-Terka-scrrec1.mkv	P02-Terka	803.3	626.8	-	-	-	-	-	-
1410913.7	08:44:11:986	P02-Terka-scrrec1.mkv	P02-Terka	805.4	632.5	-	-	-	-	-	-
1410917.4	08:44:11:989	P02-Terka-scrrec1.mkv	P02-Terka	803.9	633.3	-	-	-	-	-	-
1410921.0	08:44:11:993	P02-Terka-scrrec1.mkv	P02-Terka	802.6	635.5	-	-	-	-	-	-
1410924.8	08:44:11:997	P02-Terka-scrrec1.mkv	P02-Terka	802.3	641.8	-	-	-	-	-	-
1410928.8	08:44:12:001	P02-Terka-scrrec1.mkv	P02-Terka	803.6	646.7	-	-	-	-	-	-
1410932.8	08:44:12:005	P02-Terka-scrrec1.mkv	P02-Terka	801.3	644.0	-	-	-	-	-	-
1410936.8	08:44:12:009	P02-Terka-scrrec1.mkv	P02-Terka	801.5	647.2	-	-	-	-	-	-
1410940.8	08:44:12:013	P02-Terka-scrrec1.mkv	P02-Terka	799.9	647.5	-	-	-	-	-	-
1410944.8	08:44:12:017	P02-Terka-scrrec1.mkv	P02-Terka	798.6	646.3	-	-	-	-	-	-
1410948.8	08:44:12:021	P02-Terka-scrrec1.mkv	P02-Terka	799.2	645.8	-	-	-	-	-	-
1410952.8	08:44:12:025	P02-Terka-scrrec1.mkv	P02-Terka	800.2	644.9	-	-	-	-	-	-
1410956.8	08:44:12:029	P02-Terka-scrrec1.mkv	P02-Terka	802.1	647.1	-	-	-	-	-	-
1410962.0	08:44:12:034	P02-Terka-scrrec1.mkv	P02-Terka	802.5	646.0	-	-	-	-	-	-
1410967.6	08:44:12:040	P02-Terka-scrrec1.mkv	P02-Terka	802.8	646.3	-	-	-	-	-	-
1410971.2	08:44:12:043	P02-Terka-scrrec1.mkv	P02-Terka	804.1	644.6	-	-	-	-	-	-
1410974.8	08:44:12:047	P02-Terka-scrrec1.mkv	P02-Terka	804.1	643.2	-	-	-	-	-	-
1410980.0	08:44:12:052	P02-Terka-scrrec1.mkv	P02-Terka	806.4	644.1	-	-	-	-	-	-
1410983.7	08:44:12:056	P02-Terka-scrrec1.mkv	P02-Terka	806.1	642.8	-	-	-	-	-	-
1410987.5	08:44:12:060	P02-Terka-scrrec1.mkv	P02-Terka	806.3	644.9	-	-	-	-	-	-
1410990.9	08:44:12:063	P02-Terka-scrrec1.mkv	P02-Terka	807.6	645.4	-	-	-	-	-	-
1410996.2	08:44:12:068	P02-Terka-scrrec1.mkv	P02-Terka	808.0	644.0	-	-	-	-	-	-
1411000.0	08:44:12:072	P02-Terka-scrrec1.mkv	P02-Terka	808.7	645.1	-	-	-	-	-	-
1411003.5	08:44:12:075	P02-Terka-scrrec1.mkv	P02-Terka	808.1	644.4	-	-	-	-	-	-
1411007.0	08:44:12:079	P02-Terka-scrrec1.mkv	P02-Terka	807.8	645.2	-	-	-	-	-	-
1411012.2	08:44:12:084	P02-Terka-scrrec1.mkv	P02-Terka	808.1	646.4	-	-	-	-	-	-
1411017.4	08:44:12:089	P02-Terka-scrrec1.mkv	P02-Terka	807.7	646.0	-	-	-	-	-	-
1411021.0	08:44:12:093	P02-Terka-scrrec1.mkv	P02-Terka	808.3	646.4	-	-	-	-	-	-
1411024.8	08:44:12:097	P02-Terka-scrrec1.mkv	P02-Terka	807.8	647.0	-	-	-	-	-	-
1411029.9	08:44:12:102	P02-Terka-scrrec1.mkv	P02-Terka	807.6	648.8	-	-	-	-	-	-
1411035.3	08:44:12:107	P02-Terka-scrrec1.mkv	P02-Terka	807.6	648.1	-	-	-	-	-	-
1411040.4	08:44:12:112	P02-Terka-scrrec1.mkv	P02-Terka	806.7	645.9	-	-	-	-	-	-
1411045.7	08:44:12:118	P02-Terka-scrrec1.mkv	P02-Terka	806.3	647.2	-	-	-	-	-	-
1411049.5	08:44:12:121	P02-Terka-scrrec1.mkv	P02-Terka	806.2	647.0	-	-	-	-	-	-
1411053.0	08:44:12:125	P02-Terka-scrrec1.mkv	P02-Terka	805.7	644.5	-	-	-	-	-	-
1411056.8	08:44:12:129	P02-Terka-scrrec1.mkv	P02-Terka	806.1	642.6	-	-	-	-	-	-
1411062.0	08:44:12:134	P02-Terka-scrrec1.mkv	P02-Terka	805.3	642.4	-	-	-	-	-	-
1411065.6	08:44:12:138	P02-Terka-scrrec1.mkv	P02-Terka	804.6	639.8	-	-	-	-	-	-
1411069.3	08:44:12:141	P02-Terka-scrrec1.mkv	P02-Terka	803.0	640.1	-	-	-	-	-	-
1411074.5	08:44:12:146	P02-Terka-scrrec1.mkv	P02-Terka	802.4	637.4	-	-	-	-	-	-
1411079.9	08:44:12:152	P02-Terka-scrrec1.mkv	P02-Terka	802.2	635.9	-	-	-	-	-	-
1411084.8	08:44:12:157	P02-Terka-scrrec1.mkv	P02-Terka	802.4	636.3	-	-	-	-	-	-
1411088.8	08:44:12:161	P02-Terka-scrrec1.mkv	P02-Terka	802.5	636.5	-	-	-	-	-	-
1411094.1	08:44:12:166	P02-Terka-scrrec1.mkv	P02-Terka	802.7	635.4	-	-	-	-	-	-
1411097.8	08:44:12:170	P02-Terka-scrrec1.mkv	P02-Terka	803.1	635.8	-	-	-	-	-	-
1411101.2	08:44:12:173	P02-Terka-scrrec1.mkv	P02-Terka	802.8	633.3	-	-	-	-	-	-
1411104.8	08:44:12:177	P02-Terka-scrrec1.mkv	P02-Terka	802.5	635.0	-	-	-	-	-	-
1411110.0	08:44:12:182	P02-Terka-scrrec1.mkv	P02-Terka	802.2	634.3	-	-	-	-	-	-
1411113.6	08:44:12:186	P02-Terka-scrrec1.mkv	P02-Terka	802.1	636.6	-	-	-	-	-	-
1411117.1	08:44:12:189	P02-Terka-scrrec1.mkv	P02-Terka	801.1	635.6	-	-	-	-	-	-
1411120.8	08:44:12:193	P02-Terka-scrrec1.mkv	P02-Terka	800.1	636.6	-	-	-	-	-	-
1411126.1	08:44:12:198	P02-Terka-scrrec1.mkv	P02-Terka	800.0	639.9	-	-	-	-	-	-
1411130.8	08:44:12:203	P02-Terka-scrrec1.mkv	P02-Terka	799.6	638.5	-	-	-	-	-	-
1411134.7	08:44:12:207	P02-Terka-scrrec1.mkv	P02-Terka	799.5	640.2	-	-	-	-	-	-
1411138.6	08:44:12:211	P02-Terka-scrrec1.mkv	P02-Terka	799.3	642.1	-	-	-	-	-	-
1411143.7	08:44:12:216	P02-Terka-scrrec1.mkv	P02-Terka	799.1	642.1	-	-	-	-	-	-
1411148.7	08:44:12:221	P02-Terka-scrrec1.mkv	P02-Terka	799.1	642.0	-	-	-	-	-	-
1411152.2	08:44:12:224	P02-Terka-scrrec1.mkv	P02-Terka	799.4	642.2	-	-	-	-	-	-
1411156.1	08:44:12:228	P02-Terka-scrrec1.mkv	P02-Terka	799.8	642.0	-	-	-	-	-	-
1411161.5	08:44:12:234	P02-Terka-scrrec1.mkv	P02-Terka	798.7	643.4	-	-	-	-	-	-
1411165.9	08:44:12:238	P02-Terka-scrrec1.mkv	P02-Terka	796.1	646.6	-	-	-	-	-	-
1411169.3	08:44:12:241	P02-Terka-scrrec1.mkv	P02-Terka	791.5	653.4	-	-	-	-	-	-
1411172.8	08:44:12:245	P02-Terka-scrrec1.mkv	P02-Terka	786.9	651.2	-	-	-	-	-	-
1411176.8	08:44:12:249	P02-Terka-scrrec1.mkv	P02-Terka	779.4	650.5	-	-	-	-	-	-
1411180.8	08:44:12:253	P02-Terka-scrrec1.mkv	P02-Terka	773.2	651.0	-	-	-	-	-	-
1411185.2	08:44:12:257	P02-Terka-scrrec1.mkv	P02-Terka	766.9	651.9	-	-	-	-	-	-
1411189.0	08:44:12:261	P02-Terka-scrrec1.mkv	P02-Terka	763.8	653.1	-	-	-	-	-	-
1411194.4	08:44:12:266	P02-Terka-scrrec1.mkv	P02-Terka	763.5	655.9	-	-	-	-	-	-
1411199.7	08:44:12:272	P02-Terka-scrrec1.mkv	P02-Terka	760.5	658.3	-	-	-	-	-	-
1411203.2	08:44:12:275	P02-Terka-scrrec1.mkv	P02-Terka	759.0	658.5	-	-	-	-	-	-
1411206.8	08:44:12:279	P02-Terka-scrrec1.mkv	P02-Terka	756.6	660.8	-	-	-	-	-	-
1411210.4	08:44:12:282	P02-Terka-scrrec1.mkv	P02-Terka	755.2	659.9	-	-	-	-	-	-
1411215.8	08:44:12:288	P02-Terka-scrrec1.mkv	P02-Terka	754.8	660.2	-	-	-	-	-	-
1411220.1	08:44:12:292	P02-Terka-scrrec1.mkv	P02-Terka	754.6	660.8	-	-	-	-	-	-
1411223.7	08:44:12:296	P02-Terka-scrrec1.mkv	P02-Terka	754.1	662.0	-	-	-	-	-	-
1411229.2	08:44:12:301	P02-Terka-scrrec1.mkv	P02-Terka	754.1	663.7	-	-	-	-	-	-
1411232.8	08:44:12:305	P02-Terka-scrrec1.mkv	P02-Terka	755.1	664.8	-	-	-	-	-	-
1411236.8	08:44:12:309	P02-Terka-scrrec1.mkv	P02-Terka	755.6	666.4	-	-	-	-	-	-
1411240.8	08:44:12:313	P02-Terka-scrrec1.mkv	P02-Terka	756.2	668.1	-	-	-	-	-	-
1411246.0	08:44:12:318	P02-Terka-scrrec1.mkv	P02-Terka	756.7	671.6	-	-	-	-	-	-
1411249.7	08:44:12:322	P02-Terka-scrrec1.mkv	P02-Terka	757.2	672.4	-	-	-	-	-	-
1411253.3	08:44:12:325	P02-Terka-scrrec1.mkv	P02-Terka	757.8	670.7	-	-	-	-	-	-
1411258.5	08:44:12:331	P02-Terka-scrrec1.mkv	P02-Terka	759.1	673.7	-	-	-	-	-	-
1411263.7	08:44:12:336	P02-Terka-scrrec1.mkv	P02-Terka	758.6	675.0	-	-	-	-	-	-
1411269.1	08:44:12:341	P02-Terka-scrrec1.mkv	P02-Terka	758.4	675.9	-	-	-	-	-	-
1411272.8	08:44:12:345	P02-Terka-scrrec1.mkv	P02-Terka	758.8	676.4	-	-	-	-	-	-
1411276.8	08:44:12:349	P02-Terka-scrrec1.mkv	P02-Terka	758.8	678.3	-	-	-	-	-	-
1411282.4	08:44:12:354	P02-Terka-scrrec1.mkv	P02-Terka	758.8	678.4	-	-	-	-	-	-
1411285.9	08:44:12:358	P02-Terka-scrrec1.mkv	P02-Terka	759.5	678.6	-	-	-	-	-	-
1411289.3	08:44:12:361	P02-Terka-scrrec1.mkv	P02-Terka	758.8	678.2	-	-	-	-	-	-
1411293.1	08:44:12:365	P02-Terka-scrrec1.mkv	P02-Terka	759.0	676.4	-	-	-	-	-	-
1411298.3	08:44:12:370	P02-Terka-scrrec1.mkv	P02-Terka	759.7	676.8	-	-	-	-	-	-
1411302.1	08:44:12:374	P02-Terka-scrrec1.mkv	P02-Terka	759.5	676.5	-	-	-	-	-	-
1411305.6	08:44:12:378	P02-Terka-scrrec1.mkv	P02-Terka	759.7	677.1	-	-	-	-	-	-
1411309.2	08:44:12:381	P02-Terka-scrrec1.mkv	P02-Terka	760.4	676.4	-	-	-	-	-	-
1411313.1	08:44:12:385	P02-Terka-scrrec1.mkv	P02-Terka	761.0	677.6	-	-	-	-	-	-
1411317.3	08:44:12:389	P02-Terka-scrrec1.mkv	P02-Terka	760.5	677.1	-	-	-	-	-	-
1411322.6	08:44:12:395	P02-Terka-scrrec1.mkv	P02-Terka	761.7	677.6	-	-	-	-	-	-
1411326.2	08:44:12:398	P02-Terka-scrrec1.mkv	P02-Terka	761.9	676.4	-	-	-	-	-	-
1411331.7	08:44:12:404	P02-Terka-scrrec1.mkv	P02-Terka	761.8	676.0	-	-	-	-	-	-
1411336.9	08:44:12:409	P02-Terka-scrrec1.mkv	P02-Terka	762.4	676.6	-	-	-	-	-	-
1411340.7	08:44:12:413	P02-Terka-scrrec1.mkv	P02-Terka	761.3	675.4	-	-	-	-	-	-
1411344.7	08:44:12:417	P02-Terka-scrrec1.mkv	P02-Terka	759.8	675.3	-	-	-	-	-	-
1411350.0	08:44:12:422	P02-Terka-scrrec1.mkv	P02-Terka	758.5	675.6	-	-	-	-	-	-
1411353.8	08:44:12:426	P02-Terka-scrrec1.mkv	P02-Terka	758.7	674.9	-	-	-	-	-	-
1411357.3	08:44:12:429	P02-Terka-scrrec1.mkv	P02-Terka	758.0	674.6	-	-	-	-	-	-
1411361.1	08:44:12:433	P02-Terka-scrrec1.mkv	P02-Terka	757.6	672.0	-	-	-	-	-	-
1411366.5	08:44:12:438	P02-Terka-scrrec1.mkv	P02-Terka	757.2	671.1	-	-	-	-	-	-
1411370.4	08:44:12:442	P02-Terka-scrrec1.mkv	P02-Terka	757.2	668.5	-	-	-	-	-	-
1411374.8	08:44:12:447	P02-Terka-scrrec1.mkv	P02-Terka	757.0	673.9	-	-	-	-	-	-
1411378.5	08:44:12:450	P02-Terka-scrrec1.mkv	P02-Terka	755.9	671.0	-	-	-	-	-	-
1411384.0	08:44:12:456	P02-Terka-scrrec1.mkv	P02-Terka	755.0	720.6	-	-	-	-	-	-
1411389.3	08:44:12:461	P02-Terka-scrrec1.mkv	P02-Terka	751.6	906.4	-	-	-	-	-	-
1411393.0	08:44:12:465	P02-Terka-scrrec1.mkv	P02-Terka	752.6	1017.4	-	-	-	-	-	-
1411396.7	08:44:12:469	P02-Terka-scrrec1.mkv	P02-Terka	754.7	1246.5	-	-	-	-	-	-
1411401.6	08:44:12:474	P02-Terka-scrrec1.mkv	P02-Terka	795.9	1236.3	-	-	-	-	-	-
1411407.6	08:44:12:480	P02-Terka-scrrec1.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1411411.4	08:44:12:483	P02-Terka-scrrec1.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1411415.4	08:44:12:487	P02-Terka-scrrec1.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1411419.3	08:44:12:491	P02-Terka-scrrec1.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1411423.0	08:44:12:495	P02-Terka-scrrec1.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1411426.6	08:44:12:499	P02-Terka-scrrec1.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
1411430.5	08:44:12:503	P02-Terka-scrrec1.mkv	P02-Terka	0.0	0.0	-	-	-	-	-	-
